Timestamp,Duration_Seconds,Dialogue
"00:03:19,717 --> 00:03:21,260",1.543,Seriously.
"00:03:21,344 --> 00:03:22,970",1.626,This is not it. No.
"00:03:23,054 --> 00:03:24,388",1.334,ADD SHADOW CHANGE COLOR COMBINATION!
"00:03:24,472 --> 00:03:25,848",1.376,Gosh.
"00:03:25,931 --> 00:03:26,766",0.835,SPACING?
"00:03:28,559 --> 00:03:30,478",1.919,For God's sake.
"00:03:30,561 --> 00:03:32,980",2.419,It'll be so nice not to hear that during my vacation.
"00:03:46,494 --> 00:03:47,995",1.501,Tell your boyfriend about him.
"00:03:48,913 --> 00:03:49,872",0.959,I think I will.
"00:03:58,964 --> 00:04:02,009",3.045,My goodness.
"00:04:26,450 --> 00:04:30,579",4.129,"<i>I used to never understand why people took pictures of everything,</i>"
"00:04:31,205 --> 00:04:34,291",3.086,<i>but now I want to do it too.</i>
"00:04:35,709 --> 00:04:40,631",4.922,<i>This is the food I'm eating right now. I wonder what you're eating.</i>
"00:04:41,590 --> 00:04:42,591",1.001,Why don't we…
"00:04:42,675 --> 00:04:44,844",2.169,The sky looks beautiful today.
"00:04:44,927 --> 00:04:46,220",1.293,You're right.
"00:04:46,303 --> 00:04:48,722",2.419,Isn't that what you call a vanilla sky?
"00:04:50,724 --> 00:04:53,727",3.003,-It's clearly a vanilla color. -<i>The things I'm doing.</i>
"00:04:53,811 --> 00:04:56,147",2.336,-<i>The things I'm seeing.</i> -The clouds look pretty.
"00:04:56,647 --> 00:04:59,525",2.878,-Or was it sky vanilla? -<i>Why do I want to share them with you?</i>
"00:05:00,818 --> 00:05:02,695",1.877,<i>I know you wouldn't be interested.</i>
"00:05:02,778 --> 00:05:03,863",1.085,It's pretty.
"00:05:25,134 --> 00:05:26,343",1.209,CHO TAE-HUN
"00:05:26,427 --> 00:05:28,053",1.626,CHO TAE-HUN: I'VE GOT TO RUN NOW. HAVE A GOOD LUNCH.
"00:05:28,137 --> 00:05:29,013",0.876,SURE. YOU TOO.
"00:05:36,687 --> 00:05:40,149",3.462,I LIKE IT
"00:05:40,232 --> 00:05:41,525",1.293,POP
"00:05:45,237 --> 00:05:46,280",1.043,POP
"00:06:03,297 --> 00:06:04,340",1.043,Shoot.
"00:06:05,799 --> 00:06:07,009",1.210,DELETE FOR EVERYONE
"00:06:09,470 --> 00:06:10,930",1.460,"He wouldn't have seen it, right?"
"00:06:14,141 --> 00:06:16,435",2.294,<i>I'm sorry. I sent that by mistake.</i>
"00:06:22,274 --> 00:06:24,777",2.503,"Okay, I got it. Bye."
"00:06:32,451 --> 00:06:33,327",0.876,YEOM GI-JEONG: DELETED MESSAGE
"00:06:33,410 --> 00:06:34,912",1.502,I'M SORRY. I SENT THAT BY MISTAKE.
"00:06:53,681 --> 00:06:55,766",2.085,<i>I wonder what it was.</i>
"00:07:04,149 --> 00:07:06,527",2.378,Your vacation starts tomorrow. Do you have any plans?
"00:07:12,741 --> 00:07:14,368",1.627,What?
"00:07:16,036 --> 00:07:16,996",0.960,Well…
"00:07:18,664 --> 00:07:20,624",1.960,I might do something wild.
"00:07:44,148 --> 00:07:46,108",1.960,<i>I wonder what it was.</i>
"00:07:59,204 --> 00:08:03,584",4.380,<i>I wonder</i> <i>what it was.</i>
"00:08:13,260 --> 00:08:16,847",3.587,<i>I wonder what it was.</i>
"00:08:24,146 --> 00:08:27,399",3.253,<i>I miss you. Let's meet.</i>
"00:09:10,484 --> 00:09:12,027",1.543,Would you like a drink?
"00:09:13,862 --> 00:09:15,906",2.044,"No, I don't drink when I eat."
"00:09:16,990 --> 00:09:18,492",1.502,I rarely eat and drink together.
"00:09:19,827 --> 00:09:22,705",2.878,You're truly a master of alcohol.
"00:09:29,169 --> 00:09:30,629",1.460,Can I ask you something?
"00:09:34,925 --> 00:09:36,093",1.168,Do you really do it?
"00:09:39,847 --> 00:09:40,848",1.001,"Worship, I mean."
"00:09:44,560 --> 00:09:47,646",3.086,"""You are the greatest of all time. You're incredibly magnificent."""
"00:09:47,730 --> 00:09:49,356",1.626,Do you do stuff like this?
"00:09:54,153 --> 00:09:57,406",3.253,Mi-jeong didn't ask him to date her. She asked him to worship her.
"00:09:57,489 --> 00:09:59,450",1.961,"And he said yes, apparently."
"00:09:59,533 --> 00:10:00,951",1.418,"You did, right?"
"00:10:01,034 --> 00:10:03,245",2.211,"""<i>Heil, Hitler</i>. You're the greatest of all time."""
"00:10:03,328 --> 00:10:05,539",2.211,Isn't that what worship is?
"00:10:08,375 --> 00:10:10,210",1.835,Have pity on her.
"00:10:10,919 --> 00:10:13,213",2.294,"She said she'd love just anyone this winter,"
"00:10:13,297 --> 00:10:14,673",1.376,but well…
"00:10:14,757 --> 00:10:15,632",0.875,She hasn't…
"00:10:24,683 --> 00:10:27,227",2.544,Call Mi-jeong and ask where she is!
"00:10:38,197 --> 00:10:40,032",1.835,She'll be late. She's still at work.
"00:10:40,782 --> 00:10:41,950",1.168,Gosh.
"00:10:43,285 --> 00:10:45,162",1.877,She'll have to eat alone.
"00:11:36,046 --> 00:11:37,589",1.543,ADD SHADOW CHANGE COLOR COMBINATION!
"00:11:37,673 --> 00:11:39,466",1.793,"SPACING THICKER LINES, CHANGE FONT"
"00:11:49,977 --> 00:11:51,103",1.126,CREDIT LIMIT AND PAYMENT DATE
"00:11:51,186 --> 00:11:53,021",1.835,CREDIT CARD USER GUIDE
"00:11:58,652 --> 00:12:00,737",2.085,THANK YOU FOR JOINING JOY CARD. WE WILL BE YOUR HAPPY COMPANION.
"00:12:45,949 --> 00:12:49,411",3.462,<i>Gosh. This isn't it.</i>
"00:12:54,041 --> 00:12:57,085",3.044,"<i>If I imagine that I'm sitting here working next to you,</i>"
"00:12:57,878 --> 00:13:00,505",2.627,<i>even awful tasks like these turn into something beautiful.</i>
"00:13:01,548 --> 00:13:03,133",1.585,<i>Work becomes bearable.</i>
"00:13:06,136 --> 00:13:09,890",3.754,<i>I'm playing a role of a woman who is loved.</i>
"00:13:09,973 --> 00:13:12,643",2.670,<i>A woman who has everything she needs.</i>
"00:14:02,567 --> 00:14:05,821",3.254,Yeom Mi-jeong's imagination comes true.
"00:14:29,928 --> 00:14:31,680",1.752,The way you drink is weird.
"00:14:32,264 --> 00:14:34,349",2.085,You just sit still as if you're spacing out.
"00:14:34,850 --> 00:14:36,560",1.710,I drink to feel high.
"00:14:38,603 --> 00:14:39,604",1.001,I…
"00:14:42,024 --> 00:14:43,525",1.501,drink to feel calm.
"00:14:46,028 --> 00:14:47,362",1.334,"When I drink,"
"00:14:48,321 --> 00:14:50,282",1.961,it feels like the puzzle pieces
"00:14:51,575 --> 00:14:57,581",6.006,that have been floating around in my head fall into place.
"00:15:00,834 --> 00:15:02,627",1.793,"It also makes me gentle, I think."
"00:15:05,422 --> 00:15:08,050",2.628,What goes around inside your head?
"00:15:11,219 --> 00:15:12,095",0.876,Curses.
"00:15:15,015 --> 00:15:17,225",2.210,I curse all day inside.
"00:15:19,978 --> 00:15:21,104",1.126,Curse at who?
"00:15:21,938 --> 00:15:22,981",1.043,I don't know.
"00:15:24,274 --> 00:15:26,068",1.794,There must be a story behind it.
"00:15:26,610 --> 00:15:28,862",2.252,There's no story. I just curse.
"00:15:31,156 --> 00:15:32,324",1.168,I always curse
"00:15:34,618 --> 00:15:36,036",1.418,"except when I drink,"
"00:15:36,995 --> 00:15:38,205",1.210,"when I sleep,"
"00:15:40,207 --> 00:15:41,333",1.126,and…
"00:15:45,170 --> 00:15:46,338",1.168,when I talk like this.
"00:15:59,518 --> 00:16:01,394",1.876,Mi-jeong told him to worship her.
"00:16:03,522 --> 00:16:04,856",1.334,"She's unbelievable, isn't she?"
"00:16:09,152 --> 00:16:10,612",1.460,Does he have a lot of problems?
"00:16:13,115 --> 00:16:14,449",1.334,I have a feeling he does.
"00:16:14,533 --> 00:16:16,910",2.377,I think Mi-jeong did that to save him.
"00:16:16,993 --> 00:16:18,286",1.293,What?
"00:16:24,000 --> 00:16:25,919",1.919,SANPO SINKS
"00:16:50,861 --> 00:16:54,197",3.336,"""You're the greatest of all time."""
"00:17:36,281 --> 00:17:37,365",1.084,What are you doing?
"00:17:38,325 --> 00:17:39,618",1.293,I think that's Gu.
"00:17:41,203 --> 00:17:42,037",0.834,What?
"00:17:44,164 --> 00:17:45,081",0.917,Where?
"00:17:45,165 --> 00:17:46,625",1.460,In that truck over there.
"00:18:02,557 --> 00:18:04,476",1.919,Why would he be driving a truck?
"00:18:35,590 --> 00:18:37,092",1.502,That's Mi-jeong.
"00:18:38,969 --> 00:18:41,846",2.877,She never really looked at the camera when she was little.
"00:18:57,070 --> 00:18:58,655",1.585,Turning the hip is still hard.
"00:18:58,738 --> 00:19:00,031",1.293,-What do you think? -It looks great.
"00:19:00,115 --> 00:19:01,283",1.168,You think so? Look.
"00:19:02,158 --> 00:19:02,993",0.835,Yes.
"00:19:04,244 --> 00:19:06,162",1.918,It's better to straighten your arms.
"00:19:10,709 --> 00:19:12,836",2.127,-Did they finish reviewing? -Yes.
"00:19:15,964 --> 00:19:16,840",0.876,Put it on my desk.
"00:19:22,095 --> 00:19:23,346",1.251,A good aesthetic sense?
"00:19:23,972 --> 00:19:26,099",2.127,It's something you're born with.
"00:19:26,891 --> 00:19:27,892",1.001,Sense of color?
"00:19:27,976 --> 00:19:30,437",2.461,It's not something you can learn.
"00:19:31,229 --> 00:19:32,272",1.043,I agree.
"00:19:37,360 --> 00:19:40,697",3.337,This is what they chose after thinking about it for a month?
"00:19:42,824 --> 00:19:45,618",2.794,I wonder why they picked this out of all the other green ones.
"00:19:47,454 --> 00:19:49,331",1.877,Do you know how it was chosen?
"00:20:02,802 --> 00:20:05,263",2.461,JOY CARD
"00:20:11,311 --> 00:20:13,146",1.835,My instinct tells me
"00:20:13,730 --> 00:20:16,941",3.211,that this is the one.
"00:20:22,197 --> 00:20:23,531",1.334,A bouquet in spring…
"00:20:27,535 --> 00:20:31,331",3.796,"After all that time, it was settled by one person's instinct?"
"00:20:31,915 --> 00:20:32,832",0.917,"The thing is,"
"00:20:33,792 --> 00:20:36,252",2.460,I thought that was the best design from the beginning.
"00:20:38,421 --> 00:20:42,384",3.963,"But if I had told them, would they have listened?"
"00:20:45,095 --> 00:20:47,806",2.711,Those who deliver results are always right.
"00:20:48,723 --> 00:20:50,558",1.835,We haven't delivered any results.
"00:20:53,353 --> 00:20:58,400",5.047,"Still, I was grateful to her for saying that."
"00:21:00,735 --> 00:21:03,863",3.128,"I thought they were in a different league from me,"
"00:21:05,073 --> 00:21:06,866",1.793,but they just follow their instincts.
"00:21:09,327 --> 00:21:13,164",3.837,I think you're unhappy because you don't know how good you are.
"00:21:22,382 --> 00:21:24,008",1.626,Be gentle with the door.
"00:21:24,092 --> 00:21:25,176",1.084,Good.
"00:21:27,011 --> 00:21:29,222",2.211,SUMMER VACATION AUGUST 6 - AUGUST 11
"00:21:29,806 --> 00:21:33,726",3.920,Seriously. How much did you think we were going to eat on an overnight trip?
"00:21:33,810 --> 00:21:36,729",2.919,We shouldn't have unpacked it. Don't pack like this next time.
"00:21:36,813 --> 00:21:38,815",2.002,Stop yammering and move them.
"00:21:38,898 --> 00:21:39,941",1.043,I'm so sick of it.
"00:21:40,024 --> 00:21:41,401",1.377,All the packing and unpacking.
"00:21:41,484 --> 00:21:44,112",2.628,Going up and down from the third floor. Seriously.
"00:21:44,195 --> 00:21:45,363",1.168,Jeez.
"00:21:49,951 --> 00:21:50,785",0.834,Hello?
"00:21:51,578 --> 00:21:53,538",1.960,Yes. I'll go pick it up.
"00:21:53,621 --> 00:21:54,622",1.001,Bye.
"00:21:56,624 --> 00:21:58,459",1.835,I have somewhere to go.
"00:21:58,543 --> 00:21:59,502",0.959,Where?
"00:22:04,299 --> 00:22:05,508",1.209,Where are you going?
"00:22:06,009 --> 00:22:07,969",1.960,Someone's selling Nirvana's second album.
"00:22:08,052 --> 00:22:09,804",1.752,I'll go listen to it before I buy it.
"00:22:09,888 --> 00:22:12,015",2.127,-Where is it? -Sanpo.
"00:22:13,558 --> 00:22:18,062",4.504,That's going to be a long trip. You've been driving for hours already.
"00:22:18,688 --> 00:22:20,148",1.460,It won't take long.
"00:22:20,231 --> 00:22:23,735",3.504,"Jeez, you should just buy it. Why go through all that trouble?"
"00:22:23,818 --> 00:22:26,613",2.795,There are some people that sell unusable albums.
"00:22:26,696 --> 00:22:28,907",2.211,"Boy, you'll be driving all day."
"00:22:28,990 --> 00:22:31,868",2.878,"Hey, if it's Sanpo, you could just ask Gi-jeong."
"00:22:33,161 --> 00:22:34,162",1.001,Hang on.
"00:22:38,416 --> 00:22:40,710",2.294,<i>I'm sorry for all the trouble.</i>
"00:22:40,793 --> 00:22:43,296",2.503,"<i>No, it's close from here. It won't take long.</i>"
"00:22:43,379 --> 00:22:45,465",2.086,BUS STOP SANPO
"00:23:03,983 --> 00:23:05,109",1.126,Here we go.
"00:23:58,538 --> 00:24:02,000",3.462,<i>You made scoring a good album so easy for me. Thank you so much.</i>
"00:24:02,083 --> 00:24:03,626",1.543,<i>You're welcome.</i>
"00:24:03,710 --> 00:24:05,420",1.710,<i>I'm on vacation right now.</i>
"00:24:05,503 --> 00:24:09,048",3.545,"<i>If you could ask Mi-jeong to give it to me next week, I'd appreciate it.</i>"
"00:24:09,132 --> 00:24:11,217",2.085,"<i>Sure, I will.</i>"
"00:24:11,801 --> 00:24:15,263",3.462,<i>Thank you so much. I'll treat you to a nice meal.</i>
"00:24:15,346 --> 00:24:16,973",1.627,<i>I'll look forward to it.</i>
"00:24:23,021 --> 00:24:28,526",5.505,<i>I'm going to Seoul on Saturday. Would you like me to give it to you then?</i>
"00:24:35,742 --> 00:24:38,494",2.752,"<i>If I could have it even one day sooner, that would be great.</i>"
"00:24:40,663 --> 00:24:42,248",1.585,<i>What time should I meet you?</i>
"00:24:59,724 --> 00:25:01,267",1.543,I missed you.
"00:25:10,651 --> 00:25:11,903",1.252,MANAGER CHO TAE-HUN:
"00:25:11,986 --> 00:25:14,030",2.044,I'LL GET IT FROM YOUR SISTER MYSELF THIS SATURDAY
"00:25:16,657 --> 00:25:19,285",2.628,I SEE. OKAY.
"00:25:36,803 --> 00:25:38,638",1.835,GOING WITH THE FIRST DRAFT
"00:25:49,065 --> 00:25:51,025",1.960,Proper posture comes first.
"00:25:51,109 --> 00:25:52,944",1.835,Being accurate over being fast.
"00:25:53,027 --> 00:25:54,862",1.835,Okay. You're doing great.
"00:25:54,946 --> 00:25:57,407",2.461,"Being accurate over being fast. One, two, three, four…"
"00:25:57,490 --> 00:25:58,950",1.460,Attention. Bow.
"00:25:59,033 --> 00:26:00,743",1.710,Thank you!
"00:26:00,827 --> 00:26:01,869",1.042,"Good work, guys."
"00:26:01,953 --> 00:26:04,080",2.127,"Hey, no running! Come on."
"00:26:04,163 --> 00:26:06,457",2.294,Walk! You'll hurt yourselves!
"00:26:07,041 --> 00:26:08,751",1.710,TEACHERS' ROOM
"00:26:14,715 --> 00:26:17,927",3.212,KWAK HUI-SU
"00:27:00,094 --> 00:27:01,804",1.710,Come. Let's talk over dinner.
"00:27:14,025 --> 00:27:16,110",2.085,There's nothing romantic about apartments.
"00:27:16,736 --> 00:27:19,530",2.794,You can't see the house of the woman you like from a distance.
"00:27:24,827 --> 00:27:30,666",5.839,I wish there was a day set by the country where people confess their love.
"00:27:32,293 --> 00:27:34,462",2.169,For shy guys like me.
"00:27:34,545 --> 00:27:38,966",4.421,"My dad is shy, but he managed to get married and have three kids."
"00:27:41,636 --> 00:27:43,596",1.960,<i>-This is good. -There he goes with the left.</i>
"00:27:44,305 --> 00:27:46,432",2.127,"My heart is running ahead,"
"00:27:47,058 --> 00:27:48,601",1.543,but there's nothing I can do.
"00:27:49,268 --> 00:27:50,269",1.001,I can't call her.
"00:27:50,353 --> 00:27:54,315",3.962,I just keep looking at her profile picture. I pine and fret all by myself.
"00:27:54,398 --> 00:27:57,318",2.920,"If you put together all the pent-up energy from people like me,"
"00:27:57,401 --> 00:28:00,238",2.837,it'd be more than enough to run a nuclear power plant.
"00:28:01,322 --> 00:28:05,284",3.962,That's how much energy I have bottled up inside me.
"00:28:06,327 --> 00:28:08,996",2.669,"I mean, it's a big loss for the country."
"00:28:09,080 --> 00:28:11,040",1.960,"Hey, think about it. Okay?"
"00:28:11,123 --> 00:28:13,876",2.753,Let's say there's a day and culture like that.
"00:28:13,960 --> 00:28:15,545",1.585,Then no one would have to waste
"00:28:15,628 --> 00:28:17,713",2.085,their energy fretting over things like this.
"00:28:17,797 --> 00:28:20,424",2.627,How great would it be? If it was approved by the country.
"00:28:21,092 --> 00:28:25,513",4.421,There should also be a day where you reject someone politely and considerately.
"00:28:26,180 --> 00:28:31,644",5.464,"""With the country's approval, I confess my feelings for you."""
"00:28:32,562 --> 00:28:33,688",1.126,"""I love you."""
"00:28:33,771 --> 00:28:36,315",2.544,The country could also tell you how to reject someone.
"00:28:36,399 --> 00:28:38,234",1.835,"""I'm sincerely grateful."""
"00:28:38,317 --> 00:28:41,571",3.254,"""But I already have someone I love."""
"00:28:42,363 --> 00:28:46,117",3.754,"If I file a petition for this, I bet many people will support me."
"00:28:47,535 --> 00:28:48,703",1.168,Let me get this straight.
"00:28:49,579 --> 00:28:53,791",4.212,"You know she'll say no if you ask her out, but you can't give up."
"00:28:53,875 --> 00:28:56,669",2.794,"You want to go for it, but you don't want to get hurt."
"00:28:57,295 --> 00:28:59,046",1.751,You want the country's help with that?
"00:28:59,797 --> 00:29:03,885",4.088,"Everyone confesses their feelings, gets rejected, and gets hurt."
"00:29:03,968 --> 00:29:06,178",2.210,Don't drag the country into this.
"00:29:06,262 --> 00:29:11,183",4.921,"Well, they make new policies for the minority and the weak all the time."
"00:29:11,267 --> 00:29:13,853",2.586,So how come there's no system that protects the minority
"00:29:13,936 --> 00:29:15,646",1.710,and the weak in the world of dating?
"00:29:15,730 --> 00:29:18,691",2.961,You can't expect the country to look after your faint heart too.
"00:29:18,774 --> 00:29:21,402",2.628,"I'm saying, there should be a culture like this."
"00:29:21,485 --> 00:29:25,364",3.879,"""I'm expressing my feelings for you"
"00:29:25,448 --> 00:29:29,410",3.962,"in the politest way possible allowed by the social system."""
"00:29:29,493 --> 00:29:32,622",3.129,"In other words, a healthy dating culture."
"00:29:32,705 --> 00:29:36,000",3.295,"You're telling people you like them, not hate them. What's wrong with it?"
"00:29:36,584 --> 00:29:38,377",1.793,Let's say it's approved by the country.
"00:29:38,961 --> 00:29:40,963",2.002,"If you tell her, will she reject you or not?"
"00:29:41,589 --> 00:29:42,798",1.209,Let your soul answer.
"00:29:42,882 --> 00:29:44,175",1.293,Will she reject you or not?
"00:29:45,217 --> 00:29:47,094",1.877,You can't lose your job.
"00:29:47,178 --> 00:29:49,972",2.794,She's the principal's daughter. What if it goes wrong?
"00:29:50,056 --> 00:29:53,601",3.545,"If I get rejected, I'll just say I don't remember."
"00:29:55,770 --> 00:29:58,898",3.128,I heard a story about two people who had accidents while riding bikes.
"00:29:58,981 --> 00:30:01,776",2.795,Neither of them remembers the accident.
"00:30:01,859 --> 00:30:05,154",3.295,"One of them was crossing a bridge over the Han River on a bike,"
"00:30:05,237 --> 00:30:07,657",2.420,"but when he woke up, he was in the hospital,"
"00:30:07,740 --> 00:30:10,284",2.544,wearing a patient's gown.
"00:30:10,368 --> 00:30:12,244",1.876,"He was like, ""What's going on?"""
"00:30:12,870 --> 00:30:14,497",1.627,He must've fallen at some point.
"00:30:15,206 --> 00:30:16,791",1.585,But he doesn't remember it at all.
"00:30:16,874 --> 00:30:19,669",2.795,He was riding a bike and he just blacked out.
"00:30:19,752 --> 00:30:23,881",4.129,The other one remembers riding a bike in the afternoon. Right?
"00:30:23,965 --> 00:30:26,884",2.919,But he woke up in the middle of the night shivering in the cold
"00:30:26,968 --> 00:30:29,595",2.627,and found himself sprawled out in a bush.
"00:30:30,346 --> 00:30:33,140",2.794,"He got a call from his friend, and he asked,"
"00:30:33,224 --> 00:30:35,059",1.835,"""Where am I? Why am I lying here?"""
"00:30:35,142 --> 00:30:36,644",1.502,"The strange thing is,"
"00:30:37,228 --> 00:30:39,897",2.669,neither of them remembers what happened.
"00:30:44,110 --> 00:30:45,861",1.751,"If I ask her out and get rejected,"
"00:30:47,780 --> 00:30:50,783",3.003,come and hit me with your motorcycle.
"00:30:50,866 --> 00:30:53,786",2.920,I'll bust out my acting chops and pretend to pass out.
"00:30:54,286 --> 00:30:57,373",3.087,What will she do if I say I don't remember? Have me fired?
"00:30:57,456 --> 00:30:59,041",1.585,You think she'd believe that?
"00:31:04,547 --> 00:31:05,589",1.042,I'll try.
"00:31:10,052 --> 00:31:12,847",2.795,I'll give it a go and see if it works or not.
"00:31:27,753 --> 00:31:30,840",3.087,Just give me a little push and I'll fall on my own.
"00:31:30,923 --> 00:31:32,258",1.335,Cut it out!
"00:31:33,676 --> 00:31:36,512",2.836,Is it that hard? It's just a little push.
"00:31:36,595 --> 00:31:38,013",1.418,Don't even think about it.
"00:31:38,597 --> 00:31:40,307",1.710,Who's the poor guy this time? Jeez.
"00:31:41,976 --> 00:31:43,561",1.585,-Just-- -Here we go again!
"00:31:44,311 --> 00:31:46,397",2.086,Aren't you too old for this now? My God.
"00:31:51,902 --> 00:31:53,988",2.086,"Hey, you better be there."
"00:31:56,115 --> 00:31:58,951",2.836,"It's Saturday at 3 p.m., in a coffee shop near Gangnam Station."
"00:31:59,034 --> 00:32:00,911",1.877,I'll text you the address.
"00:32:07,960 --> 00:32:09,128",1.168,<i>Yes.</i>
"00:32:09,962 --> 00:32:12,214",2.252,That's right. The color is spring bouquet.
"00:32:13,299 --> 00:32:15,301",2.002,"Yes, I got it."
"00:32:15,926 --> 00:32:18,387",2.461,"-By the way, about the brochures. <i>-Yes.</i>"
"00:32:18,470 --> 00:32:20,181",1.711,"The first draft looks good,"
"00:32:20,264 --> 00:32:23,225",2.961,but why does it always look bad after the revision?
"00:32:23,309 --> 00:32:25,603",2.294,CHOI JUN-HO
"00:32:25,686 --> 00:32:26,687",1.001,I see.
"00:32:27,313 --> 00:32:28,772",1.459,I'll advise the employees.
"00:32:29,523 --> 00:32:30,524",1.001,All right.
"00:32:38,532 --> 00:32:40,993",2.461,GOING WITH THE FIRST DRAFT
"00:32:48,792 --> 00:32:49,668",0.876,Ms. Yeom.
"00:32:52,796 --> 00:32:53,631",0.835,Yes?
"00:32:53,714 --> 00:32:57,218",3.504,"You uploaded the brochure to the cloud storage, right?"
"00:32:58,344 --> 00:32:59,303",0.959,Yes.
"00:33:01,013 --> 00:33:02,348",1.335,I'll take it from here.
"00:33:02,973 --> 00:33:04,683",1.710,You worked hard. Go home early today.
"00:33:30,709 --> 00:33:32,169",1.460,SUPERMARKET
"00:34:26,974 --> 00:34:27,933",0.959,What about the booze?
"00:34:29,059 --> 00:34:30,060",1.001,Just these.
"00:34:31,103 --> 00:34:33,480",2.377,Buy them now if you're just going to come back later.
"00:35:06,472 --> 00:35:08,515",2.043,I was so happy to see you I almost hugged you.
"00:35:17,858 --> 00:35:20,069",2.211,Mi-jeong is doing a great deed.
"00:35:28,452 --> 00:35:30,621",2.169,I have this crazy friend who used to live here.
"00:35:31,288 --> 00:35:34,958",3.670,"She said she wanted to come and meet you, but I told her not to."
"00:35:36,585 --> 00:35:38,295",1.710,I don't think you'll like each other.
"00:35:41,006 --> 00:35:41,840",0.834,Why not?
"00:35:49,264 --> 00:35:51,725",2.461,You always do that when something is difficult to say.
"00:35:52,518 --> 00:35:55,229",2.711,You hesitate.
"00:35:57,773 --> 00:35:59,024",1.251,You guys are similar.
"00:35:59,650 --> 00:36:00,567",0.917,In what way?
"00:36:02,361 --> 00:36:03,529",1.168,You're both tough.
"00:36:06,115 --> 00:36:09,159",3.044,You're both wild
"00:36:10,285 --> 00:36:11,286",1.001,and transparent.
"00:36:16,917 --> 00:36:18,127",1.210,Transparent?
"00:36:19,253 --> 00:36:20,295",1.042,You're crazy.
"00:36:22,589 --> 00:36:23,590",1.001,You are transparent.
"00:36:30,305 --> 00:36:31,765",1.460,Are you worshiping me right now?
"00:36:32,850 --> 00:36:33,767",0.917,Yes.
"00:36:44,945 --> 00:36:48,031",3.086,ALPHA RETAIL
"00:36:58,000 --> 00:36:59,751",1.751,You applied for the product development team.
"00:37:00,586 --> 00:37:01,628",1.042,Yes.
"00:37:01,712 --> 00:37:02,629",0.917,Why?
"00:37:04,089 --> 00:37:05,799",1.710,Because you might miss the promotion?
