Timestamp,Duration_Seconds,Dialogue
"00:06:57,882 --> 00:07:00,322",2.440,How much I hate being messed with when I'm hungry.
"00:07:03,547 --> 00:07:05,491",1.944,When is Ms. Kwak going to get married?
"00:07:06,566 --> 00:07:07,849",1.283,She should already.
"00:07:07,931 --> 00:07:10,371",2.440,"You always get hopeful when she breaks up with someone,"
"00:07:10,453 --> 00:07:12,480",2.027,and become hopeless once she starts dating someone new.
"00:07:13,101 --> 00:07:16,450",3.349,"At this rate, if she does get married, you'll wait for her to get divorced."
"00:07:17,484 --> 00:07:20,214",2.730,I never waited for her. Ever.
"00:07:25,052 --> 00:07:26,169",1.117,"You know already, right?"
"00:07:27,533 --> 00:07:28,692",1.159,It's not going to work.
"00:07:30,139 --> 00:07:31,132",0.993,I know.
"00:07:33,860 --> 00:07:34,895",1.035,But…
"00:07:35,515 --> 00:07:37,830",2.315,"when I heard that she broke up with her boyfriend,"
"00:07:39,278 --> 00:07:41,553",2.275,my heart started beating fast again.
"00:07:47,591 --> 00:07:51,644",4.053,I don't get how you can like someone so much that your heart pounds.
"00:07:54,993 --> 00:07:57,970",2.977,It's not that I've never liked anyone that much.
"00:07:58,881 --> 00:08:00,742",1.861,I've never really liked anyone that much.
"00:08:02,354 --> 00:08:05,952",3.598,"Anyway, my heart only pounds when something bad is happening."
"00:08:07,400 --> 00:08:08,806",1.406,"When I'm embarrassed,"
"00:08:09,715 --> 00:08:10,873",1.158,"when I'm angry,"
"00:08:11,825 --> 00:08:13,521",1.696,before a 100-meter sprint…
"00:08:14,843 --> 00:08:16,457",1.614,It was always for bad things.
"00:08:17,036 --> 00:08:19,352",2.316,My heart never beat fast because I liked someone.
"00:08:21,585 --> 00:08:23,818",2.233,"When I really like someone,"
"00:08:25,720 --> 00:08:28,367",2.647,I think the opposite happens. My heart beats even slower.
"00:08:29,028 --> 00:08:30,683",1.655,Like I've been freed from something.
"00:08:32,295 --> 00:08:36,349",4.054,Like I feel peace in my heart for the first time.
"00:08:41,518 --> 00:08:42,841",1.323,I guess I'm just weird.
"00:08:47,142 --> 00:08:49,292",2.150,Mi-Jeong just gave the perfect answer.
"00:08:52,187 --> 00:08:53,635",1.448,"When you're happy, you just are."
"00:08:53,717 --> 00:08:55,083",1.366,But your heart pounds
"00:08:55,165 --> 00:08:57,687",2.522,when you think you have a chance at something.
"00:08:57,771 --> 00:08:59,301",1.530,Like some kind of expectation.
"00:08:59,383 --> 00:09:01,534",2.151,"When something's yours, you just know."
"00:09:01,616 --> 00:09:04,759",3.143,"Does your heart pound when you get paid? No, because it's yours."
"00:09:05,380 --> 00:09:08,192",2.812,"But when it's not yours and you know it's not,"
"00:09:08,274 --> 00:09:10,714",2.440,but you think you might get it if things work out…
"00:09:10,797 --> 00:09:12,575",1.778,That's when your heart starts pounding.
"00:09:13,402 --> 00:09:15,057",1.655,Relationships are the same.
"00:09:15,139 --> 00:09:16,835",1.696,"Some married couples say,"
"00:09:16,918 --> 00:09:18,986",2.068,"""I just knew they were the one at first sight."""
"00:09:19,068 --> 00:09:21,342",2.274,"If you ask them, they say when they met,"
"00:09:21,426 --> 00:09:23,948",2.522,"it was like, ""You're the one."""
"00:09:24,030 --> 00:09:25,726",1.696,"Their hearts didn't beat like crazy,"
"00:09:25,809 --> 00:09:28,001",2.192,"but they were just like, ""You're the one."""
"00:09:28,787 --> 00:09:30,151",1.364,You just know that it's yours.
"00:09:31,227 --> 00:09:34,948",3.721,Relationships are like that. There's nothing to long for. It's yours.
"00:09:35,031 --> 00:09:38,133",3.102,Rich people don't yearn for designer clothes. They just buy them.
"00:09:38,836 --> 00:09:43,964",5.128,"When you desperately long for something, your soul already knows deep down"
"00:09:44,046 --> 00:09:45,412",1.366,that it's not yours.
"00:09:46,032 --> 00:09:49,754",3.722,"You want it, but you know it's not yours. That's what drives you crazy."
"00:09:52,814 --> 00:09:53,682",0.868,Damn it!
"00:09:54,220 --> 00:09:55,088",0.868,"Oh, my God!"
"00:09:56,205 --> 00:09:58,149",1.944,So that's why I can't have a car.
"00:10:01,127 --> 00:10:04,145",3.018,"Well, tell your soul that you can have it."
"00:10:04,228 --> 00:10:06,461",2.233,You try. You try telling your soul.
"00:10:06,544 --> 00:10:10,389",3.845,That things might work out with her. You try making your soul admit that.
"00:10:14,360 --> 00:10:15,270",0.910,Damn it.
"00:10:20,274 --> 00:10:23,003",2.729,GYEONGGI SANPO POLICE STATION
"00:10:30,529 --> 00:10:33,880",3.351,Your household register is missing. Please bring it next time you visit.
"00:10:34,707 --> 00:10:36,526",1.819,But I submitted it last time.
"00:10:37,147 --> 00:10:38,387",1.240,They ask for it every time.
"00:10:44,674 --> 00:10:46,328",1.654,GENERAL AFFAIRS
"00:10:46,410 --> 00:10:49,511",3.101,-All right. Thank you. Have a good day. -Thank you. You too.
"00:10:51,911 --> 00:10:54,268",2.357,"YEOM JE-HO, KWAK HYE-SUK, YEOM GI-JEONG, YEOM CHANG-HEE"
"00:11:01,339 --> 00:11:02,208",0.869,Excuse me?
"00:11:02,787 --> 00:11:04,235",1.448,I think there's a mistake here.
"00:11:04,814 --> 00:11:07,336",2.522,"There should be five people, but there are only four."
"00:11:14,200 --> 00:11:15,400",1.200,"Four is correct, sir."
"00:11:15,896 --> 00:11:18,750",2.854,But Yeom Mi-Jeong is missing.
"00:11:19,412 --> 00:11:21,024",1.612,Ms. Yeom Mi-Jeong…
"00:11:22,761 --> 00:11:24,994",2.233,recently moved her address.
"00:11:28,261 --> 00:11:29,337",1.076,To where?
"00:11:30,702 --> 00:11:32,976",2.274,I think you should ask your daughter.
"00:11:38,600 --> 00:11:42,488",3.888,SANPO SINKS
"00:12:26,614 --> 00:12:30,501",3.887,"YEOM JE-HO, KWAK HYE-SUK, YEOM GI-JEONG, YEOM CHANG-HEE"
"00:12:59,078 --> 00:13:01,642",2.564,YEOM MI-JEONG
"00:13:07,555 --> 00:13:10,409",2.854,I'll be late today. I have a club meeting at work.
"00:13:11,029 --> 00:13:12,890",1.861,Did I tell you what club it is?
"00:13:13,510 --> 00:13:16,943",3.433,It's called The Liberation Club. It's for people who want to be liberated.
"00:13:17,605 --> 00:13:19,548",1.943,There are only three members.
"00:13:25,917 --> 00:13:28,150",2.233,"Mi-Jeong, you're coming with us today. All right?"
"00:13:28,233 --> 00:13:31,418",3.185,I'm definitely putting some colored varnish on your poor nails today.
"00:13:33,030 --> 00:13:34,725",1.695,I have a club meeting today.
"00:13:35,388 --> 00:13:38,737",3.349,What on earth do you talk about with two middle-aged men?
"00:13:39,316 --> 00:13:40,640",1.324,She said it's four today.
"00:13:41,343 --> 00:13:42,625",1.282,You already got another member?
"00:13:42,707 --> 00:13:45,477",2.770,The team leader of the Joy Support Center is sitting in today.
"00:13:46,222 --> 00:13:47,587",1.365,She's even sitting in?
"00:13:47,670 --> 00:13:49,737",2.067,She must be suspecting the same thing.
"00:13:50,399 --> 00:13:53,583",3.184,That they made up a fake club and actually do nothing.
"00:13:54,410 --> 00:13:57,305",2.895,Just come clean before they find out it's fake.
"00:13:57,388 --> 00:13:58,877",1.489,Just tell them you're sorry
"00:13:59,498 --> 00:14:01,565",2.067,and come with us to do our nails. All right?
"00:14:01,647 --> 00:14:03,385",1.738,-Come on. -Let's do our nails together.
"00:14:39,777 --> 00:14:40,605",0.828,Throw out.
"00:14:42,838 --> 00:14:43,954",1.116,Throw out.
"00:14:47,469 --> 00:14:48,296",0.827,Throw out.
"00:14:48,379 --> 00:14:50,364",1.985,"Oh, my…"
"00:14:51,109 --> 00:14:53,300",2.191,You're organizing things for real this time?
"00:14:54,293 --> 00:14:57,642",3.349,You should've brought stuff home little by little. How overwhelming.
"00:14:57,725 --> 00:14:59,463",1.738,You know how far I live.
"00:15:00,082 --> 00:15:03,970",3.888,"When I carry something heavy on my way home, I just want to throw it away."
"00:15:04,052 --> 00:15:06,161",2.109,I even want to toss out my own body somewhere.
"00:15:06,824 --> 00:15:07,857",1.033,Throw out.
"00:15:07,940 --> 00:15:09,098",1.158,Throw out.
"00:15:09,181 --> 00:15:12,737",3.556,"Hey, can you come over to my office? I have too much to carry by myself."
"00:15:14,185 --> 00:15:15,922",1.737,What club?
"00:15:16,004 --> 00:15:17,741",1.737,When will you be done?
"00:15:18,527 --> 00:15:19,892",1.365,Damn it!
"00:15:21,049 --> 00:15:22,125",1.076,Then what do I do?
"00:15:24,276 --> 00:15:27,253",2.977,"After breathing, what I do the most"
"00:15:28,452 --> 00:15:30,561",2.109,is look at this watch.
"00:15:32,216 --> 00:15:34,449",2.233,"I look at it so often, over and over."
"00:15:34,945 --> 00:15:38,129",3.184,"""Time really flies. Is it this late already?"""
"00:15:38,998 --> 00:15:42,595",3.597,"Just like that, I look at it all day long. 24 hours a day."
"00:15:42,678 --> 00:15:46,565",3.887,"I go to work, finish work, eat, and sleep. Every day is the same."
"00:15:48,550 --> 00:15:50,701",2.151,So why do I keep looking at my watch?
"00:15:53,802 --> 00:15:58,435",4.633,"I think I feel a compulsion to live a productive day,"
"00:15:59,055 --> 00:16:01,247",2.192,but there's not much to show for it.
"00:16:01,329 --> 00:16:04,762",3.433,I'm just constantly looking at my watch and being chased by time.
"00:16:07,574 --> 00:16:10,883",3.309,"As soon as I realized I've lived that way my whole life,"
"00:16:11,999 --> 00:16:14,439",2.440,"weirdly, my heart suddenly started"
"00:16:15,721 --> 00:16:22,007",6.286,"to pound like thump, thump, thump."
"00:16:23,124 --> 00:16:26,763",3.639,"Before, it was like bam-bam-bam-bam."
"00:16:30,567 --> 00:16:34,827",4.260,I can't believe it took me about 50 years to realize this.
"00:16:40,410 --> 00:16:42,933",2.523,I'm kind of like that too.
"00:16:44,215 --> 00:16:46,861",2.646,Doesn't everyone experience something like that?
"00:16:47,854 --> 00:16:52,403",4.549,"And since you spent all your time wisely like that,"
"00:16:52,486 --> 00:16:54,057",1.571,"not wasting a single second,"
"00:16:54,140 --> 00:16:57,159",3.019,you were able to become an important member within the company.
"00:16:57,242 --> 00:17:00,467",3.225,"""Do not give advice. Do not try to comfort."""
"00:17:01,294 --> 00:17:03,073",1.779,Those are the rules of our club.
"00:17:03,900 --> 00:17:05,595",1.695,"Okay, sure."
"00:17:07,001 --> 00:17:09,648",2.647,"I may not be able to be completely liberated from time,"
"00:17:10,889 --> 00:17:13,204",2.315,"but resting when I've done enough,"
"00:17:13,288 --> 00:17:15,314",2.026,and waking up when I've slept enough…
"00:17:16,017 --> 00:17:18,126",2.109,Finding my own rhythm like that
"00:17:19,035 --> 00:17:21,683",2.648,might be the liberation I need the most.
"00:17:22,965 --> 00:17:26,397",3.432,"So I've decided to name my plan ""Finding My Own Rhythm."""
"00:17:29,457 --> 00:17:30,946",1.489,My time is up.
"00:17:33,468 --> 00:17:36,363",2.895,We divided up the speaking time by the number of people here.
"00:17:36,860 --> 00:17:40,292",3.432,Otherwise only talkative people like me would speak.
"00:17:41,244 --> 00:17:42,608",1.364,That's nice.
"00:17:46,371 --> 00:17:47,323",0.952,Who's next?
"00:17:53,030 --> 00:17:54,353",1.323,May I?
"00:17:54,436 --> 00:17:55,718",1.282,Sure.
"00:17:55,800 --> 00:17:56,711",0.911,Thank you.
"00:17:59,647 --> 00:18:02,211",2.564,STOP FEELING ****
"00:18:03,741 --> 00:18:05,395",1.654,Why is this…
"00:18:06,884 --> 00:18:09,448",2.564,I was worried someone would see.
"00:18:15,899 --> 00:18:18,505",2.606,Someone's been calling you. Should we take a break?
"00:18:18,587 --> 00:18:19,579",0.992,Shall we?
"00:18:19,663 --> 00:18:21,109",1.446,It's fine. We don't have to.
"00:18:21,193 --> 00:18:23,178",1.985,Let's take a ten-minute break.
"00:18:23,260 --> 00:18:25,411",2.151,"-All right. -Sure, that's fine with me."
"00:18:35,005 --> 00:18:35,873",0.868,I like it.
"00:18:37,363 --> 00:18:38,810",1.447,"Now that I've participated,"
"00:18:39,430 --> 00:18:42,077",2.647,I can see exactly what kind of club this is.
"00:18:43,359 --> 00:18:44,310",0.951,I also liked your
"00:18:44,392 --> 00:18:47,329",2.937,"""Someone who makes me happy when I think of them."""
"00:18:49,149 --> 00:18:51,258",2.109,It's very good. The Liberation Club.
"00:18:52,995 --> 00:18:53,863",0.868,Excuse me.
"00:18:53,946 --> 00:18:55,228",1.282,Go ahead.
"00:18:57,461 --> 00:18:58,288",0.827,Yes.
"00:18:58,371 --> 00:19:00,728",2.357,I've been calling you forever! You…
"00:19:01,473 --> 00:19:03,995",2.522,"Come out. I'm here, just come out."
"00:19:04,077 --> 00:19:05,732",1.655,You said you would be done by nine.
"00:19:06,435 --> 00:19:08,213",1.778,"It's almost nine, so just come out."
"00:19:08,834 --> 00:19:10,405",1.571,I'm so exhausted.
"00:19:10,488 --> 00:19:13,879",3.391,Just tell them you live far away. I'm sure they'll let you go.
"00:19:15,864 --> 00:19:18,511",2.647,"Hey, what kind of club has only three people in it?"
"00:19:19,751 --> 00:19:21,365",1.614,I have a lot of stuff with me.
"00:19:21,447 --> 00:19:24,342",2.895,So what do I do? Do you want me to sleep on the street tonight?
"00:19:24,962 --> 00:19:26,327",1.365,-Excuse me. -Yes. How…
"00:19:29,263 --> 00:19:30,504",1.241,I'm sorry.
"00:19:32,365 --> 00:19:33,440",1.075,Hi.
"00:19:34,267 --> 00:19:35,549",1.282,What are you doing here?
"00:19:36,211 --> 00:19:38,072",1.861,"Well, I was meeting someone here."
"00:19:38,857 --> 00:19:39,808",0.951,I see.
"00:19:40,636 --> 00:19:43,200",2.564,Fancy running into you here.
"00:19:43,778 --> 00:19:45,474",1.696,"I'm waiting for Mi-Jeong, by the way."
"00:19:45,557 --> 00:19:46,921",1.364,"Since I have so much to carry,"
"00:19:47,005 --> 00:19:49,817",2.812,"we were going to go home together, but she has some club thing."
"00:19:49,899 --> 00:19:52,918",3.019,But she's never had any interest in those things.
"00:19:53,000 --> 00:19:55,358",2.358,"Oh, my God! You're in the same club, aren't you?"
"00:19:55,441 --> 00:19:56,392",0.951,Well…
"00:19:58,046 --> 00:20:00,114",2.068,-Yes. -Okay.
"00:20:00,982 --> 00:20:03,505",2.523,Why didn't she tell me that?
"00:20:04,208 --> 00:20:06,400",2.192,-So you're in the same club. -Yes.
"00:20:07,558 --> 00:20:08,881",1.323,This is Mi-Jeong's sister.
"00:20:09,502 --> 00:20:10,701",1.199,-Okay. -Okay.
"00:20:11,404 --> 00:20:12,272",0.868,Nice to meet you.
"00:20:17,524 --> 00:20:20,461",2.937,We'll be done soon. Why don't you wait inside? It's cooler.
"00:20:22,446 --> 00:20:24,513",2.067,Come in. We're almost done.
"00:20:27,036 --> 00:20:28,028",0.992,Shall I?
"00:20:29,310 --> 00:20:30,634",1.324,Carry that for me.
"00:20:31,255 --> 00:20:32,661",1.406,"-Let me. -No, it's…"
"00:20:35,597 --> 00:20:38,533",2.936,Those books are as heavy as bricks.
"00:20:39,602 --> 00:20:40,801",1.199,"Please, take your time."
"00:20:43,199 --> 00:20:45,060",1.861,"Well, shall we wrap it up? She's waiting."
"00:20:45,144 --> 00:20:46,136",0.992,No.
"00:20:46,715 --> 00:20:49,072",2.357,Just finish it up. Take your time.
"00:20:49,154 --> 00:20:51,512",2.358,"Don't mind me, and take your time."
"00:20:55,772 --> 00:20:57,384",1.612,Where were we?
"00:20:57,963 --> 00:21:01,065",3.102,I don't think it's necessary to do this often.
"00:21:01,148 --> 00:21:04,291",3.143,Everyone has their own life
"00:21:04,869 --> 00:21:06,772",1.903,-and we have work to do. -Okay.
"00:21:15,994 --> 00:21:19,179",3.185,"After I lost my dad in fifth grade,"
"00:21:20,419 --> 00:21:22,818",2.399,I also lost my mom when I was in sixth grade.
"00:21:25,216 --> 00:21:28,731",3.515,When I went to school after my mom's funeral…
"00:21:30,924 --> 00:21:34,770",3.846,the kids made me fight someone.
"00:21:35,886 --> 00:21:37,706",1.820,Someone who could never beat me.
"00:21:39,236 --> 00:21:42,916",3.680,He was big but didn't know how to fight.
"00:21:44,074 --> 00:21:46,680",2.606,But the mood was weird.
"00:21:49,243 --> 00:21:53,007",3.764,It felt like I had to lose.
"00:21:54,992 --> 00:21:55,819",0.827,So…
"00:21:57,846 --> 00:21:59,004",1.158,I let him win.
"00:22:03,139 --> 00:22:04,793",1.654,"""So this is what it's like"
"00:22:06,158 --> 00:22:07,192",1.034,"to have no parents."""
"00:22:09,962 --> 00:22:11,741",1.779,It felt like I lost one of my arms
"00:22:12,858 --> 00:22:14,429",1.571,when I lost my dad.
"00:22:17,159 --> 00:22:18,937",1.778,When my mother passed away too…
"00:22:21,418 --> 00:22:23,114",1.696,it felt like both my arms were gone.
"00:22:31,426 --> 00:22:32,418",0.992,What if…
"00:22:34,156 --> 00:22:35,851",1.695,my daughter also…
"00:22:38,953 --> 00:22:40,938",1.985,feels like she's lost an arm?
"00:23:02,815 --> 00:23:03,890",1.075,You're coming home now?
"00:23:07,322 --> 00:23:08,976",1.654,I think you got even prettier today.
"00:23:17,289 --> 00:23:18,446",1.157,I never walked home
"00:23:19,398 --> 00:23:21,507",2.109,when she was younger.
"00:23:22,789 --> 00:23:23,658",0.869,I ran
"00:23:24,401 --> 00:23:25,807",1.406,because I couldn't wait for us to meet.
"00:23:27,255 --> 00:23:31,349",4.094,"When I arrived, that little girl would scream with joy."
"00:23:32,301 --> 00:23:36,561",4.260,-She would spin around in place. -Dokdo is our land.
"00:23:38,918 --> 00:23:42,722",3.804,We were both so happy then.
"00:23:43,715 --> 00:23:45,865",2.150,As if we could soar high past the skies.
"00:23:52,399 --> 00:23:54,260",1.861,"Ever since my parents passed away,"
"00:23:55,459 --> 00:23:57,941",2.482,I've had this feeling of weakness inside me.
"00:24:00,629 --> 00:24:02,738",2.109,I need to liberate myself from this feeling
"00:24:03,399 --> 00:24:05,757",2.358,for my daughter to get over it too.
"00:24:11,919 --> 00:24:15,848",3.929,STOP FEELING WEAK
"00:24:41,488 --> 00:24:43,473",1.985,What's Cho Tae-hun's phone number?
"00:24:47,030 --> 00:24:48,766",1.736,I just want to ask him something.
"00:24:52,240 --> 00:24:53,936",1.696,He's my friend's little brother.
"00:24:58,361 --> 00:25:01,628",3.267,I'll hunt down those bastards who put him in that fight.
"00:25:06,507 --> 00:25:08,989",2.482,There's watermelon in the fridge. Have some after you wash up.
"00:25:11,677 --> 00:25:12,504",0.827,Hey.
"00:25:23,504 --> 00:25:26,441",2.937,I'm so afraid of having someone who's really precious to me.
"00:25:27,185 --> 00:25:28,798",1.613,"I mean, she's just my niece,"
"00:25:28,880 --> 00:25:32,065",3.185,but I'm so scared that something might happen to her.
"00:25:32,934 --> 00:25:34,092",1.158,It must be worse for you.
"00:25:37,731 --> 00:25:41,742",4.011,It's amazing how you deal with that fear.
"00:25:44,307 --> 00:25:45,547",1.240,You just do.
"00:25:46,498 --> 00:25:48,069",1.571,You just do when the time comes.
"00:26:00,063 --> 00:26:01,841",1.778,What's wrong? Have a few more drinks.
"00:26:01,923 --> 00:26:02,751",0.828,I'm done.
"00:26:11,021 --> 00:26:12,924",1.903,I'm home.
"00:26:14,247 --> 00:26:15,529",1.282,I'm home.
"00:26:45,222 --> 00:26:46,712",1.490,-See you later. -See you tonight.
"00:26:46,794 --> 00:26:48,448",1.654,All right. Have a good day.
"00:27:05,941 --> 00:27:07,637",1.696,Where did you change your address to?
"00:27:12,062 --> 00:27:13,261",1.199,What do you mean?
"00:27:14,337 --> 00:27:15,991",1.654,She's not on the household register.
"00:27:25,130 --> 00:27:26,453",1.323,My friend asked me…
"00:27:28,190 --> 00:27:30,589",2.399,to change my address to her place.
"00:27:33,732 --> 00:27:34,890",1.158,What for?
"00:27:37,205 --> 00:27:38,363",1.158,My friend…
"00:27:42,334 --> 00:27:43,823",1.489,"had filed for bankruptcy,"
"00:27:44,939 --> 00:27:46,635",1.696,so she couldn't sign a lease.
"00:27:47,627 --> 00:27:48,992",1.365,So I did it for her.
"00:27:50,315 --> 00:27:52,176",1.861,Are you insane? Seriously.
"00:27:56,063 --> 00:27:57,056",0.993,Move it back to here.
"00:27:59,290 --> 00:28:01,771",2.481,"You shouldn't do that, no matter how close she is."
"00:28:02,681 --> 00:28:04,582",1.901,You should keep your records clean.
"00:28:05,948 --> 00:28:08,139",2.191,Don't deal with people who ask you to sign things
"00:28:08,222 --> 00:28:10,373",2.151,or ask for you to stand surety for them.
"00:28:36,964 --> 00:28:37,791",0.827,So…
"00:28:38,618 --> 00:28:40,065",1.447,About my dad's store…
"00:28:40,644 --> 00:28:43,001",2.357,Wouldn't it be uncomfortable for you to manage?
"00:28:44,325 --> 00:28:46,352",2.027,Why would it be? It's fine with me.
"00:28:49,536 --> 00:28:51,810",2.274,Why don't I do it?
"00:28:52,348 --> 00:28:54,995",2.647,-Why don't you give it to me? -No. I can do it.
"00:28:57,725 --> 00:28:58,882",1.157,"I mean,"
"00:28:58,965 --> 00:29:03,017",4.052,won't it be uncomfortable if the store owner is your colleague's father?
"00:29:03,928 --> 00:29:05,126",1.198,Uncomfortable? Never.
"00:29:05,829 --> 00:29:09,345",3.516,I treat all of the store owners like my own mother and father.
"00:29:10,462 --> 00:29:11,330",0.868,Gosh.
"00:29:12,281 --> 00:29:13,646",1.365,My dad's hard to deal with.
"00:29:14,308 --> 00:29:16,541",2.233,My dad isn't a walk in the park either.
"00:29:20,511 --> 00:29:21,627",1.116,All right then.
"00:29:22,207 --> 00:29:23,984",1.777,Am I crazy? Why would I give it to her?
"00:29:24,068 --> 00:29:25,680",1.612,The daily revenue there is huge.
"00:29:25,763 --> 00:29:28,038",2.275,Who knows what she'll do with it?
"00:29:28,120 --> 00:29:30,229",2.109,She'll probably plot with her dad
"00:29:30,312 --> 00:29:32,917",2.605,and order tons of the new products to get a promotion.
"00:29:33,579 --> 00:29:35,605",2.026,She thinks she's the only smart one.
"00:29:35,688 --> 00:29:40,403",4.715,"Gosh, you've put a stop to A-reum's plan for an easy promotion."
"00:29:40,485 --> 00:29:42,678",2.193,Of course. That store's under my management.
