Timestamp,Duration_Seconds,Dialogue
"00:02:59,232 --> 00:03:01,234",2.002,LEDGER
"00:03:15,165 --> 00:03:16,750",1.585,I'll make sure you have fun…
"00:03:16,833 --> 00:03:18,334",1.501,The hosts are coming in!
"00:03:19,335 --> 00:03:20,211",0.876,Go on in.
"00:03:32,682 --> 00:03:33,683",1.001,Well…
"00:03:34,392 --> 00:03:36,394",2.002,There are quite a few unpaid bills lately.
"00:03:37,937 --> 00:03:39,939",2.002,By the guests or by the managers?
"00:03:41,065 --> 00:03:41,900",0.835,"Hey, man."
"00:03:46,196 --> 00:03:47,530",1.334,Bring me the ledger.
"00:03:47,614 --> 00:03:49,199",1.585,"Hey, send the managers in."
"00:03:49,282 --> 00:03:50,158",0.876,"Yes, sir."
"00:03:53,244 --> 00:03:55,038",1.794,"You gambled with the boys, didn't you?"
"00:03:55,121 --> 00:03:56,289",1.168,Hey…
"00:03:56,873 --> 00:03:57,707",0.834,Are you serious?
"00:03:58,416 --> 00:04:00,502",2.086,I quit gambling ages ago.
"00:04:00,585 --> 00:04:02,670",2.085,I really didn't do it.
"00:04:29,072 --> 00:04:30,573",1.501,When did you become a manager?
"00:04:32,325 --> 00:04:33,535",1.210,"Three months ago, sir."
"00:04:33,618 --> 00:04:35,537",1.919,And you have this many unpaid bills?
"00:04:36,162 --> 00:04:37,539",1.377,"What's this? 1,2 million won?"
"00:04:39,123 --> 00:04:41,376",2.253,A customer changed her number and ghosted us.
"00:04:42,585 --> 00:04:44,629",2.044,And the hosts don't know anything?
"00:04:45,713 --> 00:04:48,758",3.045,"Even if we find them, I doubt they have any money."
"00:04:51,928 --> 00:04:54,931",3.003,"It's two women, who came in at times with their salary."
"00:04:55,014 --> 00:04:58,768",3.754,{\an8}They always paid with several credit cards.
"00:04:58,851 --> 00:05:00,812",1.961,{\an8}You put them on the tab
"00:05:01,646 --> 00:05:04,607",2.961,{\an8}knowing they were going to ghost us?
"00:05:08,611 --> 00:05:09,612",1.001,{\an8}Chun-ja…
"00:05:10,530 --> 00:05:11,531",1.001,{\an8}Chun-ja!
"00:05:20,039 --> 00:05:22,166",2.127,"{\an8}-Did you call me, sir? -Call Ssaebi over."
"00:05:24,919 --> 00:05:27,589",2.670,"{\an8}Ssaebi's gone to Busan today to collect money, sir."
"00:05:33,595 --> 00:05:35,388",1.793,"{\an8}You took a picture of their IDs, right?"
"00:05:36,723 --> 00:05:38,433",1.710,"{\an8}-Yes, sir. -Follow me."
"00:05:54,866 --> 00:05:56,951",2.085,{\an8}-Damn it. -Full house.
"00:05:57,035 --> 00:05:58,286",1.251,{\an8}Are they coming or not?
"00:05:58,369 --> 00:06:00,496",2.127,"{\an8}-Pay up, come on. -Just not my day."
"00:06:00,580 --> 00:06:01,414",0.834,{\an8}Thank you.
"00:06:09,672 --> 00:06:11,424",1.752,{\an8}Tell me everything you know about her.
"00:06:19,349 --> 00:06:20,850",1.501,{\an8}<i>Why does the boss</i>
"00:06:20,933 --> 00:06:22,977",2.044,{\an8}call you random names?
"00:06:23,061 --> 00:06:24,729",1.668,"{\an8}Like ""Chun-ja"" or ""Mal-ja."""
"00:06:26,272 --> 00:06:29,275",3.003,"{\an8}Well, I changed my name, you know."
"00:06:29,776 --> 00:06:33,279",3.503,And I don't think he likes that name very much.
"00:06:34,405 --> 00:06:35,907",1.502,What's your new name?
"00:06:37,408 --> 00:06:38,242",0.834,Don't tell me…
"00:06:40,745 --> 00:06:42,080",1.335,"""Bin""?"
"00:06:43,122 --> 00:06:45,124",2.002,"It doesn't have ""bin"" in it, does it?"
"00:06:49,963 --> 00:06:51,297",1.334,Damn it.
"00:06:51,381 --> 00:06:52,924",1.543,"Watch it, you bastard."
"00:06:53,007 --> 00:06:53,967",0.960,I'm sorry.
"00:06:55,301 --> 00:06:57,053",1.752,"-Here. -Hey, you know her?"
"00:06:59,305 --> 00:07:01,891",2.586,"Oh, this girl?"
"00:07:02,433 --> 00:07:04,936",2.503,She slips into a really strong dialect when she's drunk.
"00:07:05,019 --> 00:07:06,729",1.710,The one that came with that big girl?
"00:07:08,356 --> 00:07:12,318",3.962,Girls who are afraid of others finding out always come with the same friends.
"00:07:12,402 --> 00:07:13,277",0.875,That's right.
"00:07:13,361 --> 00:07:15,822",2.461,"They didn't look that close,"
"00:07:15,905 --> 00:07:17,782",1.877,but they always came together.
"00:07:18,533 --> 00:07:20,785",2.252,Didn't she say she works at a dermatology clinic?
"00:07:21,536 --> 00:07:24,539",3.003,-A cosmetics store. -Right. Cosmetics.
"00:07:24,622 --> 00:07:25,623",1.001,Where?
"00:07:26,374 --> 00:07:28,584",2.210,It was an old neighborhood.
"00:07:29,961 --> 00:07:32,046",2.085,"Right. A department store in Myeong-dong, sir."
"00:07:32,130 --> 00:07:33,923",1.793,She said she worked there.
"00:07:50,481 --> 00:07:54,652",4.171,<i>I'll show you how I became a manager in just two weeks and the boss in a year.</i>
"00:07:55,153 --> 00:07:56,070",0.917,<i>Just watch.</i>
"00:08:07,623 --> 00:08:08,791",1.168,There she is.
"00:08:13,838 --> 00:08:16,632",2.794,"Can't you see her? To your right, 1 o'clock."
"00:08:27,226 --> 00:08:30,063",2.837,"You over there, who drank at a host bar and ran off without paying!"
"00:08:40,031 --> 00:08:41,407",1.376,"You, I'm talking to you."
"00:08:42,325 --> 00:08:43,159",0.834,Hey.
"00:08:49,248 --> 00:08:52,001",2.753,Did you enjoy drinking with those pretty men for free?
"00:08:54,837 --> 00:08:55,922",1.085,Look at me.
"00:08:57,548 --> 00:08:58,674",1.126,"I said, look at me."
"00:09:00,259 --> 00:09:02,345",2.086,"Give my money back, you bitch!"
"00:09:10,103 --> 00:09:13,147",3.044,<i>Please choose the service you require.</i>
"00:09:17,735 --> 00:09:19,529",1.794,PLEASE ENTER YOUR PIN
"00:09:21,239 --> 00:09:22,573",1.334,INCORRECT PIN
"00:11:30,576 --> 00:11:31,661",1.085,"Good night, sir."
"00:12:01,983 --> 00:12:05,027",3.044,WE PROVIDE THE BEST SERVICE
"00:12:08,531 --> 00:12:09,949",1.418,Are you hungry?
"00:12:30,261 --> 00:12:33,180",2.919,Your mom's here! Time to go home.
"00:12:34,306 --> 00:12:37,101",2.795,Where are your clothes?
"00:12:42,189 --> 00:12:44,859",2.670,You bastard! Are you serious?
"00:12:44,942 --> 00:12:47,278",2.336,How dare you bring our baby here?
"00:12:47,361 --> 00:12:49,030",1.669,Just leave with the baby.
"00:12:49,113 --> 00:12:50,239",1.126,You crazy bastard!
"00:12:50,322 --> 00:12:52,742",2.420,"Let go! Let go of me, woman! Let go!"
"00:12:52,825 --> 00:12:54,869",2.044,"Come out, you bastard!"
"00:12:54,952 --> 00:12:57,455",2.503,"-What the hell's wrong with you, woman? -What?"
"00:12:57,538 --> 00:13:00,624",3.086,-Can't I drink in this kind of place? -What makes you think you can?
"00:13:06,005 --> 00:13:08,090",2.085,Where did we put the jacket?
"00:13:24,482 --> 00:13:26,358",1.876,I'm the head of the household!
"00:13:26,442 --> 00:13:28,152",1.710,You don't even earn much!
"00:13:28,235 --> 00:13:30,071",1.836,What's wrong with you?
"00:13:52,551 --> 00:13:55,137",2.586,Here's your jacket. Let's get you home.
"00:13:55,221 --> 00:13:56,138",0.917,All right.
"00:13:56,931 --> 00:13:58,015",1.084,"Oh, dear."
"00:13:58,724 --> 00:14:00,142",1.418,"Oh, dear."
"00:14:00,226 --> 00:14:02,061",1.835,Come here. Good boy.
"00:14:02,144 --> 00:14:03,229",1.085,"Oh, dear."
"00:14:04,313 --> 00:14:05,898",1.585,"""Bye-bye, mister."""
"00:14:23,082 --> 00:14:24,458",1.376,"You should have dinner, sir."
"00:14:25,292 --> 00:14:27,086",1.794,You haven't eaten anything today.
"00:14:38,180 --> 00:14:39,849",1.669,"If you eat at 4 a.m.,"
"00:14:40,516 --> 00:14:42,768",2.252,is it dinner or breakfast?
"00:14:45,187 --> 00:14:48,065",2.878,"I think it's dinner if you eat before you go to bed,"
"00:14:48,649 --> 00:14:50,734",2.085,and breakfast if you do after you wake up.
"00:15:02,538 --> 00:15:04,206",1.668,Did you eat yet?
"00:15:06,500 --> 00:15:09,670",3.170,The new cook's food is very good.
"00:15:09,753 --> 00:15:11,338",1.585,Why don't you try it?
"00:15:27,313 --> 00:15:28,772",1.459,Have you ever seen a baby?
"00:15:35,488 --> 00:15:36,322",0.834,A baby.
"00:15:38,991 --> 00:15:40,242",1.251,A baby…
"00:15:44,205 --> 00:15:46,207",2.002,Not in a while.
"00:15:48,834 --> 00:15:50,377",1.543,Why do you ask?
"00:15:52,838 --> 00:15:53,964",1.126,"This one time,"
"00:15:55,674 --> 00:15:56,967",1.293,a baby came to the club.
"00:16:01,180 --> 00:16:03,849",2.669,Some asshole brought his kid.
"00:16:11,524 --> 00:16:14,109",2.585,It must have felt as if a bird flew in.
"00:16:32,586 --> 00:16:33,587",1.001,Dig in.
"00:16:47,226 --> 00:16:49,853",2.627,She said you seemed to like sweet potato stems.
"00:16:49,937 --> 00:16:51,063",1.126,So she sent some.
"00:17:19,883 --> 00:17:21,260",1.377,"Good morning, sir."
"00:18:06,013 --> 00:18:07,306",1.293,Mi-jeong!
"00:18:09,725 --> 00:18:10,851",1.126,Yeom Mi-jeong!
"00:18:20,019 --> 00:18:21,103",1.084,"Did you call me, sir?"
"00:18:24,649 --> 00:18:25,608",0.959,Mi-jeong.
"00:18:26,567 --> 00:18:27,485",0.918,"Yes, sir."
"00:18:29,528 --> 00:18:30,988",1.460,What do you want to do?
"00:18:31,864 --> 00:18:32,698",0.834,Sir?
"00:18:34,659 --> 00:18:37,328",2.669,"I want to be in a really good mood,"
"00:18:38,162 --> 00:18:39,955",1.793,but I have no idea what I should do.
"00:18:40,456 --> 00:18:42,333",1.877,So I'll let you do what you want to do.
"00:18:43,125 --> 00:18:44,126",1.001,What do you want?
"00:18:49,548 --> 00:18:52,343",2.795,Is there anything you wish to happen today?
"00:18:52,426 --> 00:18:55,471",3.045,Is there anything like that? Yeom Mi-jeong!
"00:18:56,097 --> 00:18:57,390",1.293,"Go on, tell me."
"00:18:59,725 --> 00:19:01,310",1.585,I want to go home!
"00:19:09,819 --> 00:19:11,028",1.209,I want to go home
"00:19:12,571 --> 00:19:14,198",1.627,"back to Naju, sir!"
"00:19:20,705 --> 00:19:23,416",2.711,I'm going home!
"00:20:01,328 --> 00:20:06,167",4.839,SOMETHING GOOD WILL HAPPEN TO YOU TODAY
"00:20:39,742 --> 00:20:42,912",3.170,I took a look at what you submitted to apply for a permanent position.
"00:20:44,830 --> 00:20:46,707",1.877,"But this Green Card booklet,"
"00:20:46,791 --> 00:20:50,044",3.253,do you think it can be included in your portfolio?
"00:20:51,212 --> 00:20:53,714",2.502,You can't honestly say you did it on your own.
"00:20:55,424 --> 00:20:57,760",2.336,You can't take credit for it. Don't you think?
"00:21:00,596 --> 00:21:04,725",4.129,I attached it because I was asked to submit everything I've worked on here.
"00:21:04,809 --> 00:21:08,187",3.378,"And since I also attached the new design plan,"
"00:21:08,270 --> 00:21:10,815",2.545,I think it shows quite clearly
"00:21:10,898 --> 00:21:13,275",2.377,how much my work contributed to the design.
"00:21:20,074 --> 00:21:24,161",4.087,Then tell me. How much did your work contribute to the design?
"00:21:26,664 --> 00:21:28,165",1.501,<i>The least he could do is help.</i>
"00:21:28,874 --> 00:21:31,794",2.920,He's terrified you might become a permanent employee. Bastard.
"00:21:31,877 --> 00:21:34,672",2.795,He's afraid that you might win the contest.
"00:21:35,256 --> 00:21:37,091",1.835,"I'm jealous of your permanent position,"
"00:21:37,174 --> 00:21:39,426",2.252,but to think you'll have to keep seeing him…
"00:21:41,512 --> 00:21:44,515",3.003,So what will you do? You'll have to see him every day.
"00:21:46,559 --> 00:21:48,352",1.793,Who do you think will last longer here?
"00:21:50,813 --> 00:21:53,148",2.335,"You've gotten cocky,"
"00:21:54,149 --> 00:21:55,568",1.419,Ms. Design Contest Winner.
"00:21:58,821 --> 00:22:00,364",1.543,We don't know that yet.
"00:22:01,615 --> 00:22:03,576",1.961,I'm sure you'll win.
"00:22:04,368 --> 00:22:05,536",1.168,Have you heard?
"00:22:06,745 --> 00:22:09,623",2.878,Mr. Choi is having an affair.
"00:22:10,457 --> 00:22:12,501",2.044,-Really? -With a girl who works here.
"00:22:18,215 --> 00:22:19,466",1.251,Gosh…
"00:22:19,550 --> 00:22:22,011",2.461,"God, I feel so cold and lonely."
"00:22:22,094 --> 00:22:24,179",2.085,Use the feelings you saved in summer.
"00:22:24,263 --> 00:22:27,016",2.753,Remember how we stored them up when it was super hot?
"00:22:27,099 --> 00:22:29,059",1.960,"Gosh, no."
"00:22:29,143 --> 00:22:30,811",1.668,I'll use them when it gets colder.
"00:22:39,903 --> 00:22:41,905",2.002,So-ra's grandma called earlier.
"00:22:41,989 --> 00:22:45,242",3.253,She wanted us to ask Mr. Gu what she should do with the house.
"00:22:48,287 --> 00:22:51,081",2.794,"He already paid rent for a year,"
"00:22:51,165 --> 00:22:56,712",5.547,so she wants us to ask whether she should leave it empty or if she can rent it out.
"00:22:59,506 --> 00:23:03,302",3.796,Why did he leave in such a hurry without telling his landlady?
"00:23:05,012 --> 00:23:06,680",1.668,It seems he's changed his number.
"00:23:07,222 --> 00:23:08,849",1.627,"But you're still in touch, right?"
"00:23:12,645 --> 00:23:14,355",1.710,"I don't know, either."
"00:23:16,023 --> 00:23:17,024",1.001,Why not?
"00:23:17,650 --> 00:23:18,776",1.126,Can't you reach him?
"00:23:20,694 --> 00:23:21,528",0.834,I don't try to.
"00:24:06,615 --> 00:24:07,908",1.293,"<i>When I get frustrated,</i>"
"00:24:08,701 --> 00:24:11,578",2.877,"<i>I go out for a walk at night thinking,</i>"
"00:24:12,204 --> 00:24:14,289",2.085,"<i>""I don't care if I die tonight.""</i>"
"00:24:14,998 --> 00:24:17,000",2.002,<i>I walk through a pitch-dark mountain.</i>
"00:24:28,679 --> 00:24:30,931",2.252,<i>What's the big deal about some guy leaving?</i>
"00:24:32,266 --> 00:24:34,560",2.294,<i>He ran because he was afraid of being happy.</i>
"00:25:30,407 --> 00:25:32,618",2.211,"<i>Tonight, I have nothing to fear.</i>"
"00:25:32,701 --> 00:25:35,287",2.586,<i>I'll become a warrior.</i>
"00:25:36,038 --> 00:25:38,040",2.002,"Bring it on, you damn mutt."
"00:25:40,918 --> 00:25:42,836",1.918,You ungrateful mongrel.
"00:25:43,670 --> 00:25:46,006",2.336,Do you know how many sausages I've given you?
"00:25:54,723 --> 00:25:57,476",2.753,<i>I want to bleed like a fountain.</i>
"00:26:24,086 --> 00:26:26,213",2.127,"<i>When I wander around aimlessly,</i>"
"00:26:27,005 --> 00:26:29,758",2.753,<i>I can catch the briefest glimpse.</i>
"00:26:30,425 --> 00:26:34,888",4.463,"<i>""So that's what is in my head.""</i>"
"00:26:48,360 --> 00:26:49,945",1.585,<i>The feeling of being abandoned.</i>
"00:27:17,848 --> 00:27:20,183",2.335,"When they first told me it was cancer,"
"00:27:20,267 --> 00:27:24,897",4.630,"I thought, ""Right, I haven't taken care of my health. I should get it together."""
"00:27:25,731 --> 00:27:29,693",3.962,"And when I relapsed, my first thought was, ""Don't let Hyeon-a go."""
"00:27:30,235 --> 00:27:32,529",2.294,"""It's going to be tough this time. I need her."""
"00:27:33,572 --> 00:27:35,198",1.626,"Even if I'm going to hell,"
"00:27:35,282 --> 00:27:38,285",3.003,I don't think I'll be afraid as long as you and Hyeon-a are there.
"00:27:39,453 --> 00:27:41,788",2.335,I guess I know why people used to be buried alive.
"00:27:42,372 --> 00:27:45,042",2.670,Even emperors who ruled over everything were afraid.
"00:27:45,584 --> 00:27:46,627",1.043,Let's all go together.
"00:27:46,710 --> 00:27:48,545",1.835,Why do I have to follow you there?
"00:27:48,629 --> 00:27:50,505",1.876,It's not like we dated.
"00:27:50,589 --> 00:27:52,382",1.793,"The whole time I was with Hyeon-a,"
"00:27:52,466 --> 00:27:54,760",2.294,"it felt like I was in a relationship with you, too."
"00:27:54,843 --> 00:27:57,262",2.419,When I hadn't even met you once.
"00:27:57,930 --> 00:27:59,806",1.876,She talked about you all the time.
"00:27:59,890 --> 00:28:02,809",2.919,Who likes hearing his girl go on about some other guy?
"00:28:03,769 --> 00:28:07,105",3.336,Though she kept denying that there was anything between you.
"00:28:08,148 --> 00:28:11,568",3.420,"You might not feel anything for her, but I'm sure she does."
"00:28:11,652 --> 00:28:13,570",1.918,Are you sure you're sick?
"00:28:15,447 --> 00:28:17,991",2.544,"I'm excited, imagining us all going to hell together."
"00:28:18,575 --> 00:28:21,036",2.461,I said I'm not going! I'm not following you there.
"00:28:21,119 --> 00:28:23,205",2.086,"-Are you nuts? -I'm free to dream, aren't I?"
"00:28:23,789 --> 00:28:25,123",1.334,I've got a great imagination.
"00:28:25,707 --> 00:28:27,668",1.961,We'd have fun together even in hell.
"00:28:28,669 --> 00:28:30,504",1.835,What a smooth talker.
"00:28:31,380 --> 00:28:34,049",2.669,Why do you drag me into this? We're not that close.
"00:28:34,675 --> 00:28:36,176",1.501,Why do you think it's about us?
"00:28:36,760 --> 00:28:38,220",1.460,It's about you and Hyeon-a.
"00:28:44,059 --> 00:28:45,727",1.668,"The medicine has improved,"
"00:28:46,270 --> 00:28:48,063",1.793,so I haven't lost much hair.
"00:28:48,814 --> 00:28:51,191",2.377,Is your hair your biggest concern right now?
"00:28:53,110 --> 00:28:54,278",1.168,"What about you, then?"
"00:28:54,820 --> 00:28:57,948",3.128,"You're worried your dad will scold you, in front of a cancer patient?"
"00:29:06,581 --> 00:29:07,833",1.252,It's not that big a deal.
"00:29:16,883 --> 00:29:17,884",1.001,You're here?
"00:29:18,385 --> 00:29:20,470",2.085,"Looks like you partied hard tonight, too."
"00:29:27,894 --> 00:29:28,854",0.960,See you tomorrow.
"00:29:28,937 --> 00:29:30,856",1.919,"Thank you, get home safe."
"00:29:34,776 --> 00:29:37,404",2.628,Take the glitter off your face at least.
"00:29:38,155 --> 00:29:39,489",1.334,"Gosh, you reek of alcohol."
"00:30:01,845 --> 00:30:03,347",1.502,Get up already!
"00:30:07,059 --> 00:30:08,518",1.459,Aren't you going to work?
"00:30:36,630 --> 00:30:37,839",1.209,Why aren't you washing up?
"00:31:05,992 --> 00:31:08,954",2.962,What an idiot. Gosh.
"00:31:09,037 --> 00:31:11,623",2.586,Be quiet. I'm already annoyed.
"00:31:12,707 --> 00:31:13,959",1.252,When will you tell them?
"00:31:14,042 --> 00:31:16,253",2.211,-I will. -When?
"00:31:16,336 --> 00:31:17,504",1.168,For God's sake…
"00:31:23,093 --> 00:31:25,679",2.586,"-Mom, this brat quit his job! -Hey!"
"00:31:31,768 --> 00:31:34,020",2.252,SANPO SINKS
"00:31:34,980 --> 00:31:35,814",0.834,Damn it!
"00:31:57,335 --> 00:31:59,337",2.002,People are waiting.
"00:32:00,005 --> 00:32:01,965",1.960,Let's talk to him after we're done.
"00:32:21,276 --> 00:32:23,612",2.336,I don't know anymore. I'll be dead meat later.
"00:32:53,975 --> 00:32:55,727",1.752,"<i>Whenever I wanted to quit,</i>"
"00:32:57,187 --> 00:32:59,439",2.252,"I'd think, ""Maybe after the summer vacation."""
"00:33:00,148 --> 00:33:02,901",2.753,"""Maybe after Chuseok."""
"00:33:03,485 --> 00:33:04,486",1.001,"Then I'd think,"
"00:33:05,320 --> 00:33:07,405",2.085,"""I'll be lonely at the end of the year."""
"00:33:08,073 --> 00:33:09,783",1.710,"""And working isn't so bad in spring."""
"00:33:10,659 --> 00:33:12,452",1.793,And another year would go by.
"00:33:13,078 --> 00:33:13,995",0.917,"I mean,"
"00:33:14,496 --> 00:33:19,084",4.588,"I'm not like A-reum, a greedy workaholic whose only goal is making money."
"00:33:20,210 --> 00:33:21,878",1.668,I think I've come
"00:33:23,630 --> 00:33:25,131",1.501,far enough.
"00:33:26,550 --> 00:33:28,093",1.543,This isn't the right path for me.
"00:33:28,843 --> 00:33:31,221",2.378,I don't have to force myself to keep walking on it.
"00:33:33,515 --> 00:33:35,559",2.044,You don't need to explain yourself to me.
"00:33:36,142 --> 00:33:37,352",1.210,As if I don't understand.
"00:33:44,568 --> 00:33:46,069",1.501,"To tell you the truth,"
"00:33:47,112 --> 00:33:49,239",2.127,I don't have a specific goal in my life.
"00:33:50,532 --> 00:33:53,118",2.586,"Money, women, honor… Nothing."
"00:33:54,619 --> 00:33:55,537",0.918,But…
"00:33:56,580 --> 00:33:57,622",1.042,do I…
"00:33:59,249 --> 00:34:01,167",1.918,have to have a goal?
"00:34:01,835 --> 00:34:04,170",2.335,Can't I just live my life without one?
"00:34:05,255 --> 00:34:09,175",3.920,I can't force myself to live for something I don't really desire.
"00:34:18,310 --> 00:34:20,353",2.043,<i>I wish I had an older brother.</i>
"00:34:21,062 --> 00:34:23,857",2.795,<i>Then I would be able to live as I wished.</i>
"00:34:25,692 --> 00:34:27,402",1.710,"<i>He doesn't exist,</i>"
"00:34:28,236 --> 00:34:29,571",1.335,<i>but I miss him.</i>
"00:34:46,046 --> 00:34:47,839",1.793,Did someone die or something?
"00:34:50,008 --> 00:34:52,886",2.878,He's worked at that company for eight years. That's enough.
"00:34:52,969 --> 00:34:55,513",2.544,It's hard to get a job somewhere else after you turn 40.
"00:34:55,597 --> 00:34:57,807",2.210,"The younger you are, the better."
"00:34:57,891 --> 00:35:01,603",3.712,Young people these days move from one job to another really often.
"00:35:04,189 --> 00:35:07,484",3.295,Staying at the same job for long isn't considered a virtue anymore.
"00:35:07,567 --> 00:35:11,071",3.504,How do you know what suits you better? You have to try different workplaces.
"00:35:22,207 --> 00:35:23,208",1.001,So?
"00:35:24,209 --> 00:35:26,252",2.043,What's your plan?
"00:35:30,715 --> 00:35:33,927",3.212,I'm not going to do anything for a little while.
"00:35:35,720 --> 00:35:37,639",1.919,How long is a little while?
"00:35:44,688 --> 00:35:45,605",0.917,Dad…
"00:35:48,566 --> 00:35:51,611",3.045,Can't you treat me even half as well as you treated Gu?
"00:35:53,238 --> 00:35:54,447",1.209,You'd worry about Gu
"00:35:54,531 --> 00:35:58,910",4.379,"if you hadn't seen him in a while. ""Is he sick? Did he eat?"" But to me…"
"00:36:13,049 --> 00:36:15,677",2.628,I know I'm not a perfect son or anything.
"00:36:16,845 --> 00:36:19,139",2.294,But I haven't done anything I'm ashamed of.
"00:36:19,723 --> 00:36:22,100",2.377,"There are so many bad people out there,"
"00:36:22,183 --> 00:36:25,478",3.295,but I've never done anything to be an embarrassment to you.
"00:36:26,187 --> 00:36:29,691",3.504,"The thing I brought home the other day. I said it was from the company,"
"00:36:29,774 --> 00:36:32,360",2.586,but it was from the store owners who heard I was quitting.
"00:36:33,153 --> 00:36:36,781",3.628,"There are even people who promised to gift me 500,000 won when I get married."
"00:36:36,865 --> 00:36:39,701",2.836,But do you think they were all nice from the beginning?
"00:36:39,784 --> 00:36:41,828",2.044,"No, I had to work really hard!"
"00:36:42,912 --> 00:36:45,665",2.753,"You work with machines. You don't have to talk to anyone,"
"00:36:45,749 --> 00:36:48,334",2.585,so you have no idea what it's like to work with people.
"00:36:49,335 --> 00:36:52,547",3.212,But I still never lost my temper or got myself into trouble.
"00:36:52,630 --> 00:36:55,633",3.003,They even gave me gifts. That should be enough!
"00:36:56,634 --> 00:36:59,471",2.837,It's not like I'm going to idle away for the rest of my life!
"00:37:04,684 --> 00:37:06,478",1.794,"""You've worked really hard."""
"00:37:07,187 --> 00:37:08,313",1.126,"""Take a break."""
"00:37:09,355 --> 00:37:10,899",1.544,Can't you just say that?
"00:39:46,220 --> 00:39:48,181",1.961,It's huge!
"00:39:48,264 --> 00:39:49,140",0.876,Look at this.
"00:39:49,223 --> 00:39:51,267",2.044,-Amazing! -Check this one out!
"00:39:51,351 --> 00:39:52,310",0.959,"-Mom. -Dad,"
"00:39:52,393 --> 00:39:53,353",0.960,-What? -look at this.
"00:39:53,895 --> 00:39:56,064",2.169,"What's that? Hey, wait. Stay there."
"00:39:56,147 --> 00:39:57,106",0.959,"Oh, my God."
"00:39:57,190 --> 00:39:58,942",1.752,"Hey, take a picture of us."
"00:39:59,025 --> 00:40:00,109",1.084,"Mom, look."
"00:40:01,194 --> 00:40:02,070",0.876,Look this way.
"00:40:03,029 --> 00:40:05,323",2.294,"One, two, three."
"00:40:05,823 --> 00:40:07,700",1.877,Let's take a group picture.
"00:40:07,784 --> 00:40:09,410",1.626,-Shall we? -Yes.
"00:40:09,994 --> 00:40:11,746",1.752,"One, two, three."
"00:40:12,538 --> 00:40:14,374",1.836,"One more, smile!"
"00:40:18,711 --> 00:40:19,587",0.876,Look.
"00:40:21,339 --> 00:40:23,758",2.419,-Sweet potatoes keep coming out. -They grew so well.
"00:40:24,300 --> 00:40:25,677",1.377,That's odd.
"00:40:25,760 --> 00:40:28,262",2.502,It's right next to ours. Why did theirs grow so poorly?
"00:40:28,346 --> 00:40:29,764",1.418,-Look at this. -Gosh.
"00:40:29,847 --> 00:40:32,767",2.920,Just because you farmed for long doesn't mean you're good at it.
"00:40:32,850 --> 00:40:35,061",2.211,You need to learn the know-how.
"00:40:35,645 --> 00:40:36,479",0.834,Exactly.
"00:40:36,562 --> 00:40:39,857",3.295,"These days, it's easy to learn things"
"00:40:39,941 --> 00:40:42,402",2.461,"-Yes. -Goodness, we'll be rich."
"00:40:43,528 --> 00:40:44,904",1.376,All right.
"00:40:46,030 --> 00:40:49,200",3.170,"-Dad, this is seriously awesome. -There's more here. Good."
"00:40:49,283 --> 00:40:51,160",1.877,"-Take a picture. -One, two, three."
"00:40:51,869 --> 00:40:53,705",1.836,These are seriously huge!
"00:41:36,205 --> 00:41:37,206",1.001,Don't!
"00:41:46,174 --> 00:41:47,759",1.585,How dare they…
"00:41:50,970 --> 00:41:52,472",1.502,"Fine, let's do it."
