Timestamp,Duration_Seconds,Dialogue
"00:07:10,783 --> 00:07:12,285",1.502,Just have them delivered.
"00:07:12,994 --> 00:07:14,370",1.376,"I did that, too."
"00:07:46,527 --> 00:07:47,612",1.085,It's gone bad.
"00:09:41,225 --> 00:09:43,686",2.461,"I'm not having breakfast, don't bother."
"00:09:49,817 --> 00:09:50,902",1.085,I'm off.
"00:09:52,069 --> 00:09:53,821",1.752,Have a fried egg at least!
"00:09:54,489 --> 00:09:55,406",0.917,See you tonight.
"00:09:56,115 --> 00:09:57,450",1.335,Damn it.
"00:10:20,598 --> 00:10:24,310",3.712,{\an8}SANPO CITY
"00:10:31,275 --> 00:10:32,318",1.043,{\an8}The bus is here.
"00:10:46,165 --> 00:10:47,542",1.377,{\an8}It's my treat today.
"00:10:48,251 --> 00:10:50,753",2.502,{\an8}Why would you treat us? It's fine.
"00:10:52,129 --> 00:10:54,465",2.336,{\an8}I should since you came all the way to the funeral.
"00:10:56,634 --> 00:10:59,971",3.337,"{\an8}Mi-jeong, I didn't know you lived that far away. It took forever."
"00:11:00,054 --> 00:11:02,890",2.836,{\an8}It's 29 stops. I counted it myself.
"00:11:03,516 --> 00:11:05,434",1.918,{\an8}How do you commute from there every day?
"00:11:07,853 --> 00:11:09,355",1.502,{\an8}Where did you put your mom's urn?
"00:11:10,648 --> 00:11:11,732",1.084,{\an8}At home.
"00:11:14,735 --> 00:11:17,280",2.545,{\an8}Her urn is at your house?
"00:11:19,991 --> 00:11:21,158",1.167,{\an8}Is that okay?
"00:11:22,702 --> 00:11:23,911",1.209,{\an8}Why wouldn't it be?
"00:11:24,787 --> 00:11:25,997",1.210,{\an8}Isn't it illegal?
"00:11:26,080 --> 00:11:27,623",1.543,"{\an8}No, it isn't."
"00:11:27,707 --> 00:11:28,958",1.251,{\an8}I see.
"00:11:29,041 --> 00:11:30,835",1.794,{\an8}I heard it was illegal to scatter them.
"00:11:31,502 --> 00:11:35,006",3.504,{\an8}Aren't the urns also managed in some system or something?
"00:11:35,089 --> 00:11:38,301",3.212,What do you think dying is? It means you're out of the system.
"00:11:41,762 --> 00:11:43,222",1.460,Why not a columbarium?
"00:11:46,350 --> 00:11:48,227",1.877,How could we leave her somewhere else?
"00:11:51,814 --> 00:11:53,566",1.752,So it's okay to keep it at home.
"00:11:55,693 --> 00:11:56,902",1.209,Isn't it scary?
"00:12:05,578 --> 00:12:07,371",1.793,"It still doesn't feel real, does it?"
"00:12:11,917 --> 00:12:13,544",1.627,I still don't know what's going on.
"00:12:15,254 --> 00:12:17,089",1.835,The ambulance came that day
"00:12:17,840 --> 00:12:21,135",3.295,and said they don't move patients who are in cardiac arrest.
"00:12:22,470 --> 00:12:25,681",3.211,"We asked them desperately to take her to the hospital,"
"00:12:26,599 --> 00:12:27,975",1.376,but they said they couldn't.
"00:12:30,978 --> 00:12:34,106",3.128,Then the police came to see my mom lying in the bedroom.
"00:12:35,524 --> 00:12:37,234",1.710,"They asked weird things like,"
"00:12:37,318 --> 00:12:40,237",2.919,"""Did you have a fight?"" ""How many insurance policies do you have?"""
"00:12:42,323 --> 00:12:45,743",3.420,That's a really odd experience.
"00:14:42,193 --> 00:14:44,570",2.377,AUNTIE X
"00:14:51,452 --> 00:14:52,328",0.876,Hello?
"00:14:52,411 --> 00:14:55,164",2.753,<i>Why didn't you pick up? I've been calling you since before.</i>
"00:14:56,207 --> 00:14:57,625",1.418,I was busy.
"00:14:57,708 --> 00:15:01,045",3.337,<i>I fried some anchovies and shrimp. Pick them up when you finish work.</i>
"00:15:01,128 --> 00:15:03,130",2.002,Dad doesn't like dry dishes.
"00:15:03,214 --> 00:15:07,218",4.004,"<i>Hey, your father's a widower now. Tell him to eat whatever's offered.</i>"
"00:15:07,301 --> 00:15:08,469",1.168,<i>Just come and take them.</i>
"00:15:10,846 --> 00:15:12,098",1.252,This damn…
"00:15:34,787 --> 00:15:35,788",1.001,Welcome.
"00:15:36,914 --> 00:15:39,834",2.920,I'll have 300g of beef for soup and 2.4kg of pork ribs.
"00:15:39,917 --> 00:15:42,795",2.878,I see. 300g of beef for soup and 2.4kg of pork ribs.
"00:15:45,089 --> 00:15:46,465",1.376,"Actually, make it 3kg."
"00:15:46,549 --> 00:15:48,300",1.751,"-3kg of pork ribs, right? -Yes, please."
"00:15:48,384 --> 00:15:49,385",1.001,Coming right up.
"00:16:04,608 --> 00:16:06,277",1.669,Why didn't you just take a taxi?
"00:16:10,197 --> 00:16:11,532",1.335,We're home.
"00:16:11,615 --> 00:16:12,491",0.876,We're home.
"00:16:34,054 --> 00:16:35,389",1.335,Damn it.
"00:17:01,957 --> 00:17:05,002",3.045,"Hey, Mom definitely died from overwork."
"00:17:14,678 --> 00:17:17,640",2.962,Why do I have to go all the way to Wangsimni to pick up some food?
"00:17:18,349 --> 00:17:21,769",3.420,She doesn't even know what you like. She just pretends to care.
"00:17:22,519 --> 00:17:24,563",2.044,I almost threw them out on my way home.
"00:17:24,647 --> 00:17:25,689",1.042,That's enough.
"00:17:25,773 --> 00:17:29,318",3.545,I know she doesn't care about you. Why does she have to pretend she does?
"00:17:33,614 --> 00:17:35,824",2.210,She must be doing this to get money from you.
"00:17:36,408 --> 00:17:39,161",2.753,"If she even talks about it, I'll go show her what's what."
"00:17:40,162 --> 00:17:42,665",2.503,-There's nothing stopping me now. -Seriously…
"00:17:43,832 --> 00:17:46,293",2.461,Don't you know who put Mom through all that?
"00:17:48,295 --> 00:17:50,422",2.127,Just let Dad eat!
"00:17:54,885 --> 00:17:56,553",1.668,"Give me your seal later, Dad."
"00:17:56,637 --> 00:17:59,056",2.419,We'll go and bury it somewhere.
"00:18:00,766 --> 00:18:04,645",3.879,"If you let your sister have her way again, we're done."
"00:18:05,479 --> 00:18:08,482",3.003,I don't even care if we're family. I won't see you again!
"00:18:19,368 --> 00:18:22,121",2.753,LATE KWAK HYE-SUK
"00:18:50,399 --> 00:18:51,692",1.293,Thank you.
"00:18:51,775 --> 00:18:53,736",1.961,"-Thank you, boss. -Goodbye."
"00:18:53,819 --> 00:18:55,487",1.668,-Thanks. -Thank you.
"00:18:55,571 --> 00:18:56,864",1.293,I had a great time.
"00:19:00,534 --> 00:19:02,161",1.627,How's Gi-jeong doing?
"00:19:02,995 --> 00:19:05,039",2.044,"I mean, she used to come every day."
"00:19:06,498 --> 00:19:07,624",1.126,I kind of miss her.
"00:19:08,250 --> 00:19:10,252",2.002,She goes straight home after work these days.
"00:19:10,919 --> 00:19:14,089",3.170,"Yes, she should. Her father must be lonely by himself."
"00:19:14,965 --> 00:19:16,091",1.126,He's not alone.
"00:19:16,175 --> 00:19:18,719",2.544,I heard her brother quit his job and stays at home.
"00:19:20,596 --> 00:19:23,474",2.878,"Goodness, it's a pity she passed away so soon."
"00:19:23,557 --> 00:19:25,893",2.336,You didn't even get to meet her.
"00:19:26,685 --> 00:19:27,519",0.834,I did.
"00:19:32,858 --> 00:19:34,318",1.460,The day she passed away.
"00:19:35,069 --> 00:19:36,236",1.167,In the afternoon.
"00:19:37,571 --> 00:19:38,989",1.418,She bought me lunch.
"00:19:45,412 --> 00:19:49,625",4.213,To think that someone I saw in the afternoon passed in the evening…
"00:19:55,381 --> 00:19:58,300",2.919,She must have wanted to meet her son-in-law before she left.
"00:20:12,272 --> 00:20:14,149",1.877,{\an8}How could you say that in front of her?
"00:20:20,739 --> 00:20:22,157",1.418,"{\an8}So I looked at the envelope,"
"00:20:23,033 --> 00:20:25,411",2.378,"{\an8}and it said ""Park Jin-u."""
"00:20:27,287 --> 00:20:30,541",3.254,"{\an8}So I was like, ""What?"" And I looked up."
"00:20:30,624 --> 00:20:33,585",2.961,"{\an8}And he said, ""Ms. Yeom Gi-jeong bad-mouthed me a lot, didn't she?"""
"00:20:38,298 --> 00:20:41,218",2.920,"{\an8}All the people I've heard so much about were gathered there,"
"00:20:41,301 --> 00:20:44,513",3.212,{\an8}so I kind of got excited and put my foot in my mouth.
"00:20:45,973 --> 00:20:49,351",3.378,"{\an8}I was like, ""So this is what a funeral can be like."""
"00:20:49,435 --> 00:20:50,644",1.209,"{\an8}I told you, right?"
"00:20:51,353 --> 00:20:55,983",4.630,"{\an8}That the girl Gi-jeong said had ""nasty"" written all over her face must be pretty."
"00:20:56,733 --> 00:21:00,612",3.879,"{\an8}I picked her out immediately among all her colleagues. ""It's her!"""
"00:21:01,280 --> 00:21:02,614",1.334,"{\an8}So I asked Gi-jeong,"
"00:21:02,698 --> 00:21:07,411",4.713,"""The girl who has 'nasty' written all over her face. That's her, right?"""
"00:21:07,494 --> 00:21:08,537",1.043,"And she said,"
"00:21:09,580 --> 00:21:11,039",1.459,"""Yes."""
"00:21:11,123 --> 00:21:15,419",4.296,"It came out that she lied, you know?"
"00:21:29,975 --> 00:21:32,352",2.377,I was even more shocked when your mom passed away
"00:21:32,853 --> 00:21:35,731",2.878,than when my mom passed away.
"00:21:37,316 --> 00:21:39,443",2.127,Maybe because I didn't see it coming at all.
"00:21:41,195 --> 00:21:43,864",2.669,It's natural that you come and you go.
"00:21:45,157 --> 00:21:49,411",4.254,But I wish everyone could leave at the right time.
"00:21:51,413 --> 00:21:53,165",1.752,When is the right time?
"00:21:55,709 --> 00:21:56,627",0.918,At 80 years old?
"00:21:59,087 --> 00:22:01,256",2.169,You'll feel different when you become 80.
"00:22:01,340 --> 00:22:05,052",3.712,My grandpa used to look at old people and say
"00:22:05,135 --> 00:22:07,596",2.461,he didn't want to live that long.
"00:22:07,679 --> 00:22:09,473",1.794,He would only live till 80.
"00:22:10,307 --> 00:22:11,475",1.168,"But when he turned 80,"
"00:22:12,100 --> 00:22:15,646",3.546,"I asked, ""Grandpa, aren't you supposed to pass away this year?"""
"00:22:15,729 --> 00:22:16,647",0.918,"Then he said,"
"00:22:17,439 --> 00:22:19,233",1.794,"""I don't think so."""
"00:22:22,402 --> 00:22:26,114",3.712,"Just like that, he managed to live until he was 90."
"00:22:26,198 --> 00:22:29,201",3.003,And he still said it wasn't time yet.
"00:22:30,035 --> 00:22:32,037",2.002,What if we have a system
"00:22:32,120 --> 00:22:36,792",4.672,where all humans live up to 100?
"00:22:37,501 --> 00:22:40,003",2.502,And die when they turn 100?
"00:22:40,087 --> 00:22:43,215",3.128,Then I'll form a militia when I'm 99.
"00:22:43,298 --> 00:22:45,092",1.794,"""Destroy the system!"""
"00:22:45,175 --> 00:22:48,679",3.504,I'll run from the system into the mountains.
"00:22:57,813 --> 00:23:00,857",3.044,There's no such thing as the right time.
"00:23:02,442 --> 00:23:04,653",2.211,But your mother chose a good day.
"00:23:05,237 --> 00:23:06,446",1.209,"Friday, Saturday, Sunday."
"00:23:07,739 --> 00:23:09,825",2.086,We got three days off thanks to your mom.
"00:23:10,575 --> 00:23:12,703",2.128,"Gi-jeong and her boyfriend, too."
"00:23:14,705 --> 00:23:16,373",1.668,"No matter how you look at it,"
"00:23:17,874 --> 00:23:20,127",2.253,"Gi-jeong's the luckiest one here, right?"
"00:23:20,210 --> 00:23:21,503",1.293,Listen.
"00:23:22,337 --> 00:23:25,299",2.962,It would have been shameless if she was looking for a guy to date
"00:23:25,382 --> 00:23:27,175",1.793,after her mother passed away.
"00:23:27,259 --> 00:23:31,680",4.421,But it's as if she knew something like this was going to happen.
"00:23:31,763 --> 00:23:33,307",1.544,It was as if she was possessed.
"00:23:33,390 --> 00:23:34,808",1.418,Can you believe her?
"00:23:34,891 --> 00:23:39,271",4.380,Pretending to have lost her memories after getting rejected.
"00:23:40,022 --> 00:23:43,775",3.753,She was so desperate. She grabbed onto him in such a hurry.
"00:23:45,736 --> 00:23:48,405",2.669,And then her mom passed away.
"00:23:51,491 --> 00:23:53,577",2.086,"So now,"
"00:23:53,660 --> 00:23:58,999",5.339,she would be blameless if she decided to move out.
"00:24:00,167 --> 00:24:01,626",1.459,I can feel it.
"00:24:03,128 --> 00:24:04,963",1.835,Gi-jeong will move out soon.
"00:24:06,131 --> 00:24:09,634",3.503,"Seeing that her boyfriend has visited for three days in a row,"
"00:24:11,428 --> 00:24:12,387",0.959,I can tell.
"00:24:12,471 --> 00:24:13,430",0.959,Yes.
"00:24:13,513 --> 00:24:14,890",1.377,Right.
"00:24:14,973 --> 00:24:16,850",1.877,And Chang-hee also quit his job
"00:24:16,933 --> 00:24:20,020",3.087,"-at the perfect time, right? -Yes."
"00:24:30,614 --> 00:24:31,907",1.293,Seriously…
"00:24:32,741 --> 00:24:35,869",3.128,Isn't my sixth sense amazing?
"00:24:39,039 --> 00:24:42,334",3.295,That must have been why I wanted to quit so badly.
"00:24:43,001 --> 00:24:47,631",4.630,"But in retrospect, I didn't want to quit that badly."
"00:24:48,632 --> 00:24:51,468",2.836,It just felt like the right time to quit.
"00:24:54,054 --> 00:24:56,473",2.419,I guess my soul just knew.
"00:25:00,102 --> 00:25:01,686",1.584,"If I weren't unemployed,"
"00:25:03,146 --> 00:25:04,773",1.627,who would take care of my dad?
"00:25:08,652 --> 00:25:12,656",4.004,"After the three of us go to work, and without Gu, he'd be all by himself."
"00:25:18,078 --> 00:25:20,080",2.002,The thought makes me tear up.
"00:25:26,628 --> 00:25:28,547",1.919,"I was like this when I was younger, too."
"00:25:29,589 --> 00:25:31,967",2.378,"When I was in high school, my homeroom teacher said"
"00:25:32,050 --> 00:25:34,928",2.878,we'd be in trouble if anyone skipped the after-school classes.
"00:25:35,011 --> 00:25:37,806",2.795,"I had never skipped them before,"
"00:25:37,889 --> 00:25:40,684",2.795,but I really wanted to go home that day for some reason.
"00:25:41,309 --> 00:25:44,896",3.587,It wasn't like I had anything to do at home. I just wanted to go home.
"00:25:44,980 --> 00:25:46,273",1.293,So I did.
"00:25:47,023 --> 00:25:48,483",1.460,My grandma was alone at home.
"00:25:49,985 --> 00:25:51,570",1.585,"When I said, ""I'm home,"""
"00:25:51,653 --> 00:25:54,281",2.628,"her eyes were open, but she wouldn't answer me."
"00:25:54,823 --> 00:25:56,533",1.710,Something felt off.
"00:25:57,534 --> 00:26:00,871",3.337,I felt like I had to hold her hand so I did.
"00:26:01,580 --> 00:26:02,747",1.167,"But soon,"
"00:26:04,166 --> 00:26:05,792",1.626,"I got the chills,"
"00:26:07,627 --> 00:26:09,254",1.627,"and thought, ""She must be gone."""
"00:26:11,840 --> 00:26:14,134",2.294,"I suddenly got scared, so I pulled my hand away."
"00:26:15,093 --> 00:26:16,803",1.710,"Then I thought, ""This isn't right."""
"00:26:17,596 --> 00:26:20,515",2.919,So I held her hand tight again.
"00:26:20,599 --> 00:26:23,602",3.003,"About five minutes later,"
"00:26:23,685 --> 00:26:25,645",1.960,my dad came back.
"00:26:25,729 --> 00:26:27,898",2.169,"""Where did you go, leaving Grandma alone?"""
"00:26:28,523 --> 00:26:32,319",3.796,It was the first time in my life telling Dad off like that.
"00:26:33,403 --> 00:26:36,823",3.420,He couldn't say a thing and just listened to me.
"00:26:38,408 --> 00:26:39,868",1.460,And it kind of felt
"00:26:40,827 --> 00:26:41,953",1.126,cathartic.
"00:26:46,124 --> 00:26:48,084",1.960,"If I hadn't skipped school that day,"
"00:26:48,877 --> 00:26:50,962",2.085,my grandma would've passed away all alone.
"00:26:52,130 --> 00:26:55,884",3.754,"Just like this, my soul knows and my body just follows."
"00:27:10,732 --> 00:27:11,691",0.959,I never thought…
"00:27:14,903 --> 00:27:18,114",3.211,I would be waiting for Gi-jeong to come home.
"00:27:21,826 --> 00:27:24,955",3.129,"After spending the whole day with my dad alone,"
"00:27:26,540 --> 00:27:28,416",1.876,when Gi-jeong and Mi-jeong come home…
"00:27:31,127 --> 00:27:32,212",1.085,it feels
"00:27:34,005 --> 00:27:35,090",1.085,less lonely.
"00:27:53,233 --> 00:27:54,651",1.418,"When you feel lonely,"
"00:27:54,734 --> 00:28:00,156",5.422,I hope you remember that Oh Du-hwan is also feeling lonely somewhere.
"00:28:00,240 --> 00:28:02,868",2.628,And this song is for us.
"00:28:07,038 --> 00:28:09,916",2.878,<i>I didn't say</i>
"00:28:11,001 --> 00:28:15,380",4.379,<i>Or do anything</i>
"00:28:16,089 --> 00:28:22,304",6.215,<i>Just your name alone Makes my heart ache</i>
"00:28:23,221 --> 00:28:29,144",5.923,<i>Why didn't I know That you'd be leaving so far away</i>
"00:28:29,227 --> 00:28:34,900",5.673,<i>My love I guess this is our goodbye</i>
"00:28:36,151 --> 00:28:42,949",6.798,<i>The times I've sulked at you Without good reason</i>
"00:28:44,075 --> 00:28:50,040",5.965,<i>And the times I've been Too harsh and negligent</i>
"00:28:50,665 --> 00:28:56,755",6.090,<i>I never got to tell you How sorry I am</i>
"00:28:56,838 --> 00:29:03,094",6.256,<i>My love I guess this is our goodbye</i>
"00:29:04,596 --> 00:29:11,186",6.590,<i>No matter how many times I tell myself</i>
"00:29:11,895 --> 00:29:16,441",4.546,<i>That it'd be okay And that you'd understand</i>
"00:29:18,401 --> 00:29:25,408",7.007,<i>The memories that I cannot forget</i>
"00:29:25,492 --> 00:29:31,706",6.214,-<i>Come a step too late as regret</i> -It's cold. Let's go.
"00:29:31,790 --> 00:29:38,672",6.882,<i>If only for a day I could see you again</i>
"00:29:39,756 --> 00:29:45,595",5.839,<i>I would cry for hours on end In your presence</i>
"00:29:46,471 --> 00:29:52,686",6.215,<i>Even the wind sounds So quiet in the sky today</i>
"00:29:52,769 --> 00:29:59,484",6.715,<i>My love I guess this is our goodbye</i>
"00:30:02,320 --> 00:30:04,406",2.086,It still bothers me that Mr. Gu didn't come.
"00:30:05,865 --> 00:30:08,201",2.336,Don't you have any way of contacting him?
"00:30:08,284 --> 00:30:10,370",2.086,They don't even know his name.
"00:30:11,913 --> 00:30:14,416",2.503,How could she not know the name of the person she dated?
"00:30:19,170 --> 00:30:20,380",1.210,Good night.
"00:30:20,463 --> 00:30:21,506",1.043,Good night.
"00:30:21,589 --> 00:30:22,590",1.001,Bye.
"00:30:22,674 --> 00:30:23,717",1.043,Good night.
"00:30:32,767 --> 00:30:39,649",6.882,<i>No matter how many times I tell myself</i>
"00:30:40,525 --> 00:30:45,697",5.172,<i>That it'd be okay And that you'd understand</i>
"00:30:46,990 --> 00:30:53,913",6.923,<i>The memories that I cannot forget</i>
"00:30:54,622 --> 00:30:59,961",5.339,<i>Come a step too late as regret</i>
"00:31:02,672 --> 00:31:07,177",4.505,<i>If I get to see you once again</i>
"00:31:08,011 --> 00:31:13,725",5.714,<i>Through all my wishing</i>
"00:31:15,393 --> 00:31:21,357",5.964,<i>-I will thank you before it's too late</i> -Mom. It's snowing.
"00:31:21,441 --> 00:31:23,318",1.877,<i>My love</i>
"00:31:23,902 --> 00:31:26,654",2.752,<i>I guess</i>
"00:31:27,530 --> 00:31:33,161",5.631,<i>This is our goodbye</i>
"00:31:33,244 --> 00:31:35,705",2.461,LATE KWAK HYE-SUK
"00:31:45,465 --> 00:31:47,342",1.877,"Hello, Joy Card Design Department."
"00:31:51,429 --> 00:31:52,972",1.543,"Sure, one moment, please."
"00:31:59,312 --> 00:32:01,689",2.377,"Hello, Joy Card Design Department."
"00:32:04,818 --> 00:32:05,777",0.959,Hello?
"00:32:06,277 --> 00:32:07,278",1.001,<i>Is this Yeom Mi-jeong?</i>
"00:32:08,321 --> 00:32:09,656",1.335,"Yes, this is she."
"00:32:10,907 --> 00:32:13,368",2.461,<i>This is Choi Jun-ho's wife.</i>
"00:32:23,617 --> 00:32:24,952",1.335,It's not me.
"00:32:28,414 --> 00:32:30,666",2.252,He just saved her as my name.
"00:32:33,752 --> 00:32:36,172",2.420,<i>What do you mean?</i>
"00:32:40,176 --> 00:32:41,260",1.084,One moment.
"00:32:55,191 --> 00:32:57,860",2.669,YEOM MI-JEONG (TEMPORARY EMPLOYEE)
"00:33:07,620 --> 00:33:12,666",5.046,"I'm saved as ""Yeom Mi-jeong"" with ""Temporary Employee"" in brackets."
"00:33:13,500 --> 00:33:14,376",0.876,Hey.
"00:33:14,877 --> 00:33:15,961",1.084,What are you doing?
"00:33:20,758 --> 00:33:22,718",1.960,Would you like to see who it is?
"00:33:31,060 --> 00:33:31,977",0.917,Damn it.
"00:33:32,645 --> 00:33:34,396",1.751,YEOM MI-JEONG: I MISS YOU!
"00:33:34,480 --> 00:33:35,522",1.042,LEAVE
"00:33:36,190 --> 00:33:37,191",1.001,Okay.
"00:33:39,985 --> 00:33:41,695",1.710,YEOM MI-JEONG: WHAT'S GOING ON?
"00:33:44,907 --> 00:33:45,950",1.043,"""SOTP"" MESSAGING ME"
"00:33:48,369 --> 00:33:49,245",0.876,STOP
"00:33:51,455 --> 00:33:52,998",1.543,DELETE OUR CHAT HISTORY
"00:33:53,082 --> 00:33:54,375",1.293,For God's sake.
"00:33:58,087 --> 00:34:00,172",2.085,YEOM MI-JEONG
"00:34:19,984 --> 00:34:21,193",1.209,Is he crazy?
"00:34:21,277 --> 00:34:24,196",2.919,"He saved the girl he's having an affair with as ""Mi-jeong""?"
"00:34:25,239 --> 00:34:27,533",2.294,Who on earth is the woman?
"00:34:27,616 --> 00:34:28,617",1.001,How would we know?
"00:34:28,701 --> 00:34:30,286",1.585,Does she even work here?
"00:34:30,369 --> 00:34:31,996",1.627,"Of course, she does."
"00:34:32,079 --> 00:34:33,372",1.293,No wonder.
"00:34:33,455 --> 00:34:36,583",3.128,People kept whispering about Mi-jeong at the funeral.
"00:34:36,667 --> 00:34:37,918",1.251,Really?
"00:34:38,961 --> 00:34:41,839",2.878,They said she was dating him to get a permanent position.
"00:34:41,922 --> 00:34:43,716",1.794,Can't you sue him for that?
"00:34:55,436 --> 00:34:58,522",3.086,<i>Are you busy? Can I stop by?</i>
"00:35:18,834 --> 00:35:19,835",1.001,MR. GU
"00:35:21,211 --> 00:35:22,671",1.460,SEPTEMBER 19
"00:35:35,476 --> 00:35:36,935",1.459,MR. GU
"00:35:37,019 --> 00:35:37,853",0.834,CALL
"00:35:41,482 --> 00:35:44,193",2.711,<i>The number you have called is not in service.</i>
"00:35:44,276 --> 00:35:46,987",2.711,<i>Please check the number and try again.</i>
"00:36:13,972 --> 00:36:16,892",2.920,"My asshole team leader is having an affair with some employee,"
"00:36:17,518 --> 00:36:19,895",2.377,and he saved her number under my name.
"00:36:19,978 --> 00:36:21,188",1.210,No way.
"00:36:22,773 --> 00:36:25,025",2.252,"Since everyone knows he hates me,"
"00:36:25,109 --> 00:36:28,362",3.253,he must've thought it'd be safe if he saved it under my name.
"00:36:28,946 --> 00:36:30,864",1.918,I knew he was having an affair.
"00:36:31,824 --> 00:36:33,158",1.334,And with whom.
"00:36:34,535 --> 00:36:35,494",0.959,Who is it?
"00:36:37,454 --> 00:36:42,459",5.005,"A while back, I called the two of them since they were late for a meeting."
"00:36:43,001 --> 00:36:46,755",3.754,And it was eerily identical how both calls were so silent.
"00:36:47,965 --> 00:36:50,801",2.836,"There wasn't any background noise, as if they were in a vacuum."
"00:36:51,552 --> 00:36:53,053",1.501,For the two of them.
"00:36:53,846 --> 00:36:55,347",1.501,They were in a motel.
"00:36:56,056 --> 00:36:57,933",1.877,It became so obvious after that.
"00:36:59,143 --> 00:37:01,770",2.627,"When I saw a shampoo in her bag,"
"00:37:02,438 --> 00:37:04,857",2.419,I wondered why she would carry shampoo around.
"00:37:05,774 --> 00:37:08,694",2.920,It was to avoid smelling the same by using different shampoos.
"00:37:13,157 --> 00:37:16,034",2.877,When that asshole would start ranting at me…
"00:37:16,118 --> 00:37:16,952",0.834,<i>Is it that hard?</i>
"00:37:17,035 --> 00:37:20,330",3.295,"{\an8}Font combination, color coordination, color choice, is that so hard?"
"00:37:20,414 --> 00:37:22,916",2.502,"{\an8}-I mean, is it hard? -<i>She would suddenly</i>"
"00:37:23,000 --> 00:37:27,212",4.212,"{\an8}<i>align a stack of papers with a ""tap""</i>"
"00:37:27,296 --> 00:37:28,922",1.626,{\an8}<i>in an elegant motion.</i>
"00:37:29,673 --> 00:37:31,758",2.085,{\an8}-Seriously… -<i>Then he would</i>
"00:37:31,842 --> 00:37:34,511",2.669,{\an8}<i>stop ranting at me.</i>
"00:37:35,512 --> 00:37:37,598",2.086,{\an8}<i>She was signaling him to stop.</i>
"00:37:39,224 --> 00:37:41,310",2.086,"{\an8}Since then, whenever he started ranting,"
"00:37:42,019 --> 00:37:43,562",1.543,"{\an8}I'd end up looking at her hands,"
"00:37:44,188 --> 00:37:46,440",2.252,{\an8}<i>wondering when she'd give the signal.</i>
"00:37:47,608 --> 00:37:51,028",3.420,"{\an8}<i>At first, I was grateful for her fingertips</i>"
"00:37:52,154 --> 00:37:53,447",1.293,{\an8}fluttering like a butterfly.
"00:37:54,615 --> 00:37:55,782",1.167,"{\an8}But now,"
"00:37:57,034 --> 00:37:59,411",2.377,"{\an8}when she starts putting papers together,"
"00:38:00,746 --> 00:38:02,915",2.169,{\an8}I want to break all of her fingers.
"00:38:08,795 --> 00:38:10,214",1.419,"{\an8}MS. YEOM, CAN WE TALK FOR A MOMENT?"
"00:38:10,297 --> 00:38:12,382",2.085,{\an8}I DON'T KNOW WHAT YOU THINK YOU KNOW
"00:38:12,466 --> 00:38:13,467",1.001,{\an8}WE CAN TALK OVER THE PHONE
"00:38:14,968 --> 00:38:16,136",1.168,{\an8}It's that bastard.
"00:38:19,765 --> 00:38:22,643",2.878,{\an8}Don't respond. He must be quaking in his boots.
