Timestamp,Duration_Seconds,Dialogue
"00:05:27,477 --> 00:05:30,021",2.544,that they don't know when to stop.
"00:05:30,105 --> 00:05:32,232",2.127,"Gi-jeong and I fight all the time,"
"00:05:32,315 --> 00:05:35,110",2.795,but we still make sure not to cross the line.
"00:05:35,610 --> 00:05:37,362",1.752,"But with Mi-jeong, if she gets angry,"
"00:05:37,445 --> 00:05:40,532",3.087,"she'd just kick you right off of a cliff, if you know what I mean."
"00:05:40,615 --> 00:05:43,952",3.337,She just doesn't think. She doesn't care about the consequences.
"00:05:57,549 --> 00:05:59,968",2.419,"Jeez, this is utterly exhausting."
"00:06:17,485 --> 00:06:21,197",3.712,I was really making an effort not to badmouth people.
"00:06:21,740 --> 00:06:23,825",2.085,"""Right, this is just where I am now."""
"00:06:23,908 --> 00:06:25,577",1.669,"""I'm at their level."""
"00:06:25,660 --> 00:06:29,748",4.088,"""When the time comes and I'm ready, I'll find myself around better people."""
"00:06:29,831 --> 00:06:31,750",1.919,I decided to think that way.
"00:06:31,833 --> 00:06:34,961",3.128,"But after a long, hard day, it's not so different at home."
"00:06:48,600 --> 00:06:52,270",3.670,I want to live alone and use the air-conditioner all I want.
"00:06:53,229 --> 00:06:55,148",1.919,Somewhere I can't hear anyone else's voice.
"00:07:01,947 --> 00:07:03,406",1.459,"Just like you, Gu."
"00:07:04,240 --> 00:07:05,408",1.168,Someone who lives alone.
"00:07:09,913 --> 00:07:12,749",2.836,"By the way, how did you end up moving here?"
"00:07:14,918 --> 00:07:17,963",3.045,No one moves into the neighborhood. People only move out.
"00:07:18,046 --> 00:07:20,507",2.461,Do you know someone around here?
"00:07:27,472 --> 00:07:28,390",0.918,No.
"00:07:28,473 --> 00:07:30,350",1.877,"How did you end up here, then?"
"00:07:33,228 --> 00:07:35,730",2.502,Did you live in the area when you were young?
"00:07:37,524 --> 00:07:38,817",1.293,I got off at the wrong stop.
"00:07:40,527 --> 00:07:41,444",0.917,Sorry?
"00:07:49,911 --> 00:07:52,247",2.336,That son of a…
"00:07:54,499 --> 00:07:58,670",4.171,Why the hell did you lock the door? There's nothing to steal in there!
"00:08:00,505 --> 00:08:01,965",1.460,I didn't lock it!
"00:08:02,048 --> 00:08:03,299",1.251,That little…
"00:08:06,720 --> 00:08:07,679",0.959,See you later.
"00:08:16,730 --> 00:08:17,981",1.251,You're just going to leave?
"00:08:44,632 --> 00:08:46,843",2.211,I told you to wash your hair before going to bed!
"00:08:46,926 --> 00:08:49,262",2.336,You two always hog the bathroom in the mornings.
"00:08:57,020 --> 00:08:59,439",2.419,I keep telling you we need another bathroom.
"00:09:02,734 --> 00:09:05,862",3.128,We won't need two bathrooms once you all move out.
"00:09:08,198 --> 00:09:11,201",3.003,Move out within a year. And into a place with two bathrooms!
"00:09:35,433 --> 00:09:38,144",2.711,ALPHA RETAIL
"00:09:38,228 --> 00:09:39,604",1.376,I went through the same thing.
"00:09:40,105 --> 00:09:43,358",3.253,So I go to the store I hate to visit the most first.
"00:09:44,859 --> 00:09:46,861",2.002,"When I was new, I'd visit them last."
"00:09:47,654 --> 00:09:51,199",3.545,But you know how uncomfortable you feel until you visit the store.
"00:09:51,282 --> 00:09:54,327",3.045,So it's better to make it your first stop of the day.
"00:09:55,703 --> 00:09:58,706",3.003,"But still, you shouldn't have said that to the store owners."
"00:09:59,290 --> 00:10:01,334",2.044,I didn't tell them that.
"00:10:05,964 --> 00:10:09,050",3.086,"She says she wants a different manager, but we can't just do that."
"00:10:09,134 --> 00:10:10,218",1.084,Just talk to her.
"00:10:11,302 --> 00:10:12,595",1.293,Have you called her?
"00:10:13,680 --> 00:10:16,099",2.419,She won't answer my calls or return my messages.
"00:10:16,850 --> 00:10:19,227",2.377,You'll just have to keep trying until she does.
"00:10:22,438 --> 00:10:24,482",2.044,Something felt weird yesterday.
"00:10:25,108 --> 00:10:27,652",2.544,Every owner asked which store I went to first.
"00:10:28,528 --> 00:10:30,405",1.877,"I asked them why,"
"00:10:30,488 --> 00:10:32,031",1.543,and they said A-reum told them
"00:10:32,115 --> 00:10:34,701",2.586,that I always visit the person I hate the most first.
"00:10:38,371 --> 00:10:41,749",3.378,You should tell her to mind her own business.
"00:10:42,750 --> 00:10:45,086",2.336,She's not in charge of them anymore.
"00:10:45,169 --> 00:10:47,505",2.336,Why does she still see them and cause this trouble?
"00:10:49,924 --> 00:10:53,678",3.754,Do you think she's trying to keep you in check because of the promotion?
"00:10:55,763 --> 00:10:57,015",1.252,Damn it.
"00:10:57,682 --> 00:10:59,851",2.169,"Hey, it's going to be okay."
"00:10:59,934 --> 00:11:03,354",3.420,Fighting and making up with store owners is 70 percent of our job.
"00:11:03,855 --> 00:11:05,523",1.668,This won't affect the promotion.
"00:11:05,607 --> 00:11:08,610",3.003,I do usually go to the store I hate to visit the most first.
"00:11:08,693 --> 00:11:09,944",1.251,But not yesterday.
"00:11:10,028 --> 00:11:12,572",2.544,"The owner there works alone all night,"
"00:11:12,655 --> 00:11:16,659",4.004,so I went there first so she could go home early and get some rest.
"00:11:40,808 --> 00:11:41,935",1.127,Hello--
"00:11:42,018 --> 00:11:43,061",1.043,Thank you.
"00:11:43,144 --> 00:11:45,480",2.336,Thank you for answering my call.
"00:11:48,316 --> 00:11:50,068",1.752,"No, I'm not that good at acting."
"00:11:50,568 --> 00:11:53,529",2.961,I can't walk into a place I don't like with a smile and chat like that.
"00:11:53,613 --> 00:11:54,989",1.376,I can't do that.
"00:11:55,073 --> 00:11:58,785",3.712,"Honestly, it's Ms. Choi's shop that I have the hardest time dealing with."
"00:11:58,868 --> 00:12:01,829",2.961,"I wouldn't even be so upset if people knew, because it's true."
"00:12:01,913 --> 00:12:05,249",3.336,But this misunderstanding with you… It's just not true.
"00:12:06,042 --> 00:12:08,836",2.794,GYEONGDONG RICE BOWLS
"00:12:08,920 --> 00:12:11,422",2.502,Someone really needs to tear A-reum a new one.
"00:12:12,131 --> 00:12:14,300",2.169,She does things knowing she'll cause trouble.
"00:12:15,134 --> 00:12:17,762",2.628,She wants there to be trouble. She destroys relationships.
"00:12:18,846 --> 00:12:20,848",2.002,I want to eat everything here.
"00:12:22,850 --> 00:12:24,811",1.961,I'll have this. Extra large.
"00:12:25,520 --> 00:12:26,562",1.042,Me too.
"00:12:26,646 --> 00:12:28,356",1.710,"-Two extra larges, please. -Sure."
"00:12:30,483 --> 00:12:33,653",3.170,A-reum talks too much. Way too much.
"00:12:34,237 --> 00:12:36,906",2.669,"If I die, make sure you file a petition online."
"00:12:36,990 --> 00:12:39,367",2.377,"""A man dies of stress listening to a chatterbox."""
"00:12:40,284 --> 00:12:43,287",3.003,Why is a day at the office even harder than being outside?
"00:12:43,371 --> 00:12:47,041",3.670,"I have to hear everything that happened in the past week, including what she ate."
"00:12:47,125 --> 00:12:49,460",2.335,It's an illness. She'll go crazy if she can't talk.
"00:12:49,544 --> 00:12:52,422",2.878,But she doesn't know that it drives me crazy. She's so selfish.
"00:12:53,006 --> 00:12:57,093",4.087,I'd rather get a call from Byeon Sang-mi than hear her babbling on. It's that bad.
"00:12:59,887 --> 00:13:01,222",1.335,"And when I come in early,"
"00:13:01,806 --> 00:13:03,975",2.169,I have to listen to exactly the same story three times.
"00:13:04,058 --> 00:13:07,020",2.962,"She tells me, then Mr. Kim, and then Mr. Baek."
"00:13:07,103 --> 00:13:08,771",1.668,The same exact story three times.
"00:13:09,605 --> 00:13:11,983",2.378,And she gets upset if I don't remember any of it.
"00:13:12,567 --> 00:13:14,527",1.960,"""I told you this, but you obviously forgot."""
"00:13:14,610 --> 00:13:16,320",1.710,"""You don't care about me, do you?"""
"00:13:16,404 --> 00:13:17,613",1.209,Why would I even care?
"00:13:19,323 --> 00:13:23,077",3.754,And it's not like we can swap seats like in school.
"00:13:23,161 --> 00:13:25,913",2.752,It drives me insane. It makes me want to jump out the window.
"00:13:27,123 --> 00:13:28,916",1.793,I have to get promoted this time.
"00:13:29,584 --> 00:13:32,795",3.211,A promotion is the only way to get away from A-reum.
"00:13:32,879 --> 00:13:34,172",1.293,Excuse me.
"00:13:34,255 --> 00:13:35,339",1.084,Thank you.
"00:13:36,299 --> 00:13:38,301",2.002,-Thank you. -Enjoy.
"00:13:40,470 --> 00:13:41,512",1.042,This is a lot.
"00:13:42,263 --> 00:13:45,433",3.170,You should really give her a piece of your mind this time.
"00:13:46,017 --> 00:13:47,518",1.501,-I won't. -Hey.
"00:13:47,602 --> 00:13:51,397",3.795,"I know if I grill her about this, she'll have nothing to say for herself."
"00:13:52,273 --> 00:13:53,858",1.585,So why am I not going to do it?
"00:13:54,442 --> 00:13:58,112",3.670,I don't want to sink to her level. I'm going to get out of this place.
"00:13:58,196 --> 00:14:00,448",2.252,I'm not going to stoop to her level.
"00:14:01,032 --> 00:14:02,617",1.585,That's why I won't do it.
"00:14:04,911 --> 00:14:08,706",3.795,"I'd love to work with good, decent people too."
"00:14:08,790 --> 00:14:09,832",1.042,So why can't I?
"00:14:10,458 --> 00:14:13,002",2.544,It means I'm not decent myself.
"00:14:14,003 --> 00:14:16,547",2.544,Why? Like attracts like. It's science.
"00:14:17,632 --> 00:14:20,593",2.961,"It sucks, but this is my level."
"00:14:22,220 --> 00:14:25,973",3.753,"If I were a decent person, there's no way I'd be working with someone like A-reum."
"00:14:26,057 --> 00:14:26,891",0.834,Why?
"00:14:27,517 --> 00:14:29,310",1.793,Because it's scientifically impossible.
"00:14:29,977 --> 00:14:31,437",1.460,"That's why I always tell myself,"
"00:14:31,521 --> 00:14:34,482",2.961,"""I should be a decent person instead of hoping she'll become one."""
"00:14:35,650 --> 00:14:37,110",1.460,It's like spiritual training.
"00:14:42,073 --> 00:14:42,907",0.834,Damn it.
"00:14:44,409 --> 00:14:45,243",0.834,Crap.
"00:14:45,785 --> 00:14:46,619",0.834,What?
"00:14:47,870 --> 00:14:50,373",2.503,Do I talk too much too?
"00:14:50,456 --> 00:14:52,375",1.919,It feels like I'm the only one talking.
"00:14:52,959 --> 00:14:56,504",3.545,"If you think I talk too much, you have to tell me. Okay?"
"00:14:56,587 --> 00:14:58,005",1.418,"Yes, just eat."
"00:15:00,967 --> 00:15:01,843",0.876,Gosh.
"00:15:02,802 --> 00:15:03,636",0.834,How horrifying.
"00:15:09,600 --> 00:15:11,686",2.086,Everyone. Come look.
"00:15:17,608 --> 00:15:19,068",1.460,RECOMMENDED CLUBS THE LIBERATION CLUB
"00:15:19,152 --> 00:15:20,736",1.584,THE LIBERATION CLUB
"00:15:20,820 --> 00:15:22,905",2.085,"""The Liberation Club""? What's that?"
"00:15:22,989 --> 00:15:24,407",1.418,Let's see who's in it.
"00:15:25,408 --> 00:15:27,368",1.960,"MEMBERS PARK SANG-MIN, CHO TAE-HUN, YEOM MI-JEONG"
"00:15:28,119 --> 00:15:30,955",2.836,No way. It looks like they randomly tossed it together.
"00:15:32,623 --> 00:15:34,375",1.752,What do you do in The Liberation Club?
"00:15:36,210 --> 00:15:37,044",0.834,Liberation.
"00:15:37,128 --> 00:15:39,464",2.336,So what exactly do you do?
"00:15:40,923 --> 00:15:42,091",1.168,Liberation.
"00:15:46,512 --> 00:15:47,597",1.085,I'm not so sure either.
"00:15:48,723 --> 00:15:50,266",1.543,-Come on. -Come on.
"00:15:51,058 --> 00:15:54,937",3.879,Did you just make a fake club so the support center would stop calling you?
"00:15:57,857 --> 00:15:59,275",1.418,We're really going to do it.
"00:15:59,358 --> 00:16:01,944",2.586,So let's hear it then. What do you do?
"00:16:02,028 --> 00:16:03,279",1.251,You must do something.
"00:16:03,779 --> 00:16:05,406",1.627,What do you do together?
"00:16:06,782 --> 00:16:08,576",1.794,We don't do anything together.
"00:16:09,327 --> 00:16:10,328",1.001,We do it individually.
"00:16:10,411 --> 00:16:11,829",1.418,What do you do individually?
"00:16:20,838 --> 00:16:22,215",1.377,I'm going to break free.
"00:16:24,425 --> 00:16:25,259",0.834,From what?
"00:16:26,802 --> 00:16:27,803",1.001,From here.
"00:16:28,721 --> 00:16:29,597",0.876,To where?
"00:16:37,563 --> 00:16:38,439",0.876,To there.
"00:16:40,483 --> 00:16:42,151",1.668,-Come on. -Come on.
"00:16:55,665 --> 00:16:57,917",2.252,"Why would I install a 400,000-won kitchen sink"
"00:16:58,000 --> 00:17:00,378",2.378,"when the rent is just 300,000 won?"
"00:17:00,461 --> 00:17:03,548",3.087,Do you think I just collect rent and don't spend any money?
"00:17:03,631 --> 00:17:06,968",3.337,"When a tenant moves out, I have to hang new wallpaper and clean the place."
"00:17:07,051 --> 00:17:08,844",1.793,That's not a small amount of money!
"00:17:08,928 --> 00:17:11,180",2.252,"The Black Rose Hair Salon only paid 300,000 won."
"00:17:11,264 --> 00:17:13,057",1.793,"So why is it 400,000 won for me?"
"00:17:13,641 --> 00:17:17,186",3.545,They only installed the lower cabinets without the upper ones.
"00:17:17,270 --> 00:17:18,521",1.251,I saw it for myself.
"00:17:18,604 --> 00:17:20,690",2.086,It looked exactly the same as this one. Jeez.
"00:17:21,232 --> 00:17:23,442",2.210,"No, they didn't install the upper cabinets."
"00:17:23,526 --> 00:17:25,111",1.585,Whatever.
"00:17:25,194 --> 00:17:27,405",2.211,You think you can fool me because I'm an old man?
"00:17:27,488 --> 00:17:30,491",3.003,Forget it. Just rip it out! Take it all back!
"00:17:30,575 --> 00:17:32,577",2.002,Wait. Sir--
"00:18:09,280 --> 00:18:10,197",0.917,What is it?
"00:18:11,240 --> 00:18:12,658",1.418,I'll be back in a bit.
"00:18:12,742 --> 00:18:13,659",0.917,Where are you going?
"00:18:26,797 --> 00:18:28,299",1.502,Where is Mr. Gu going?
"00:18:54,158 --> 00:18:55,159",1.001,Who is it?
"00:19:07,246 --> 00:19:09,248",2.002,SANPO SINKS
"00:19:44,950 --> 00:19:47,578",2.628,How did you get him to pay? I don't know how to thank you.
"00:19:47,661 --> 00:19:49,872",2.211,Come and have dinner. I've set the table--
"00:19:49,955 --> 00:19:52,374",2.419,You're skipping dinner again? Come eat!
"00:19:56,795 --> 00:19:57,671",0.876,My gosh.
"00:19:57,755 --> 00:19:59,465",1.710,-I'm home. -Hey.
"00:20:08,432 --> 00:20:13,395",4.963,I wonder how he managed to get that nasty old man to pay.
"00:20:14,062 --> 00:20:17,357",3.295,Old fogies like him are usually no match for young men.
"00:20:17,441 --> 00:20:20,027",2.586,"Still, don't say that about your elders."
"00:20:24,323 --> 00:20:25,824",1.501,Maybe you should call him.
"00:20:25,908 --> 00:20:27,743",1.835,I doubt he beat it out of him.
"00:20:29,244 --> 00:20:31,789",2.545,Don't call him and make a fool out of Mr. Gu.
"00:20:31,872 --> 00:20:33,582",1.710,Still. Whenever he needs something
"00:20:34,124 --> 00:20:37,211",3.087,the old man always comes to us instead of other businesses.
"00:20:37,294 --> 00:20:40,297",3.003,Because it's cheap. Because you let him haggle all the time.
"00:20:40,380 --> 00:20:42,007",1.627,Because you do whatever he wants.
"00:21:14,832 --> 00:21:17,000",2.168,She said you seemed to like sweet potato stems.
"00:21:17,501 --> 00:21:18,752",1.251,So she sent some.
"00:21:27,511 --> 00:21:29,054",1.543,Why are you so moody?
"00:21:33,767 --> 00:21:36,937",3.170,You're okay one minute and cold the next.
"00:21:39,815 --> 00:21:40,941",1.126,You two are the same.
"00:21:43,694 --> 00:21:45,070",1.376,You and your dad.
"00:21:47,322 --> 00:21:48,156",0.834,I mean…
"00:21:48,907 --> 00:21:50,993",2.086,Why do you act like you've done something wrong
"00:21:51,076 --> 00:21:53,328",2.252,when you're asking for what's rightfully yours?
"00:21:59,376 --> 00:22:00,794",1.418,Want me to get it back for you?
"00:22:05,173 --> 00:22:07,217",2.044,"If you keep being nice, he won't pay you back."
"00:22:10,887 --> 00:22:13,473",2.586,Taking things to the extreme with people you used to know…
"00:22:14,933 --> 00:22:16,476",1.543,Not everyone can do it.
"00:22:17,769 --> 00:22:19,396",1.627,"Even if I don't get my money back,"
"00:22:19,980 --> 00:22:23,108",3.128,stooping so low and ending up on the same level as them
"00:22:24,067 --> 00:22:25,736",1.669,is much harder for me.
"00:22:41,126 --> 00:22:42,210",1.084,I'm sorry.
"00:22:43,629 --> 00:22:44,880",1.251,I'm just a drunk after all.
"00:22:51,261 --> 00:22:53,096",1.835,To each one's own.
"00:22:56,099 --> 00:22:57,893",1.794,I don't ever intend to change…
"00:23:00,062 --> 00:23:01,897",1.835,and neither do you.
"00:23:43,814 --> 00:23:45,190",1.376,"<i>I said, get off!</i>"
"00:23:46,608 --> 00:23:49,820",3.212,"<i>By the way, how did you end up moving here?</i>"
"00:23:52,739 --> 00:23:54,074",1.335,<i>I got off at the wrong stop.</i>
"00:24:09,131 --> 00:24:10,966",1.835,This is perfect for vacation.
"00:24:11,049 --> 00:24:14,511",3.462,"Once it's wet, the color will look darker and different in photos."
"00:24:15,178 --> 00:24:18,765",3.587,You should pick bathing suits in colors that won't change much when they're wet.
"00:24:18,849 --> 00:24:19,725",0.876,White or black.
"00:24:21,143 --> 00:24:23,019",1.876,"Mi-jeong, what color is your bikini?"
"00:24:25,105 --> 00:24:26,314",1.209,I don't have a bikini.
"00:24:27,899 --> 00:24:29,526",1.627,Is it a one-piece then?
"00:24:30,485 --> 00:24:31,528",1.043,Yes.
"00:24:31,611 --> 00:24:33,071",1.460,What's with you?
"00:24:33,155 --> 00:24:35,031",1.876,I thought you were going to be liberated?
"00:24:35,657 --> 00:24:36,616",0.959,What color is it?
"00:24:38,118 --> 00:24:39,161",1.043,Navy.
"00:24:42,122 --> 00:24:42,956",0.834,Gosh.
"00:24:46,168 --> 00:24:48,044",1.876,"Hey, just get this. The white one."
"00:24:48,128 --> 00:24:50,672",2.544,It's going to be see-through. The models have been waxed.
"00:24:50,756 --> 00:24:52,048",1.292,-What do you know? -Hey…
"00:24:58,555 --> 00:24:59,514",0.959,You guys go ahead.
"00:25:00,140 --> 00:25:01,391",1.251,Where are you going?
"00:25:01,475 --> 00:25:02,934",1.459,Somewhere.
"00:25:06,271 --> 00:25:09,441",3.170,SEOCHO 1-DONG COMMUNITY SERVICE CENTER
"00:25:38,178 --> 00:25:41,598",3.420,-Damn it. -My goodness. You should take it slow.
"00:25:42,891 --> 00:25:44,601",1.710,I'm rushing things because I'm tired.
"00:25:45,602 --> 00:25:47,145",1.543,I can't take it slow.
"00:25:47,813 --> 00:25:50,065",2.252,"Gosh, why am I so tired?"
"00:25:50,649 --> 00:25:53,735",3.086,"I mean, my blood pressure is normal."
"00:25:54,486 --> 00:25:55,946",1.460,Should I get a blood test?
"00:25:56,029 --> 00:25:58,365",2.336,What is wrong with me?
"00:25:58,990 --> 00:26:02,160",3.170,I'm short of breath and I just feel so tired.
"00:26:03,078 --> 00:26:04,704",1.626,Maybe your bra is too small.
"00:26:06,623 --> 00:26:07,624",1.001,Actually…
"00:26:08,124 --> 00:26:10,710",2.586,all your clothes seem too tight.
"00:26:11,920 --> 00:26:15,173",3.253,"When you put on weight, you need to wear bigger clothes,"
"00:26:15,257 --> 00:26:17,551",2.294,but many women insist on wearing the same size.
"00:26:19,135 --> 00:26:21,388",2.253,"You buy clothes in the same size, right?"
"00:26:22,848 --> 00:26:25,433",2.585,I don't buy clothes.
"00:26:26,977 --> 00:26:28,603",1.626,How much weight have you gained?
"00:26:30,146 --> 00:26:31,982",1.836,I don't know. I don't weigh myself.
"00:26:32,065 --> 00:26:33,400",1.335,My goodness.
"00:26:33,900 --> 00:26:36,027",2.127,How could you not weigh yourself?
"00:26:36,611 --> 00:26:38,446",1.835,Don't you weigh yourself every morning?
"00:26:40,490 --> 00:26:42,075",1.585,"-I don't do it either. -Oh, my."
"00:26:43,201 --> 00:26:46,329",3.128,Why would I do that every morning and ruin my day?
"00:26:46,830 --> 00:26:52,210",5.380,I just tell myself that today is the most beautiful and thinnest I'll ever be.
"00:27:04,264 --> 00:27:06,683",2.419,"Under Article 33 of the Statistics Act,"
"00:27:06,766 --> 00:27:08,852",2.086,your information will be kept confidential.
"00:27:08,935 --> 00:27:12,063",3.128,We'd appreciate it if you can spare a moment of your time.
"00:27:12,981 --> 00:27:15,984",3.003,"Let's continue the tourism survey through the weekend,"
"00:27:16,610 --> 00:27:18,069",1.459,and push the agents more.
"00:27:18,653 --> 00:27:20,614",1.961,"-Yes, sir. -And…"
"00:27:22,240 --> 00:27:25,368",3.128,"I usually buy ten lottery tickets a week to give out to the staff,"
"00:27:25,452 --> 00:27:29,080",3.628,but this week all ten of them are yours.
"00:27:29,164 --> 00:27:31,875",2.711,"Gosh, that many?"
"00:27:32,626 --> 00:27:35,545",2.919,You're finally giving me lottery tickets.
"00:27:35,629 --> 00:27:38,214",2.585,It must have been hard to fight against your subconscious.
"00:27:42,135 --> 00:27:44,346",2.211,-I'll just take five. -Come on.
"00:27:44,429 --> 00:27:46,723",2.294,I got them for you. Please take them all.
"00:27:46,806 --> 00:27:48,850",2.044,I'm never lucky with these things.
"00:27:49,434 --> 00:27:51,227",1.793,I don't want all of them to be a waste.
"00:27:51,311 --> 00:27:52,520",1.209,Just take them.
"00:27:52,604 --> 00:27:54,522",1.918,So it feels like a proper apology.
"00:27:55,482 --> 00:27:57,817",2.335,Apologize for what? It was subconscious.
"00:27:57,901 --> 00:28:01,238",3.337,"-Come on now. -All right, I'll stop."
"00:28:02,072 --> 00:28:02,906",0.834,Thank you.
"00:28:06,159 --> 00:28:08,870",2.711,I hope I win the jackpot and pass out from the shock.
"00:28:09,663 --> 00:28:14,459",4.796,"I'm so tired, but I can't even pass out or get so much as a nosebleed."
"00:28:14,542 --> 00:28:18,004",3.462,I sound like I'm sleep-talking. I'm so out of it.
"00:28:18,088 --> 00:28:20,632",2.544,I'm sorry. I just feel so weak.
"00:28:21,132 --> 00:28:23,551",2.419,I don't know why. Maybe my period is coming--
"00:28:23,635 --> 00:28:25,887",2.252,"God, what am I saying?"
"00:28:25,971 --> 00:28:28,139",2.168,I'm sorry. I'm really out of it today.
"00:28:30,058 --> 00:28:33,520",3.462,Take a deep breath. Slowly. Come on.
"00:28:40,360 --> 00:28:41,486",1.126,Once more. Slowly.
"00:28:46,116 --> 00:28:47,909",1.793,"When you're tired, take deep breaths."
"00:28:47,993 --> 00:28:49,911",1.918,It makes you feel a little better.
"00:28:50,870 --> 00:28:52,205",1.335,"You feel better, right?"
"00:28:56,751 --> 00:29:00,005",3.254,I want to shave off my hair. All of it.
"00:29:02,007 --> 00:29:05,343",3.336,"I mean, my hair has never made me look any better,"
"00:29:05,427 --> 00:29:07,971",2.544,but I hold on to it as if it's a symbol of my femininity.
"00:29:08,555 --> 00:29:12,225",3.670,I wash it and blow-dry it every morning until my arms are tired.
"00:29:12,309 --> 00:29:16,813",4.504,It feels like I've been struggling over something meaningless all my life.
"00:29:16,896 --> 00:29:19,733",2.837,"If I shave it off, I won't have any more false hopes,"
