Timestamp,Duration_Seconds,Dialogue
"00:06:11,168 --> 00:06:12,905",1.737,Just pick whatever day works for you.
"00:06:12,988 --> 00:06:14,683",1.695,I can always make time.
"00:06:15,841 --> 00:06:16,958",1.117,"All right, see you."
"00:06:17,040 --> 00:06:18,405",1.365,"Okay, see you tomorrow."
"00:06:18,488 --> 00:06:19,398",0.910,Bye.
"00:06:51,944 --> 00:06:54,839",2.895,Tell him to eat something if he's going to be drinking like that.
"00:06:57,775 --> 00:06:59,429",1.654,I'm home.
"00:06:59,512 --> 00:07:02,324",2.812,"Hey, you did a good job today."
"00:07:03,317 --> 00:07:04,144",0.827,Did you eat?
"00:07:11,091 --> 00:07:13,945",2.854,"I left work when it was bright outside, but it's already night."
"00:07:14,648 --> 00:07:16,178",1.530,My evening is gone.
"00:07:18,081 --> 00:07:19,528",1.447,Come and eat.
"00:07:20,810 --> 00:07:22,464",1.654,You'll feel better if you eat this.
"00:07:22,547 --> 00:07:24,573",2.026,I already finished three bowls.
"00:08:16,971 --> 00:08:18,377",1.406,NOTICE OF DELINQUENCY
"00:08:22,181 --> 00:08:23,090",0.909,Thank you.
"00:08:35,456 --> 00:08:36,572",1.116,REMINDER FOR LATE PAYMENT OF LOAN
"00:08:37,772 --> 00:08:40,626",2.854,"OUTSTANDING BALANCE 15,484,000 WON"
"00:08:52,784 --> 00:08:54,521",1.737,I'll leave this here for now.
"00:08:58,408 --> 00:09:00,187",1.779,I can't keep it at my house.
"00:09:05,479 --> 00:09:07,051",1.572,Someone might see it.
"00:09:10,277 --> 00:09:11,518",1.241,The bank
"00:09:12,345 --> 00:09:15,694",3.349,"refused have it sent anywhere other than my registered address,"
"00:09:15,777 --> 00:09:18,052",2.275,so I changed my address to here.
"00:09:18,548 --> 00:09:21,030",2.482,I'm sorry. I didn't have time to ask you.
"00:09:57,380 --> 00:10:00,483",3.103,Why does he want me to move to his neighborhood? He has a girlfriend.
"00:10:00,565 --> 00:10:03,501",2.936,Because it's a nice place to live. He's not into you.
"00:10:03,584 --> 00:10:06,065",2.481,But he shouldn't say that to another woman.
"00:10:06,148 --> 00:10:08,919",2.771,Can't people with girlfriends tell others how nice their neighborhood is?
"00:10:09,911 --> 00:10:13,799",3.888,That's not all he said. He says I should move there.
"00:10:13,881 --> 00:10:16,776",2.895,Do you ask just anyone to move to your neighborhood?
"00:10:22,400 --> 00:10:24,799",2.399,"You fell for him already, didn't you?"
"00:10:28,769 --> 00:10:31,415",2.646,It's because he told me to move to his neighborhood.
"00:10:32,118 --> 00:10:34,311",2.193,I had no interest in him at all before that.
"00:10:36,089 --> 00:10:40,348",4.259,"Jerks who lead girls on for fun like him,"
"00:10:40,431 --> 00:10:43,285",2.854,should all go extinct. They should be straightforward like me.
"00:10:43,367 --> 00:10:45,476",2.109,"If I don't like them, I kick them to the curb--"
"00:10:45,560 --> 00:10:48,620",3.060,"Kick them to the curb? What is this, a taekwondo match?"
"00:10:49,778 --> 00:10:50,852",1.074,Look what you've done.
"00:10:53,045 --> 00:10:53,872",0.827,What?
"00:10:53,954 --> 00:10:55,278",1.324,Don't play dumb.
"00:11:00,406 --> 00:11:01,770",1.364,Thank you for dinner.
"00:11:02,391 --> 00:11:03,466",1.075,"Sure, good night."
"00:11:04,500 --> 00:11:07,022",2.522,<i>That's right. Seeing how…</i>
"00:11:08,594 --> 00:11:10,992",2.398,<i>-Yes. That was great. -And with that he…</i>
"00:11:33,117 --> 00:11:36,592",3.475,"<i>If a payment is over five days late, my credit card will get suspended.</i>"
"00:11:36,674 --> 00:11:39,280",2.606,<i>So I made this month's payment.</i>
"00:11:39,941 --> 00:11:41,058",1.117,<i>Call me.</i>
"00:12:37,573 --> 00:12:39,227",1.654,"I checked my lunch mates for today,"
"00:12:40,220 --> 00:12:41,502",1.282,and Min Ho-sik is there.
"00:12:43,197 --> 00:12:44,439",1.242,MS. KIM JI-HUI WILL BE SEATED AT TABLE 16
"00:12:44,521 --> 00:12:46,713",2.192,"MIN HO-SHIK, MARKETING, ASSISTANT MANAGER"
"00:13:02,428 --> 00:13:05,488",3.060,-Iced? Iced Americano? -Yes.
"00:13:14,876 --> 00:13:17,068",2.192,I like iced Americanos too.
"00:13:37,414 --> 00:13:39,441",2.027,I don't think the tables are randomly picked.
"00:13:42,914 --> 00:13:45,272",2.358,We're all people who didn't sign up for any clubs.
"00:13:49,490 --> 00:13:51,144",1.654,I'm a member of a club though.
"00:13:52,136 --> 00:13:53,915",1.779,-You are? -Yes.
"00:14:01,690 --> 00:14:03,468",1.778,Haven't you joined any?
"00:14:04,130 --> 00:14:04,957",0.827,No.
"00:14:06,115 --> 00:14:07,232",1.117,You two don't either?
"00:14:15,791 --> 00:14:16,909",1.118,No.
"00:14:21,664 --> 00:14:23,070",1.406,Why not?
"00:14:29,067 --> 00:14:31,218",2.151,I live too far away.
"00:14:31,797 --> 00:14:32,624",0.827,I see.
"00:14:33,864 --> 00:14:35,146",1.282,Where?
"00:14:37,048 --> 00:14:38,619",1.571,Sanpo.
"00:14:41,184 --> 00:14:42,300",1.116,It's near Suwon.
"00:14:42,879 --> 00:14:44,161",1.282,I see.
"00:14:49,992 --> 00:14:51,274",1.282,"What about you, sir?"
"00:14:52,391 --> 00:14:54,418",2.027,Who would want me in their club?
"00:15:07,775 --> 00:15:10,711",2.936,"Two iced Americanos and a hot one, please."
"00:15:11,704 --> 00:15:12,944",1.240,"What do you want, Ms. Bang?"
"00:15:13,689 --> 00:15:14,723",1.034,"IA, please."
"00:15:20,182 --> 00:15:21,423",1.241,"And one IA, please."
"00:16:06,293 --> 00:16:08,526",2.233,They're now making lunch uncomfortable too.
"00:16:09,891 --> 00:16:11,752",1.861,Do I have to know everyone here?
"00:16:14,564 --> 00:16:17,128",2.564,Why do I need to know people in other departments?
"00:16:17,748 --> 00:16:19,609",1.861,It's hard enough with those in mine.
"00:16:23,331 --> 00:16:25,688",2.357,It's as if everyone here used to be popular kids at school.
"00:16:28,170 --> 00:16:29,493",1.323,I'll never join any club.
"00:16:37,806 --> 00:16:39,004",1.198,-Bye. -Bye.
"00:16:49,798 --> 00:16:50,915",1.117,My sister…
"00:16:51,866 --> 00:16:55,216",3.350,wanted me to tell you that she was sorry about the other day.
"00:16:59,310 --> 00:17:00,510",1.200,Was she your sister?
"00:17:02,081 --> 00:17:02,908",0.827,Yes.
"00:17:05,926 --> 00:17:06,919",0.993,I see.
"00:17:08,863 --> 00:17:10,104",1.241,You don't look alike.
"00:17:22,924 --> 00:17:23,792",0.868,Thanks.
"00:17:25,612 --> 00:17:27,018",1.406,YSTAT RESEARCH
"00:17:43,602 --> 00:17:46,785",3.183,Isn't it Ms. Lee's turn to do the emergency research?
"00:17:49,557 --> 00:17:51,582",2.025,I'll tell you later.
"00:17:53,072 --> 00:17:54,974",1.902,"All right, let's head inside."
"00:17:55,057 --> 00:17:56,049",0.992,"Hello, Ms. Yeom."
"00:18:00,102 --> 00:18:02,707",2.605,"Yesterday, a well-known politician said"
"00:18:02,790 --> 00:18:04,775",1.985,35-year-olds should no longer be considered young
"00:18:04,858 --> 00:18:07,215",2.357,and that youth ends at the age of 29.
"00:18:07,298 --> 00:18:10,979",3.681,Some people consider his remarks to be more anachronistic than others do.
"00:18:11,888 --> 00:18:14,535",2.647,"I, for one, believe I'm still young"
"00:18:14,618 --> 00:18:16,975",2.357,so I think it's absolutely preposterous.
"00:18:19,001 --> 00:18:20,780",1.779,I was just joking. Now.
"00:18:21,358 --> 00:18:25,246",3.888,We're all here today to figure out
"00:18:25,328 --> 00:18:28,471",3.143,at what age the general public considers youth to be over.
"00:18:29,050 --> 00:18:31,367",2.317,Thank you for coming in on such short notice.
"00:18:31,904 --> 00:18:34,386",2.482,I will relay a few things to keep in mind.
"00:18:34,468 --> 00:18:36,867",2.399,-Hello? I'm calling from Ystat… -Hello? We are a research company…
"00:18:36,950 --> 00:18:38,769",1.819,"…will not be used to make a profit,"
"00:18:38,852 --> 00:18:41,085",2.233,"and under Article 33 of the Statistics Act,"
"00:18:41,168 --> 00:18:43,153",1.985,your information will be kept confidential.
"00:18:43,235 --> 00:18:46,254",3.019,We'd appreciate it if you could spare a moment of your time.
"00:18:46,337 --> 00:18:50,059",3.722,Park Jin-u broke up with Ms. Lee.
"00:18:57,048 --> 00:18:59,447",2.399,"Well, she's not the first woman he's dated at work."
"00:19:00,026 --> 00:19:01,845",1.819,Did she think they'd last longer?
"00:19:02,796 --> 00:19:03,913",1.117,"Anyway, it's good."
"00:19:03,996 --> 00:19:07,180",3.184,"Now that he's dated every woman here, there isn't anyone left for him to date."
"00:19:07,263 --> 00:19:08,503",1.240,He'll be quiet for a while.
"00:19:11,399 --> 00:19:15,906",4.507,What age range would you consider to be youth?
"00:19:18,181 --> 00:19:22,316",4.135,Rumor has it that he and a new girl in the management are a thing.
"00:19:25,500 --> 00:19:27,113",1.613,Unbelievable.
"00:19:30,049 --> 00:19:34,391",4.342,"Ms. Yeom, agent 37 keeps on asking leading questions."
"00:19:34,475 --> 00:19:36,501",2.026,I think we should scrap all of their data.
"00:19:36,584 --> 00:19:37,782",1.198,"Okay, I'll check."
"00:19:37,866 --> 00:19:38,734",0.868,Okay.
"00:19:40,512 --> 00:19:42,373",1.861,"You didn't hear anything, okay?"
"00:20:09,130 --> 00:20:10,371",1.241,Where's Hyeon-a?
"00:20:10,453 --> 00:20:11,983",1.530,She's coming with Mi-jeong.
"00:20:18,973 --> 00:20:21,785",2.812,"It's been a long time since you came out to Seoul, right?"
"00:20:22,488 --> 00:20:24,390",1.902,You should've worn gold chains too.
"00:20:27,037 --> 00:20:27,864",0.827,Du-hwan.
"00:20:28,732 --> 00:20:29,766",1.034,Oh Du-hwan.
"00:20:31,627 --> 00:20:33,613",1.986,Don't ever meet any girls during the summer.
"00:20:33,695 --> 00:20:35,349",1.654,You seriously smell.
"00:20:36,672 --> 00:20:38,616",1.944,Make sure you only see them in winter.
"00:20:39,608 --> 00:20:42,008",2.400,How could you be so cruel?
"00:20:42,090 --> 00:20:44,778",2.688,He lives alone. He wouldn't know unless someone tells him.
"00:20:50,941 --> 00:20:52,677",1.736,Yes. Have a drink.
"00:20:53,793 --> 00:20:55,406",1.613,Toss that shirt out. I'm serious.
"00:20:55,489 --> 00:20:58,426",2.937,"Once it starts to stink, it'll never go away. Throw it away."
"00:20:58,508 --> 00:21:01,072",2.564,"If I see it again, I'll burn it. I swear."
"00:21:02,891 --> 00:21:05,745",2.854,You've kept that for years because it's designer.
"00:21:05,828 --> 00:21:07,689",1.861,No one would consider this designer.
"00:21:10,625 --> 00:21:13,479",2.854,<i>A politician's comment regarding the age of young people</i>
"00:21:13,561 --> 00:21:15,050",1.489,<i>has sparked controversy.</i>
"00:21:15,133 --> 00:21:18,069",2.936,"<i>Currently, each local government defines it differently.</i>"
"00:21:18,152 --> 00:21:20,881",2.729,"<i>In Seoul, it is considered that youth ends at the age of 29,</i>"
"00:21:20,964 --> 00:21:22,825",1.861,"<i>but in Jeolla-do, it's 39,</i>"
"00:21:22,908 --> 00:21:26,216",3.308,"<i>and in Bonghwa-gun, North Gyeongsang-do, it's 49.</i>"
"00:21:26,299 --> 00:21:29,814",3.515,<i>We asked the citizens of Seoul what they considered to be the appropriate age</i>
"00:21:29,897 --> 00:21:32,461",2.564,<i>at which a person should no longer be classified as youth.</i>
"00:21:32,543 --> 00:21:34,528",1.985,<i>And 56 percent of the respondents</i>
"00:21:34,611 --> 00:21:36,803",2.192,<i>answered that youth should be between the ages of 19 to 29.</i>
"00:21:36,885 --> 00:21:41,062",4.177,-<i>If youth is defined to be…</i> -I just don't get it.
"00:21:44,164 --> 00:21:47,059",2.895,Is he addicted to dating people at work or what?
"00:21:47,142 --> 00:21:49,127",1.985,Can't he find a girl anywhere else?
"00:21:49,788 --> 00:21:52,063",2.275,I guess Park Jin-u has found himself a new girl.
"00:21:53,634 --> 00:21:57,398",3.764,I feel like I know him now because you talk so much about him.
"00:21:57,480 --> 00:21:59,217",1.737,It's not just him.
"00:21:59,300 --> 00:22:01,285",1.985,It's the girls that I have a harder time understanding.
"00:22:01,368 --> 00:22:03,601",2.233,They all know who he's been with.
"00:22:03,683 --> 00:22:05,793",2.110,He's already dated a bunch of girls at work.
"00:22:05,876 --> 00:22:07,447",1.571,Why do they still go out with him?
"00:22:07,529 --> 00:22:11,872",4.343,Why do they want to belittle themselves by becoming another one of his girls?
"00:22:11,955 --> 00:22:13,195",1.240,I really don't get it.
"00:22:13,774 --> 00:22:15,718",1.944,You don't have to get it.
"00:22:15,801 --> 00:22:17,538",1.737,It's you that I don't get.
"00:22:18,407 --> 00:22:22,541",4.134,{\an8}They're fine with having a casual fling. How is it any of your business?
"00:22:24,113 --> 00:22:25,354",1.241,{\an8}And how is that belittling?
"00:22:25,436 --> 00:22:28,083",2.647,{\an8}Then have the girls I've dated belittled themselves too?
"00:22:28,166 --> 00:22:31,516",3.350,"{\an8}From my point of view, they're like one of the girls I've dated."
"00:22:31,599 --> 00:22:32,632",1.033,"{\an8}I mean,"
"00:22:32,715 --> 00:22:35,817",3.102,"{\an8}does everyone need to be like you and only ever love one person,"
"00:22:35,899 --> 00:22:39,580",3.681,{\an8}or pretend they're the only person they've ever been with?
"00:22:40,159 --> 00:22:42,102",1.943,{\an8}They live in a different world from yours.
"00:22:42,185 --> 00:22:44,212",2.027,{\an8}So just leave them to enjoy themselves.
"00:22:44,294 --> 00:22:46,817",2.523,{\an8}They're all happy and having a blast.
"00:22:46,900 --> 00:22:48,512",1.612,{\an8}They don't care what others think.
"00:22:48,596 --> 00:22:50,953",2.357,"{\an8}You can bad-mouth them, but they just don't care."
"00:22:56,122 --> 00:22:57,942",1.820,{\an8}Why hasn't he ever asked me out?
"00:23:10,637 --> 00:23:12,251",1.614,{\an8}You've got to be kidding me.
"00:23:13,078 --> 00:23:15,600",2.522,"{\an8}He dates everyone, so why did he skip me?"
"00:23:17,213 --> 00:23:19,694",2.481,{\an8}I'm sure Jin-u has his own taste in women.
"00:23:20,315 --> 00:23:22,382",2.067,{\an8}I'm at least in the top ten at work.
"00:23:23,375 --> 00:23:26,104",2.729,{\an8}Out of how many women? Are there like 20?
"00:23:26,188 --> 00:23:28,627",2.439,{\an8}He's even dated someone way less attractive than I am.
"00:23:28,710 --> 00:23:30,488",1.778,{\an8}So why won't he date me?
"00:23:30,985 --> 00:23:31,812",0.827,{\an8}See?
"00:23:31,894 --> 00:23:35,327",3.433,"{\an8}When I hit her with the facts, she just ignores me and keeps going."
"00:23:35,410 --> 00:23:37,022",1.612,{\an8}You should've become a politician.
"00:23:37,105 --> 00:23:41,365",4.260,"{\an8}Some of them may be prettier than me, but none of them are as charming as me."
"00:23:49,140 --> 00:23:51,868",2.728,It's true. I think I'm pretty awesome.
"00:23:54,184 --> 00:23:57,865",3.681,I'm a woman who has a lot of charm.
"00:24:03,159 --> 00:24:05,350",2.191,"Hey, drink up. Let's just drink."
"00:24:06,592 --> 00:24:08,411",1.819,Why aren't the girls here yet?
"00:24:11,636 --> 00:24:12,711",1.075,"You know, I…"
"00:24:15,151 --> 00:24:18,542",3.391,I'm embarrassed that you're my older sister.
"00:24:23,216 --> 00:24:26,566",3.350,"I feel you, Gi-jeong. I can see why you're offended."
"00:24:26,648 --> 00:24:27,641",0.993,Yes.
"00:24:32,479 --> 00:24:34,423",1.944,"This may not be the right time to ask,"
"00:24:35,250 --> 00:24:40,212",4.962,"but that girl in your office with ""nasty, nasty, nasty"" all over her face,"
"00:24:43,563 --> 00:24:45,796",2.233,"Park Jin-u's dated her too, right?"
"00:24:49,849 --> 00:24:51,172",1.323,I knew it.
"00:24:51,255 --> 00:24:53,033",1.778,It's just as expected.
"00:24:53,115 --> 00:24:55,969",2.854,I bet she has a beautiful face.
"00:24:56,052 --> 00:24:56,879",0.827,Right?
"00:24:56,961 --> 00:24:59,774",2.813,I am 100 percent sure she's pretty.
"00:25:00,601 --> 00:25:02,958",2.357,And I think she's not just pretty
"00:25:04,116 --> 00:25:06,018",1.902,but also pretty charming.
"00:25:11,643 --> 00:25:12,594",0.951,Hey.
"00:25:13,091 --> 00:25:15,323",2.232,I'm in front of the statue in the square.
"00:25:15,903 --> 00:25:17,225",1.322,Where are you?
"00:25:20,576 --> 00:25:21,403",0.827,Over here!
"00:25:26,283 --> 00:25:27,937",1.654,You got off late today.
"00:25:28,019 --> 00:25:29,425",1.406,So we could go together.
"00:25:29,508 --> 00:25:30,666",1.158,Let's go.
"00:25:31,410 --> 00:25:32,320",0.910,Hold on.
"00:25:35,463 --> 00:25:36,869",1.406,That jerk…
"00:25:38,275 --> 00:25:39,350",1.075,Who is it?
"00:25:41,377 --> 00:25:43,569",2.192,Nobody. Let's go. Who's there?
"00:25:49,607 --> 00:25:50,847",1.240,"-Hey, they're here. -Right."
"00:25:50,930 --> 00:25:52,998",2.068,"-Hey! -Hey, guys."
"00:25:53,081 --> 00:25:54,238",1.157,Hey.
"00:25:54,321 --> 00:25:55,272",0.951,You're so late.
"00:25:55,356 --> 00:25:56,389",1.033,What took you so long?
"00:25:56,472 --> 00:25:57,423",0.951,Sorry.
"00:25:57,505 --> 00:25:59,656",2.151,Someone here has been a serious buzzkill.
"00:25:59,739 --> 00:26:01,724",1.985,-Why? -You should've come sooner.
"00:26:01,806 --> 00:26:05,569",3.763,<i>-Happy birthday to you -Happy birthday to you</i>
"00:26:05,653 --> 00:26:09,499",3.846,<i>Happy birthday dear Hyeon-a Happy birthday to you</i>
"00:26:14,214 --> 00:26:15,247",1.033,Cheers.
"00:26:15,330 --> 00:26:16,405",1.075,Bottoms up.
"00:26:21,409 --> 00:26:22,526",1.117,"Here, try some of this."
"00:26:22,608 --> 00:26:24,303",1.695,-Thank you. -Thank you.
"00:26:29,555 --> 00:26:31,500",1.945,What do you mean there are no guys?
"00:26:32,285 --> 00:26:33,650",1.365,There's a bunch right here.
"00:26:34,684 --> 00:26:37,372",2.688,It's because you look for someone who's worth 80 points.
"00:26:37,455 --> 00:26:40,722",3.267,"And even if you do find him, you grill him about the 20 points he lacks"
"00:26:40,804 --> 00:26:43,864",3.060,while you look for someone better. That's what you do.
"00:26:43,948 --> 00:26:45,685",1.737,Love is not for everyone.
"00:26:45,767 --> 00:26:47,131",1.364,Don't kid yourself.
"00:26:48,497 --> 00:26:53,170",4.673,"I mean, I go out with guys who are worth 20 points because I like them."
"00:26:53,252 --> 00:26:55,858",2.606,What's wrong with 20 points? That's 20 points above zero.
"00:26:55,940 --> 00:26:59,166",3.226,"If I get lucky and meet someone who's worth 30 points, I'm just grateful."
"00:26:59,249 --> 00:27:00,986",1.737,"And if it's 40points, then I've hit the jackpot."
"00:27:02,268 --> 00:27:06,692",4.424,"I mean, I'd understand if you're worth 80 points yourself."
"00:27:07,355 --> 00:27:09,835",2.480,Do you want me to be honest and tell you how many points you're worth?
"00:27:09,919 --> 00:27:11,944",2.025,Should I be brutally frank?
"00:27:12,028 --> 00:27:12,979",0.951,Hey.
"00:27:14,343 --> 00:27:17,031",2.688,"I'm just saying, you could use a little self-awareness."
"00:27:17,114 --> 00:27:19,926",2.812,Everyone else knows you except for you.
"00:27:23,441 --> 00:27:25,550",2.109,"Besides, you're not going to do it anyway."
"00:27:25,634 --> 00:27:27,329",1.695,You're not going to love just anyone.
"00:27:30,638 --> 00:27:32,540",1.902,That's enough. Why are you being so mean?
"00:27:33,946 --> 00:27:37,254",3.308,And why are you guys letting Gi-jeong do this to herself?
"00:27:37,833 --> 00:27:40,397",2.564,Mi-jeong. Why did you let it come to this?
"00:27:40,480 --> 00:27:42,920",2.440,You're at fault too. Knock some sense into her.
"00:27:43,002 --> 00:27:43,871",0.869,Hey.
"00:27:44,533 --> 00:27:46,683",2.150,Why are you so upset anyway?
"00:27:47,965 --> 00:27:50,199",2.234,We all waited for you to celebrate your birthday.
"00:27:50,694 --> 00:27:52,763",2.069,They came all the way here from Sanpo.
"00:27:53,879 --> 00:27:56,443",2.564,Do you want to stop seeing your hometown friends?
"00:27:56,526 --> 00:27:57,849",1.323,Were we too dense to notice?
"00:28:00,868 --> 00:28:01,819",0.951,It's not that.
"00:28:01,902 --> 00:28:02,812",0.910,Then what?
"00:28:03,639 --> 00:28:05,748",2.109,"It's her birthday. Cut her some slack, okay?"
"00:28:06,244 --> 00:28:08,684",2.440,Hyeon-a can do whatever she wants to do today.
"00:28:08,767 --> 00:28:10,379",1.612,Be as crabby as you want!
"00:28:15,301 --> 00:28:17,286",1.985,I'm going to break up with my boyfriend.
"00:28:24,895 --> 00:28:25,846",0.951,Why?
"00:28:29,445 --> 00:28:31,140",1.695,Forget it. I'm not even interested.
"00:28:31,222 --> 00:28:32,670",1.448,It's not the first time.
"00:28:35,316 --> 00:28:37,509",2.193,He says he's going to buy a bed…
"00:28:44,498 --> 00:28:46,607",2.109,when we've been together for over two years.
"00:28:51,900 --> 00:28:54,258",2.358,"I mean, you know beds aren't cheap."
"00:28:54,837 --> 00:28:58,434",3.597,"I'm supposed to buy one when we get married, so why would he buy it?"
"00:28:59,137 --> 00:29:02,032",2.895,It didn't occur to him because he's not planning to marry me.
"00:29:05,589 --> 00:29:06,871",1.282,Maybe he's just rich.
"00:29:06,953 --> 00:29:08,070",1.117,Yes.
"00:29:14,522 --> 00:29:16,713",2.191,That jerk has no money.
"00:29:17,457 --> 00:29:21,345",3.888,"And it's not even a double, it's a single. An 800,000-won single bed."
"00:29:21,883 --> 00:29:25,026",3.143,"That's crazy, isn't it? He wants to be single forever, right?"
"00:29:29,864 --> 00:29:33,462",3.598,-And he's 43 years old. -Right.
"00:29:42,023 --> 00:29:43,636",1.613,You want to get married?
"00:29:45,662 --> 00:29:46,572",0.910,Of course.
"00:29:47,854 --> 00:29:50,335",2.481,Can't I get married just because I prefer open relationships?
"00:29:50,418 --> 00:29:51,534",1.116,I'm open to anything.
"00:29:52,154 --> 00:29:53,933",1.779,I'm up for anything.
"00:30:01,376 --> 00:30:03,361",1.985,We've been together for two years.
"00:30:05,140 --> 00:30:06,546",1.406,"But even after two years,"
"00:30:07,208 --> 00:30:08,945",1.737,he still doesn't think I'm the one.
"00:30:11,757 --> 00:30:14,155",2.398,Just ask him if he's going to marry you or not.
"00:30:14,776 --> 00:30:16,637",1.861,"No, why would I do that?"
"00:30:23,874 --> 00:30:26,355",2.481,"By the way, who has he been talking to for so long?"
"00:30:28,547 --> 00:30:30,491",1.944,Is he on bad terms with his girlfriend?
"00:30:31,814 --> 00:30:32,931",1.117,They broke up.
"00:30:34,916 --> 00:30:36,240",1.324,They already broke up.
"00:30:37,190 --> 00:30:38,141",0.951,Who is it then?
"00:30:43,973 --> 00:30:45,337",1.364,It must be Byeon Sang-mi then.
"00:30:47,529 --> 00:30:49,017",1.488,Some convenience store owner.
"00:30:49,597 --> 00:30:51,044",1.447,She's the type of woman
"00:30:51,127 --> 00:30:53,650",2.523,who calls you whenever and yammers on for an hour
"00:30:53,732 --> 00:30:56,586",2.854,"complaining about her husband, her son, and so on."
"00:30:58,736 --> 00:31:01,466",2.730,You've got to be kidding me.
"00:31:06,842 --> 00:31:08,910",2.068,I hope somebody rescues him.
"00:31:19,745 --> 00:31:22,723",2.978,Hey! Why would you go in there?
"00:31:32,069 --> 00:31:33,723",1.654,Hey. What are you doing?
"00:31:34,302 --> 00:31:35,418",1.116,We're breaking up!
"00:31:35,501 --> 00:31:39,140",3.639,How could you ditch your girlfriend to talk to another woman for an hour?
"00:31:39,223 --> 00:31:40,960",1.737,Just go out with her instead then!
"00:32:08,047 --> 00:32:09,453",1.406,<i>People are</i>
"00:32:10,156 --> 00:32:12,555",2.399,<i>so good with words.</i>
"00:32:17,477 --> 00:32:19,337",1.860,"{\an8}<i>Once you reach a certain point,</i>"
"00:32:19,834 --> 00:32:21,653",1.819,{\an8}<i>you start playing with your words.</i>
"00:32:23,514 --> 00:32:27,113",3.599,{\an8}<i>And once you start to enjoy drawing attention to yourself with your words…</i>
"00:32:28,477 --> 00:32:30,049",1.572,{\an8}<i>there's no turning back.</i>
"00:32:33,440 --> 00:32:35,342",1.902,{\an8}Do you think there's even a single thing
"00:32:35,425 --> 00:32:37,947",2.522,{\an8}coming out of my mouth that's actually worthwhile?
"00:32:38,774 --> 00:32:40,139",1.365,{\an8}There isn't. Not one.
