Timestamp,Duration_Seconds,Dialogue
"00:01:42,688 --> 00:01:46,984",4.296,You're right. Those who can afford this car wouldn't think about the price.
"00:01:47,068 --> 00:01:49,487",2.419,-Mom says to come home already. -It must be expensive.
"00:01:50,071 --> 00:01:52,323",2.252,-When could we ever buy this kind of car? -I know.
"00:01:52,406 --> 00:01:54,492",2.086,-I hope you have a good day. -Yes.
"00:01:54,575 --> 00:01:56,577",2.002,"-Anyway, this car's amazing. -Thank you."
"00:01:56,661 --> 00:01:57,536",0.875,All right.
"00:01:57,620 --> 00:01:59,080",1.460,"Gosh, there's a mark here."
"00:01:59,163 --> 00:02:01,582",2.419,She says she needs the soy sauce to marinate the meat.
"00:02:03,209 --> 00:02:04,210",1.001,"All right, well."
"00:02:04,794 --> 00:02:05,836",1.042,-Of course. -All right.
"00:02:15,805 --> 00:02:17,890",2.085,Did somebody visit? What's that car?
"00:02:27,608 --> 00:02:30,945",3.337,It's my friend's. I'm keeping it for him for a while.
"00:02:32,863 --> 00:02:35,950",3.087,"That friend of yours must not be Chang-hee, then."
"00:02:37,368 --> 00:02:38,869",1.501,It looks very expensive.
"00:02:40,079 --> 00:02:42,873",2.794,Of course. That car costs hundreds of millions of won.
"00:02:43,582 --> 00:02:47,044",3.462,That friend had to go abroad…
"00:02:48,587 --> 00:02:51,966",3.379,He left it here since he had to go abroad for a while. Yes.
"00:02:56,846 --> 00:02:59,265",2.419,"Hey, Chang-hee. What time are you leaving tomorrow?"
"00:03:04,020 --> 00:03:05,313",1.293,What time?
"00:03:06,897 --> 00:03:09,275",2.378,Why do you ask? That's so random.
"00:03:10,151 --> 00:03:11,485",1.334,"You'll drive the car, no?"
"00:03:11,569 --> 00:03:14,238",2.669,Are you just going to leave it there until he comes back?
"00:03:14,322 --> 00:03:15,781",1.459,So what time?
"00:03:16,574 --> 00:03:19,327",2.753,Why would I give you a ride and ruin my day from the morning?
"00:03:23,080 --> 00:03:26,917",3.837,Don't drive someone else's car.
"00:03:48,481 --> 00:03:50,775",2.294,What did Mr. Gu use to do?
"00:03:51,942 --> 00:03:53,027",1.085,I don't know.
"00:03:53,694 --> 00:03:56,739",3.045,But I feel like I have to keep it that way.
"00:03:56,822 --> 00:04:00,242",3.420,I have a feeling that he'll disappear with the car as soon as I ask
"00:04:00,326 --> 00:04:02,161",1.835,"""What did you use to do?"""
"00:04:03,204 --> 00:04:06,499",3.295,You can't buy this kind of car just because you have money.
"00:04:07,708 --> 00:04:09,251",1.543,The guy who drives this car
"00:04:10,002 --> 00:04:13,005",3.003,is working under your father?
"00:04:13,756 --> 00:04:14,924",1.168,At a sink factory?
"00:04:16,008 --> 00:04:18,594",2.586,That's why I'm saying we should keep it from my dad.
"00:04:19,345 --> 00:04:21,389",2.044,He's working so hard teaching Gu.
"00:04:21,472 --> 00:04:22,973",1.501,"If he finds out he owns this car,"
"00:04:24,058 --> 00:04:25,768",1.710,he'll lose his motivation.
"00:04:26,477 --> 00:04:28,396",1.919,Yes. I understand.
"00:04:31,607 --> 00:04:35,403",3.796,"Mi-jeong's really struck gold, hasn't she?"
"00:04:41,784 --> 00:04:42,952",1.168,Don't feel small.
"00:04:43,619 --> 00:04:44,954",1.335,You're all right.
"00:05:08,144 --> 00:05:10,813",2.669,"So, what time are you leaving tomorrow?"
"00:05:11,564 --> 00:05:12,982",1.418,Don't even dream of it.
"00:05:13,065 --> 00:05:15,317",2.252,But it's her boyfriend's car. Why can't she?
"00:05:15,901 --> 00:05:16,986",1.085,I'm not riding it.
"00:05:18,195 --> 00:05:19,155",0.960,Why not?
"00:05:20,698 --> 00:05:21,907",1.209,There'll be traffic.
"00:05:23,325 --> 00:05:25,870",2.545,We need to leave at 6:30 to avoid rush hour.
"00:05:25,953 --> 00:05:27,413",1.460,Can you leave by that time?
"00:05:28,706 --> 00:05:30,291",1.585,I can just sleep in the car.
"00:05:49,268 --> 00:05:50,436",1.168,Are you nervous?
"00:05:56,525 --> 00:05:59,069",2.544,"Have some guts, okay?"
"00:05:59,153 --> 00:06:01,530",2.377,Everything good in this world could be yours.
"00:06:01,614 --> 00:06:04,366",2.752,Why can't you believe that?
"00:06:04,450 --> 00:06:09,079",4.629,The best man and all the money in the world could be yours.
"00:06:09,163 --> 00:06:10,122",0.959,Shut up.
"00:06:16,629 --> 00:06:18,297",1.668,Lend me some money next time.
"00:06:21,884 --> 00:06:25,721",3.837,"Actually, why would I borrow it? Just give it to me."
"00:06:34,021 --> 00:06:35,272",1.251,How fast can it go?
"00:06:35,856 --> 00:06:37,066",1.210,Shall I step on it?
"00:06:37,650 --> 00:06:39,902",2.252,"-Shall we take the highway, sir? -Hey."
"00:06:40,402 --> 00:06:42,321",1.919,Why would you do that in a car like this?
"00:06:42,404 --> 00:06:45,491",3.087,"You should go slow as if to tell everyone,"
"00:06:46,242 --> 00:06:49,703",3.461,"""I'm someone who drives a luxury car."""
"00:06:51,413 --> 00:06:54,542",3.129,Go slow. Stop at all the signals.
"00:06:55,417 --> 00:06:56,585",1.168,"Yes, sir."
"00:07:01,173 --> 00:07:03,133",1.960,I feel like this is too good for me.
"00:07:03,759 --> 00:07:05,594",1.835,I don't feel like I belong here.
"00:07:06,345 --> 00:07:08,722",2.377,This is way out of my league.
"00:07:10,266 --> 00:07:11,850",1.584,I can't even show off in it.
"00:07:12,393 --> 00:07:13,310",0.917,I feel the same.
"00:07:13,394 --> 00:07:17,064",3.670,I feel weirdly embarrassed when I get in and out of this car.
"00:07:17,690 --> 00:07:20,276",2.586,Maybe I'm worried other people will realize it's not mine.
"00:07:20,359 --> 00:07:21,902",1.543,Let's get used to it.
"00:07:21,986 --> 00:07:25,698",3.712,"""I am worthy of good cars like this!"""
"00:07:26,240 --> 00:07:28,075",1.835,"""I'm worthy!"""
"00:07:40,337 --> 00:07:44,550",4.213,CHOI JUN-HO
"00:07:47,553 --> 00:07:48,971",1.418,Where do you even get
"00:07:49,847 --> 00:07:50,806",0.959,those kinds of pants?
"00:07:52,975 --> 00:07:53,851",0.876,Wait…
"00:07:54,977 --> 00:07:58,188",3.211,Maybe I should ask when you got them.
"00:08:05,779 --> 00:08:09,950",4.171,"I mean, it's been ages since I saw a woman in trousers that are heavy"
"00:08:11,493 --> 00:08:12,411",0.918,at the bottom.
"00:08:17,541 --> 00:08:19,001",1.460,Don't you feel stuffy
"00:08:20,753 --> 00:08:22,296",1.543,just looking at them?
"00:08:23,213 --> 00:08:24,048",0.835,It's suffocating.
"00:08:31,847 --> 00:08:35,517",3.670,Detail is important in both fashion and design.
"00:08:36,185 --> 00:08:37,186",1.001,Detail…
"00:08:40,481 --> 00:08:41,565",1.084,<i>Asshole…</i>
"00:08:42,566 --> 00:08:44,817",2.251,Who uses shadows on fonts these days?
"00:08:46,944 --> 00:08:49,238",2.294,He should know the trends in his field better.
"00:09:10,051 --> 00:09:11,094",1.043,Shall we go together?
"00:09:24,357 --> 00:09:25,858",1.501,You're wearing comfortable shoes.
"00:09:27,068 --> 00:09:29,320",2.252,I have my walking club today.
"00:09:29,404 --> 00:09:30,363",0.959,Really?
"00:09:31,364 --> 00:09:33,408",2.044,I'm thinking of doing a marathon club.
"00:09:34,784 --> 00:09:36,828",2.044,Do we have a marathon club?
"00:09:36,911 --> 00:09:38,246",1.335,I'm going to make one.
"00:09:40,039 --> 00:09:40,998",0.959,Do you want to join?
"00:09:41,624 --> 00:09:43,418",1.794,I don't think they'll let you.
"00:09:45,920 --> 00:09:47,588",1.668,There's even a liberation club.
"00:09:48,339 --> 00:09:50,049",1.710,Why not a marathon club?
"00:09:52,677 --> 00:09:54,804",2.127,I heard vigorous sports are not allowed
"00:09:54,887 --> 00:09:56,389",1.502,since you could get injured.
"00:09:56,472 --> 00:09:57,640",1.168,Really?
"00:10:04,439 --> 00:10:06,315",1.876,What do you do in the Liberation Club?
"00:10:11,529 --> 00:10:13,322",1.793,What are you being liberated from?
"00:10:14,323 --> 00:10:15,450",1.127,Work?
"00:10:18,202 --> 00:10:19,495",1.293,From people.
"00:10:20,830 --> 00:10:22,498",1.668,From tedious people.
"00:11:00,745 --> 00:11:01,871",1.126,<i>I'm hungry.</i>
"00:11:04,707 --> 00:11:06,125",1.418,<i>My face is burning up.</i>
"00:11:09,921 --> 00:11:11,506",1.585,<i>I feel like I'll collapse.</i>
"00:11:19,597 --> 00:11:20,932",1.335,<i>What do you want to eat?</i>
"00:11:25,937 --> 00:11:27,313",1.376,<i>I want to drink alcohol.</i>
"00:11:34,862 --> 00:11:36,155",1.293,That son of a bitch.
"00:11:39,325 --> 00:11:43,955",4.630,He treats being out of fashion as if it makes you a peasant.
"00:11:49,627 --> 00:11:53,005",3.378,I guess it's natural that the asshole I hate hates me.
"00:11:53,839 --> 00:11:55,299",1.460,But I probably hate him more.
"00:11:56,008 --> 00:11:58,177",2.169,I loathe him.
"00:11:59,470 --> 00:12:03,266",3.796,"He may be somebody at work, but he's a nobody outside."
"00:12:05,726 --> 00:12:09,689",3.963,My company once asked for voluntary resignations to downsize.
"00:12:10,231 --> 00:12:13,234",3.003,Competent people who I wanted to stay volunteered to go.
"00:12:13,859 --> 00:12:15,611",1.752,Since they're wanted everywhere.
"00:12:16,112 --> 00:12:18,531",2.419,But those I want to leave never do.
"00:12:19,448 --> 00:12:22,285",2.837,Since they have nowhere else to go.
"00:12:22,868 --> 00:12:25,121",2.253,And that's how that jerk is still here.
"00:12:27,540 --> 00:12:29,667",2.127,"The weaker you are, the more evil you get."
"00:12:31,085 --> 00:12:32,795",1.710,That's why evil people…
"00:12:34,463 --> 00:12:35,881",1.418,have a pitiful side to them.
"00:12:38,718 --> 00:12:40,469",1.751,"Invite him over, okay?"
"00:12:42,763 --> 00:12:43,806",1.043,Bring him here.
"00:12:46,309 --> 00:12:48,144",1.835,Let's teach him a lesson in the field.
"00:12:49,312 --> 00:12:50,438",1.126,You'll win.
"00:12:54,400 --> 00:12:55,693",1.293,Of course I will.
"00:13:09,415 --> 00:13:10,666",1.251,I've never…
"00:13:12,084 --> 00:13:14,295",2.211,felt better after getting angry.
"00:13:15,212 --> 00:13:19,425",4.213,"It would take me two to three days to forget about it if I didn't get angry,"
"00:13:19,967 --> 00:13:21,218",1.251,"but if I get angry,"
"00:13:22,595 --> 00:13:24,096",1.501,it lasts more than ten days.
"00:14:20,027 --> 00:14:21,278",1.251,"In the evening,"
"00:14:22,488 --> 00:14:24,073",1.585,the wind blows from this side.
"00:14:30,621 --> 00:14:32,999",2.378,I've never lived in a house
"00:14:33,791 --> 00:14:37,169",3.378,where the direction of the wind changes and the moon is visible at night.
"00:14:41,549 --> 00:14:44,468",2.919,<i>I thought such houses only existed in fairy tales.</i>
"00:15:10,661 --> 00:15:12,455",1.794,"<i>One day, the moonlight felt</i>"
"00:15:13,456 --> 00:15:14,707",1.251,<i>a little odd.</i>
"00:15:16,000 --> 00:15:18,002",2.002,<i>I realized later that the street light</i>
"00:15:18,961 --> 00:15:20,379",1.418,<i>had gone out.</i>
"00:15:27,762 --> 00:15:29,638",1.876,"After the light was fixed,"
"00:15:31,474 --> 00:15:32,808",1.334,it never felt the same again.
"00:16:17,978 --> 00:16:20,147",2.169,I think humans are only sane
"00:16:21,232 --> 00:16:22,858",1.626,when they're lonely.
"00:16:26,487 --> 00:16:27,321",0.834,So…
"00:16:29,865 --> 00:16:31,826",1.961,I think I'm saner at night.
"00:16:46,632 --> 00:16:50,678",4.046,"<i>When I was a child, I was asked to hand in what we had prayed about at church.</i>"
"00:16:51,637 --> 00:16:53,305",1.668,"<i>Looking at what my friends wrote,</i>"
"00:16:54,098 --> 00:16:56,016",1.918,"<i>I thought, ""Why would they pray for that?""</i>"
"00:16:57,268 --> 00:17:01,063",3.795,"<i>""Grades, the school they want to get into, friends.""</i>"
"00:17:02,022 --> 00:17:03,816",1.794,"<i>""They're seriously praying for that?""</i>"
"00:17:04,775 --> 00:17:05,860",1.085,"<i>""To God?""</i>"
"00:17:06,652 --> 00:17:08,070",1.418,"<i>""But it's God.""</i>"
"00:17:10,573 --> 00:17:13,784",3.211,<i>There was only one thing I was curious about.</i>
"00:17:16,537 --> 00:17:20,124",3.587,"<i>""What am I?""</i>"
"00:17:27,089 --> 00:17:28,675",1.586,"<i>""Why am I here?""</i>"
"00:17:36,975 --> 00:17:39,019",2.044,"<i>I didn't exist before 1991,</i>"
"00:17:39,811 --> 00:17:42,147",2.336,"<i>and I won't exist in 50 years,</i>"
"00:17:42,898 --> 00:17:46,318",3.420,<i>but I feel like I existed before that and will still exist after that.</i>
"00:17:47,611 --> 00:17:49,487",1.876,<i>The feeling that I'll exist forever.</i>
"00:17:52,157 --> 00:17:54,201",2.044,"<i>I've been frustrated by that feeling,</i>"
"00:17:54,284 --> 00:17:55,869",1.585,"<i>and I've never, in my heart,</i>"
"00:17:56,661 --> 00:17:57,662",1.001,"<i>ever,</i>"
"00:17:58,496 --> 00:17:59,998",1.502,<i>felt settled.</i>
"00:18:02,042 --> 00:18:04,211",2.169,"<i>I feel uneasy in bed,</i>"
"00:18:04,294 --> 00:18:06,129",1.835,<i>I feel uneasy around people.</i>
"00:18:08,089 --> 00:18:09,382",1.293,"<i>""Why can't I</i>"
"00:18:10,467 --> 00:18:12,636",2.169,"<i>laugh happily like other people?""</i>"
"00:18:14,763 --> 00:18:15,889",1.126,"<i>""Why am I</i>"
"00:18:16,932 --> 00:18:18,183",1.251,"<i>sad all the time?""</i>"
"00:18:19,309 --> 00:18:22,395",3.086,"<i>""Why am I always nervous?""</i>"
"00:18:23,688 --> 00:18:24,689",1.001,"<i>""Why is</i>"
"00:18:25,482 --> 00:18:26,983",1.501,"<i>everything so boring?""</i>"
"00:18:38,078 --> 00:18:39,913",1.835,<i>It feels like people are all scarecrows.</i>
"00:18:40,789 --> 00:18:45,043",4.254,<i>They don't really know what they are. They're just acting as if they do.</i>
"00:18:46,544 --> 00:18:50,298",3.754,"<i>In a way, people who say they live healthily and happily</i>"
"00:18:50,382 --> 00:18:54,094",3.712,<i>may be the people who decided to put all these questions behind them.</i>
"00:18:54,970 --> 00:18:59,015",4.045,"<i>People who have decided to lie and say, ""This is just how life is.""</i>"
"00:19:01,184 --> 00:19:02,519",1.335,<i>I'll never do that.</i>
"00:19:03,186 --> 00:19:05,272",2.086,<i>I don't care about where I'll go after I die.</i>
"00:19:06,231 --> 00:19:07,983",1.752,<i>I want to see heaven while I'm alive.</i>
"00:20:59,135 --> 00:21:01,763",2.628,Why do you have to wash your hair at night? Damn it.
"00:21:26,704 --> 00:21:27,622",0.918,Here.
"00:21:27,705 --> 00:21:28,748",1.043,This guy.
"00:21:30,083 --> 00:21:32,877",2.794,Look at him. He's eating them.
"00:21:34,421 --> 00:21:36,297",1.876,This is the asshole I told you about.
"00:21:36,381 --> 00:21:37,924",1.543,He never finishes them.
"00:21:38,007 --> 00:21:39,217",1.210,He just eats half
"00:21:39,801 --> 00:21:42,720",2.919,and leaves them for other customers to buy and file complaints.
"00:21:42,804 --> 00:21:46,516",3.712,"I would be upset, too, if it was already half-eaten when opened."
"00:21:46,599 --> 00:21:49,394",2.795,He's so stealthy. He's like a ghost.
"00:21:49,477 --> 00:21:52,063",2.586,"-I'll report it, okay? -He'll be released with a warning."
"00:21:53,648 --> 00:21:56,985",3.337,This isn't the first time. He ate the same product last time as well.
"00:21:57,986 --> 00:22:00,196",2.210,"Five times make you a habitual offender, right?"
"00:22:00,280 --> 00:22:03,074",2.794,You'll find more than enough if we go over the footage.
"00:22:03,158 --> 00:22:04,325",1.167,Take a look.
"00:22:04,409 --> 00:22:08,496",4.087,"Mr. Kim, what was the date when we got the complaint about that chocolate?"
"00:22:08,580 --> 00:22:10,081",1.501,The half-eaten chocolate.
"00:22:14,502 --> 00:22:15,587",1.085,<i>Where are you?</i>
"00:22:16,171 --> 00:22:17,255",1.084,<i>I'm heading out now.</i>
"00:22:18,256 --> 00:22:21,968",3.712,"<i>Hurry up, please rescue me. My eyeballs are about to fall out.</i>"
"00:22:23,845 --> 00:22:24,888",1.043,She's in there.
"00:22:24,971 --> 00:22:26,931",1.960,She's just pretending that she's not.
"00:22:28,308 --> 00:22:30,059",1.751,Open the door. I know you're in there.
"00:22:36,149 --> 00:22:40,028",3.879,I wonder if her mother knows what a nasty bitch her daughter is.
"00:22:40,111 --> 00:22:44,157",4.046,A bitch who'd just date anyone and mooch off them.
"00:22:44,991 --> 00:22:47,660",2.669,Does she know what kind of money that was to me?
"00:22:47,744 --> 00:22:51,414",3.670,Maybe I should take a crap right here to teach her a lesson.
"00:22:52,123 --> 00:22:53,625",1.502,I mean--
"00:22:54,834 --> 00:22:56,169",1.335,-You… -Take a crap. Go on.
"00:22:56,252 --> 00:22:59,214",2.962,I'll release the CCTV footage and embarrass you.
"00:22:59,297 --> 00:23:00,965",1.668,Go ahead and take a crap!
"00:23:01,049 --> 00:23:02,467",1.418,Why you…
"00:23:02,550 --> 00:23:05,553",3.003,Get her! Someone get her!
"00:23:05,637 --> 00:23:09,807",4.170,That bitch! Somebody grab her!
"00:23:09,891 --> 00:23:12,518",2.627,"My God. Hey, stop!"
"00:23:15,271 --> 00:23:17,315",2.044,Just wait until I get my hands on her!
"00:23:18,566 --> 00:23:20,276",1.710,"Hey, come back here!"
"00:23:21,527 --> 00:23:22,862",1.335,That nasty…
"00:23:26,950 --> 00:23:28,451",1.501,Why do you want to get a table?
"00:23:28,534 --> 00:23:30,662",2.128,Let's just dance to a couple songs and leave.
"00:23:30,745 --> 00:23:33,331",2.586,It's on me! So don't worry and let's go.
"00:23:34,707 --> 00:23:35,792",1.085,Get out already.
"00:23:35,875 --> 00:23:36,751",0.876,Hey…
"00:23:40,004 --> 00:23:42,215",2.211,"Welcome, sir! You can exit the car."
"00:23:42,298 --> 00:23:43,174",0.876,Yes.
"00:23:54,102 --> 00:23:56,646",2.544,"Excuse me, sir! I need the key."
"00:24:16,332 --> 00:24:18,001",1.669,I don't like it here.
"00:24:18,876 --> 00:24:20,086",1.210,What about there?
"00:24:20,837 --> 00:24:23,381",2.544,-That's a bit… -Why? How much is it?
"00:24:29,554 --> 00:24:31,889",2.335,Just call a driver! I'll pay for it!
"00:24:31,973 --> 00:24:34,058",2.085,There's no way I'll let anyone else drive it.
"00:24:34,976 --> 00:24:37,770",2.794,"Hey, give a driver a chance to drive a car like that."
"00:24:39,897 --> 00:24:40,982",1.085,We'll have this one.
"00:24:41,065 --> 00:24:41,899",0.834,Of course.
"00:24:47,030 --> 00:24:52,076",5.046,Don't worry. I'll even pay for all the tips before we leave!
"00:24:55,621 --> 00:24:57,165",1.544,Are you going to die tomorrow?
"00:25:14,599 --> 00:25:16,059",1.460,"Today,"
"00:25:16,851 --> 00:25:19,062",2.211,I watched CCTV footage until my eyes popped out.
"00:25:19,145 --> 00:25:22,190",3.045,"to catch someone who had been secretly eating a 1,000-won chocolate."
"00:25:22,774 --> 00:25:25,151",2.377,And now I drove a 500 million-won car to come here
"00:25:25,234 --> 00:25:27,320",2.086,"to drink a 700,000-won bottle of alcohol."
"00:25:27,403 --> 00:25:29,155",1.752,What do you think of that?
"00:25:29,238 --> 00:25:32,825",3.587,Do you think I should hand him over to the police?
"00:25:41,542 --> 00:25:44,170",2.628,You really aren't listening to me today.
"00:25:48,966 --> 00:25:50,760",1.794,I'm only telling you.
"00:25:51,386 --> 00:25:54,263",2.877,Don't tell anyone. I don't want to get murdered.
"00:26:01,938 --> 00:26:03,272",1.334,This is my account balance.
"00:26:06,109 --> 00:26:08,486",2.377,My account balance!
"00:26:10,947 --> 00:26:13,825",2.878,It's nine digits. That means a hundred million won!
"00:26:19,288 --> 00:26:21,374",2.086,Where did you get this money?
"00:26:21,457 --> 00:26:24,502",3.045,"Today, you're a guy who drives a 500 million-won car."
"00:26:24,585 --> 00:26:26,671",2.086,I'm a woman who has 500 million won in her account.
"00:26:26,754 --> 00:26:27,588",0.834,Just enjoy.
"00:26:47,650 --> 00:26:48,568",0.918,Drink up!
"00:27:17,180 --> 00:27:18,222",1.042,Listen carefully.
"00:27:18,306 --> 00:27:21,559",3.253,"If I die, I've been murdered."
"00:27:21,642 --> 00:27:25,980",4.338,"No matter how much it looks like a suicide, that won't be the case."
"00:27:26,063 --> 00:27:28,900",2.837,I will never commit suicide.
"00:27:29,984 --> 00:27:31,569",1.585,"If I die,"
"00:27:32,195 --> 00:27:34,614",2.419,I've been murdered because of the 500 million won.
"00:28:00,389 --> 00:28:01,933",1.544,All that expensive alcohol…
"00:28:02,016 --> 00:28:03,810",1.794,"Who are you, Jeong A-reum?"
"00:28:03,893 --> 00:28:05,978",2.085,"Saying ""This is expensive"" all the time."
"00:28:06,062 --> 00:28:09,065",3.003,So what? Do I have to like everything if they're expensive?
"00:28:10,775 --> 00:28:13,528",2.753,You know I don't like loud places.
"00:28:14,695 --> 00:28:16,781",2.086,Have you ever seen me go to a club?
"00:28:24,080 --> 00:28:25,331",1.251,"Just go to sleep, asshole."
"00:28:26,499 --> 00:28:28,292",1.793,"Hyehwa and then Sanpo, please."
"00:30:26,679 --> 00:30:30,100",3.421,SANPO SINKS CLOSETS
"00:30:36,157 --> 00:30:37,033",0.876,What are you doing?
"00:30:38,691 --> 00:30:39,692",1.001,Nothing.
"00:31:02,507 --> 00:31:03,842",1.335,"ADD COLOR, ADD SHADOW, UNDERLINE"
"00:31:03,925 --> 00:31:05,510",1.585,"ADD COLOR, MAKE IT BIGGER, SHADOW"
"00:31:07,470 --> 00:31:10,056",2.586,"Mi-jeong, are you really going to change it like this?"
"00:31:12,684 --> 00:31:15,353",2.669,I have to if he tells me to. What choice do I have?
"00:31:15,436 --> 00:31:18,565",3.129,What you did is a hundred times better than what he told you to do.
"00:31:18,648 --> 00:31:21,818",3.170,Everything he does is just cheap and showy.
"00:31:21,901 --> 00:31:23,987",2.086,That's just the kind of man he is.
"00:31:24,737 --> 00:31:28,366",3.629,But your work has an elegance to it.
"00:31:28,449 --> 00:31:32,370",3.921,Your designs always make me stop and look at them.
"00:31:32,453 --> 00:31:35,165",2.712,That's why I always get jealous when I look at your work.
"00:31:36,583 --> 00:31:38,209",1.626,Are you really going to edit it?
"00:31:42,130 --> 00:31:45,717",3.587,I want to bring this to the branding department as it is.
"00:31:45,800 --> 00:31:49,596",3.796,I want them to know how that man is ruining all this work.
"00:31:51,806 --> 00:31:53,391",1.585,Are you worshiping me?
"00:31:58,521 --> 00:32:01,357",2.836,Ms. Yeom and I will go to Gwangju next week
"00:32:01,441 --> 00:32:04,235",2.794,and take care of the researcher training.
"00:32:07,155 --> 00:32:09,949",2.794,"All right, that's all for today. Good work."
"00:32:10,033 --> 00:32:11,159",1.126,Thank you.
"00:32:11,242 --> 00:32:13,578",2.336,Good work.
"00:32:13,661 --> 00:32:15,622",1.961,Why don't we have lunch together?
"00:32:15,705 --> 00:32:16,706",1.001,What do you want?
"00:32:17,749 --> 00:32:20,001",2.252,How about dry bulgogi? It's been a while.
"00:32:20,084 --> 00:32:21,419",1.335,Sounds great.
"00:32:21,502 --> 00:32:23,546",2.044,Don't we have to queue at that place?
"00:32:24,756 --> 00:32:26,507",1.751,Please spare me.
"00:32:26,591 --> 00:32:28,801",2.210,I can't stand in line right now. I'm too tired.
"00:32:28,885 --> 00:32:30,637",1.752,You seemed okay for a while.
"00:32:30,720 --> 00:32:32,388",1.668,This comes and goes in cycles.
"00:32:32,472 --> 00:32:34,724",2.252,"Three days of the week are so tiring,"
"00:32:34,807 --> 00:32:36,809",2.002,"the other three are just barely manageable,"
"00:32:36,893 --> 00:32:39,562",2.669,and I don't even know how the last day goes.
"00:32:39,646 --> 00:32:44,234",4.588,"When I'm tired, just looking at people queueing makes me angry."
"00:32:44,317 --> 00:32:45,652",1.335,It just pisses me off.
"00:32:46,236 --> 00:32:49,280",3.044,That's why I can't take buses.
"00:32:49,364 --> 00:32:52,325",2.961,The queues for the buses going to Gyeonggi-do are so long
"00:32:52,408 --> 00:32:55,620",3.212,that they look like really long strings of beads.
"00:32:55,703 --> 00:32:59,374",3.671,Just looking at it drives my blood pressure up.
"00:33:00,041 --> 00:33:01,584",1.543,There are just too many people.
"00:33:01,668 --> 00:33:04,462",2.794,So it takes forever for my turn to come.
"00:33:04,545 --> 00:33:06,547",2.002,I can't get anything when I want them.
"00:33:06,631 --> 00:33:10,009",3.378,"I have to wait for everything. For food, to get back home, and even men."
"00:33:12,720 --> 00:33:15,223",2.503,"It seems you're just angry, not tired."
"00:33:17,767 --> 00:33:20,478",2.711,What is it? What made you so angry?
"00:33:24,357 --> 00:33:26,776",2.419,I think I have an inkling.
"00:33:30,697 --> 00:33:35,660",4.963,He promised to treat me twice but hasn't texted me even once.
"00:33:36,536 --> 00:33:37,787",1.251,So there is someone.
"00:33:39,998 --> 00:33:42,625",2.627,I'm sure he knows I'm looking at my phone all day.
"00:33:43,251 --> 00:33:44,085",0.834,Does he?
"00:33:45,336 --> 00:33:46,629",1.293,How could he not?
"00:33:46,713 --> 00:33:49,215",2.502,When I'm emitting this huge energy into the universe?
"00:33:49,299 --> 00:33:51,092",1.793,How could it not reach him?
"00:33:51,676 --> 00:33:54,429",2.753,"I mean, it's already been three days since he promised."
"00:33:54,512 --> 00:33:57,432",2.920,But he hasn't called or texted me.
"00:34:01,144 --> 00:34:02,312",1.168,I'm sorry.
"00:34:02,895 --> 00:34:05,315",2.420,Gosh. He must be psychic.
"00:34:12,822 --> 00:34:13,823",1.001,He messaged her.
"00:34:16,534 --> 00:34:17,410",0.876,Today?
"00:34:18,453 --> 00:34:19,996",1.543,Today is too sudden.
"00:34:20,496 --> 00:34:23,082",2.586,Put it off for a few days. He's had you waiting this long.
"00:34:23,583 --> 00:34:27,628",4.045,Contacting a woman and asking to meet on the same day isn't polite.
